train_loss,valid_loss,best_valid_loss,epoch,branch_hidden_layers,trunk_hidden_layers,n_params,n_params_branch,n_params_trunk,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7891515076160431,0.7305843353271484,0.7305843353271484,1,4,0,3214380,3214380,0,1784569368,,False,1,2f24c03c,2026-07-20_12-42-48,2.9330711364746094,2.9330711364746094,113717,Rohan-Laptop,172.22.123.235,2.9330711364746094,1
0.6769513666629792,0.6476133465766907,0.6476133465766907,2,4,0,3214380,3214380,0,1784569369,,False,2,2f24c03c,2026-07-20_12-42-49,1.134443998336792,4.067515134811401,113717,Rohan-Laptop,172.22.123.235,4.067515134811401,2
0.5749560922384263,0.5758386015892029,0.5758386015892029,3,4,0,3214380,3214380,0,1784569370,,False,3,2f24c03c,2026-07-20_12-42-50,1.1563682556152344,5.223883390426636,113717,Rohan-Laptop,172.22.123.235,5.223883390426636,3
0.5326855838298797,0.5781800329685212,0.5758386015892029,4,4,0,3214380,3214380,0,1784569372,,False,4,2f24c03c,2026-07-20_12-42-52,1.216883659362793,6.440767049789429,113717,Rohan-Laptop,172.22.123.235,6.440767049789429,4
0.5254245370626449,0.5577788770198822,0.5577788770198822,5,4,0,3214380,3214380,0,1784569373,,False,5,2f24c03c,2026-07-20_12-42-53,1.2464649677276611,7.68723201751709,113717,Rohan-Laptop,172.22.123.235,7.68723201751709,5
0.5029414564371109,0.5449728429317474,0.5449728429317474,6,4,0,3214380,3214380,0,1784569374,,False,6,2f24c03c,2026-07-20_12-42-54,1.3777329921722412,9.064965009689331,113717,Rohan-Laptop,172.22.123.235,9.064965009689331,6
0.485306578874588,0.5331456065177917,0.5331456065177917,7,4,0,3214380,3214380,0,1784569376,,False,7,2f24c03c,2026-07-20_12-42-56,1.37565279006958,10.440617799758911,113717,Rohan-Laptop,172.22.123.235,10.440617799758911,7
0.4713563323020935,0.5051799178123474,0.5051799178123474,8,4,0,3214380,3214380,0,1784569377,,False,8,2f24c03c,2026-07-20_12-42-57,1.3590366840362549,11.799654483795166,113717,Rohan-Laptop,172.22.123.235,11.799654483795166,8
0.4596751809120178,0.4775936484336853,0.4775936484336853,9,4,0,3214380,3214380,0,1784569378,,False,9,2f24c03c,2026-07-20_12-42-58,1.3179566860198975,13.117611169815063,113717,Rohan-Laptop,172.22.123.235,13.117611169815063,9
0.4231509417295456,0.45179768800735476,0.45179768800735476,10,4,0,3214380,3214380,0,1784569380,,False,10,2f24c03c,2026-07-20_12-43-00,1.4154062271118164,14.53301739692688,113717,Rohan-Laptop,172.22.123.235,14.53301739692688,10
0.4088324546813965,0.42003563046455383,0.42003563046455383,11,4,0,3214380,3214380,0,1784569381,,False,11,2f24c03c,2026-07-20_12-43-01,1.7045905590057373,16.237607955932617,113717,Rohan-Laptop,172.22.123.235,16.237607955932617,11
0.3743651658296585,0.38504111766815186,0.38504111766815186,12,4,0,3214380,3214380,0,1784569383,,False,12,2f24c03c,2026-07-20_12-43-03,1.6511008739471436,17.88870882987976,113717,Rohan-Laptop,172.22.123.235,17.88870882987976,12
0.3565792769193649,0.3765668749809265,0.3765668749809265,13,4,0,3214380,3214380,0,1784569385,,False,13,2f24c03c,2026-07-20_12-43-05,1.787409782409668,19.67611861228943,113717,Rohan-Laptop,172.22.123.235,19.67611861228943,13
0.34188030660152435,0.35420488119125365,0.35420488119125365,14,4,0,3214380,3214380,0,1784569387,,False,14,2f24c03c,2026-07-20_12-43-07,1.7052457332611084,21.381364345550537,113717,Rohan-Laptop,172.22.123.235,21.381364345550537,14
0.3148867547512054,0.3331165313720703,0.3331165313720703,15,4,0,3214380,3214380,0,1784569388,,False,15,2f24c03c,2026-07-20_12-43-08,1.62626314163208,23.007627487182617,113717,Rohan-Laptop,172.22.123.235,23.007627487182617,15
0.298742538690567,0.3123906373977661,0.3123906373977661,16,4,0,3214380,3214380,0,1784569390,,False,16,2f24c03c,2026-07-20_12-43-10,1.496760368347168,24.504387855529785,113717,Rohan-Laptop,172.22.123.235,24.504387855529785,16
0.2916193395853043,0.3070845752954483,0.3070845752954483,17,4,0,3214380,3214380,0,1784569391,,False,17,2f24c03c,2026-07-20_12-43-11,1.4986863136291504,26.003074169158936,113717,Rohan-Laptop,172.22.123.235,26.003074169158936,17
0.27576814591884613,0.2997289329767227,0.2997289329767227,18,4,0,3214380,3214380,0,1784569393,,False,18,2f24c03c,2026-07-20_12-43-13,1.607107162475586,27.61018133163452,113717,Rohan-Laptop,172.22.123.235,27.61018133163452,18
0.2796206459403038,0.2878482073545456,0.2878482073545456,19,4,0,3214380,3214380,0,1784569395,,False,19,2f24c03c,2026-07-20_12-43-15,1.8100101947784424,29.420191526412964,113717,Rohan-Laptop,172.22.123.235,29.420191526412964,19
0.26216938346624374,0.2837077736854553,0.2837077736854553,20,4,0,3214380,3214380,0,1784569396,,False,20,2f24c03c,2026-07-20_12-43-16,1.4309093952178955,30.85110092163086,113717,Rohan-Laptop,172.22.123.235,30.85110092163086,20
0.25026385486125946,0.2723246365785599,0.2723246365785599,21,4,0,3214380,3214380,0,1784569398,,False,21,2f24c03c,2026-07-20_12-43-18,1.7179255485534668,32.569026470184326,113717,Rohan-Laptop,172.22.123.235,32.569026470184326,21
0.24673778861761092,0.30014148354530334,0.2723246365785599,22,4,0,3214380,3214380,0,1784569399,,False,22,2f24c03c,2026-07-20_12-43-19,1.6220533847808838,34.19107985496521,113717,Rohan-Laptop,172.22.123.235,34.19107985496521,22
0.2574481457471848,0.29302113950252534,0.2723246365785599,23,4,0,3214380,3214380,0,1784569401,,False,23,2f24c03c,2026-07-20_12-43-21,1.6140072345733643,35.805087089538574,113717,Rohan-Laptop,172.22.123.235,35.805087089538574,23
0.252713169157505,0.27025476694107053,0.27025476694107053,24,4,0,3214380,3214380,0,1784569403,,False,24,2f24c03c,2026-07-20_12-43-23,1.8094274997711182,37.61451458930969,113717,Rohan-Laptop,172.22.123.235,37.61451458930969,24
0.2353272706270218,0.2530618667602539,0.2530618667602539,25,4,0,3214380,3214380,0,1784569405,,False,25,2f24c03c,2026-07-20_12-43-25,1.7082319259643555,39.32274651527405,113717,Rohan-Laptop,172.22.123.235,39.32274651527405,25
0.22745000571012497,0.2595139265060425,0.2530618667602539,26,4,0,3214380,3214380,0,1784569406,,False,26,2f24c03c,2026-07-20_12-43-26,1.6530137062072754,40.97576022148132,113717,Rohan-Laptop,172.22.123.235,40.97576022148132,26
0.2230178877711296,0.25357879400253297,0.2530618667602539,27,4,0,3214380,3214380,0,1784569408,,False,27,2f24c03c,2026-07-20_12-43-28,1.4263315200805664,42.40209174156189,113717,Rohan-Laptop,172.22.123.235,42.40209174156189,27
