train_loss,valid_loss,best_valid_loss,n_params,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1.0007097245771674,0.9985338687896729,0.9985338687896729,87075,1785170088,,False,1,20be2f33,2026-07-27_11-34-48,3.6040544509887695,3.6040544509887695,184181,Rohan-Laptop,172.22.123.235,3.6040544509887695,1
0.995843975604335,0.9931068181991577,0.9931068181991577,87075,1785170088,,False,2,20be2f33,2026-07-27_11-34-48,0.7179872989654541,4.322041749954224,184181,Rohan-Laptop,172.22.123.235,4.322041749954224,2
0.982645753063733,0.9636026620864868,0.9636026620864868,87075,1785170089,,False,3,20be2f33,2026-07-27_11-34-49,0.6692092418670654,4.991250991821289,184181,Rohan-Laptop,172.22.123.235,4.991250991821289,3
0.9037369082245645,0.8081595301628113,0.8081595301628113,87075,1785170090,,False,4,20be2f33,2026-07-27_11-34-50,0.6890850067138672,5.680335998535156,184181,Rohan-Laptop,172.22.123.235,5.680335998535156,4
0.7090833473809158,0.541135311126709,0.541135311126709,87075,1785170091,,False,5,20be2f33,2026-07-27_11-34-51,0.6686971187591553,6.3490331172943115,184181,Rohan-Laptop,172.22.123.235,6.3490331172943115,5
0.42206490718865697,0.3070420265197754,0.3070420265197754,87075,1785170091,,False,6,20be2f33,2026-07-27_11-34-51,0.704045295715332,7.0530784130096436,184181,Rohan-Laptop,172.22.123.235,7.0530784130096436,6
0.2405968293359008,0.1717293828725815,0.1717293828725815,87075,1785170092,,False,7,20be2f33,2026-07-27_11-34-52,0.6782617568969727,7.731340169906616,184181,Rohan-Laptop,172.22.123.235,7.731340169906616,7
0.13685291185031964,0.10974157452583314,0.10974157452583314,87075,1785170093,,False,8,20be2f33,2026-07-27_11-34-53,0.6472992897033691,8.378639459609985,184181,Rohan-Laptop,172.22.123.235,8.378639459609985,8
0.09550074591666838,0.07770267874002457,0.07770267874002457,87075,1785170093,,False,9,20be2f33,2026-07-27_11-34-53,0.6210992336273193,8.999738693237305,184181,Rohan-Laptop,172.22.123.235,8.999738693237305,9
0.07403336078683033,0.06490749418735504,0.06490749418735504,87075,1785170094,,False,10,20be2f33,2026-07-27_11-34-54,0.6200604438781738,9.619799137115479,184181,Rohan-Laptop,172.22.123.235,9.619799137115479,10
0.05972090948231613,0.05278678759932518,0.05278678759932518,87075,1785170095,,False,11,20be2f33,2026-07-27_11-34-55,0.6753444671630859,10.295143604278564,184181,Rohan-Laptop,172.22.123.235,10.295143604278564,11
0.0500123776684079,0.045622498542070386,0.045622498542070386,87075,1785170095,,False,12,20be2f33,2026-07-27_11-34-55,0.6399369239807129,10.935080528259277,184181,Rohan-Laptop,172.22.123.235,10.935080528259277,12
0.04625595096923128,0.04188743755221367,0.04188743755221367,87075,1785170096,,False,13,20be2f33,2026-07-27_11-34-56,0.6565308570861816,11.591611385345459,184181,Rohan-Laptop,172.22.123.235,11.591611385345459,13
0.04206360900137998,0.03894687443971634,0.03894687443971634,87075,1785170096,,False,14,20be2f33,2026-07-27_11-34-56,0.6471648216247559,12.238776206970215,184181,Rohan-Laptop,172.22.123.235,12.238776206970215,14
0.03932871377166314,0.03727183043956757,0.03727183043956757,87075,1785170097,,False,15,20be2f33,2026-07-27_11-34-57,0.5778186321258545,12.81659483909607,184181,Rohan-Laptop,172.22.123.235,12.81659483909607,15
0.03691341044216216,0.035692425817251204,0.035692425817251204,87075,1785170098,,False,16,20be2f33,2026-07-27_11-34-58,0.5986740589141846,13.415268898010254,184181,Rohan-Laptop,172.22.123.235,13.415268898010254,16
