axial_index,radial_index,region,z,r,z_left,z_right,r_inner,r_outer,pressure,density,mean_molecular_weight,cp_mass,velocity_axial,gas_temperature,solid_temperature,viscosity,thermal_conductivity,porosity,tortuosity,specific_surface_area,particle_diameter,pore_radius,Y_CH4,Y_CO,Y_O2,Y_CO2,Y_H2,Y_H2O,Y_AR,X_CH4,X_CO,X_O2,X_CO2,X_H2,X_H2O,X_AR,theta_H(s),theta_O(s),theta_CH4(s),theta_H2O(s),theta_CO2(s),theta_CO(s),theta_OH(s),theta_C(s),theta_HCO(s),theta_CH(s),theta_CH3(s),theta_CH2(s),theta_COOH(s),theta_Ni(s),wdot_CH4,wdot_CO,wdot_O2,wdot_CO2,wdot_H2,wdot_H2O,wdot_AR,sdot_H(s),sdot_O(s),sdot_CH4(s),sdot_H2O(s),sdot_CO2(s),sdot_CO(s),sdot_OH(s),sdot_C(s),sdot_HCO(s),sdot_CH(s),sdot_CH3(s),sdot_CH2(s),sdot_COOH(s),sdot_Ni(s),sdot_gas_CH4,sdot_gas_CO,sdot_gas_O2,sdot_gas_CO2,sdot_gas_H2,sdot_gas_H2O,sdot_gas_AR,axial_flux_CH4,axial_flux_CO,axial_flux_O2,axial_flux_CO2,axial_flux_H2,axial_flux_H2O,axial_flux_AR,radial_flux_CH4,radial_flux_CO,radial_flux_O2,radial_flux_CO2,radial_flux_H2,radial_flux_H2O,radial_flux_AR
0,0,lumen,0.0005263157894736842,0.00015000000000000001,0,0.0010526315789473684,0,0.00030000000000000003,1000227.4505381526,1.595456245072159,15.556730428223233,3041.2399199019937,0.14200771114369135,1173,1173,3.9659040057766451e-05,0.19214311059277375,0.59999999999999998,2,500000,0.00035,0.0001,0.17967717345324033,0.03300360740902003,9.8672251463968054e-17,0.081133413545649874,0.024633048102764222,0.68168665365259951,2.2784471527640369e-05,0.17423108841969506,0.018330175780829551,4.7972298792762238e-17,0.028679830108642106,0.19008417111118986,0.58866586219212136,8.8723875220282564e-06,0.25647408726460369,0.0075033030504181603,4.250688756274693e-09,0.0042800035004439008,2.3650216405080734e-05,0.26047115634284151,0.00023685774122410134,8.3826568006955419e-08,6.429064343560128e-11,1.4717461712199186e-11,1.2260133479568891e-09,3.7940694869593441e-10,4.9144235425791318e-08,0.47101080297809628,0,0,0,0,0,0,0,-3.2626890918741629e-10,4.14505371842584e-12,-3.2525110725981706e-11,-2.5316595826601402e-10,4.8917033618200989e-14,1.4633941957525876e-09,-3.6728512558398515e-12,-1.1310359116292745e-13,-5.7583318162929907e-16,2.8861749152749898e-18,-2.4405604976991234e-17,2.098488930287465e-17,-4.482074969769246e-13,-8.5139334889902253e-10,-1.7357090716062229e-06,7.3163046621083083e-07,2.6740306018438853e-22,1.0026482492787401e-06,6.2100384207453008e-06,-2.7381368660206462e-06,0,0.037427007878856215,0.010801138093010993,1.6112344920629239e-17,0.023195788883301514,0.0065959510770178609,0.14946793285831353,5.1863662837476825e-06,-7.8194460111824007e-07,8.8373037722519417e-07,7.2101011252993383e-21,4.0166667713906862e-06,-9.901381230244284e-07,6.4401312514829267e-07,1.3410388926896155e-10
0,1,lumen,0.0005263157894736842,0.00045000000000000004,0,0.0010526315789473684,0.00030000000000000003,0.00060000000000000006,1000227.3007714602,1.6002113477222513,15.603098091246126,3032.1937128815557,0.14202085302924081,1173,1173,3.9658719067955548e-05,0.19214827155234609,0.59999999999999998,2,500000,0.00035,0.0001,0.1791477069077306,0.032899871234137575,9.8334393714529323e-17,0.080859888525951121,0.024561597157355588,0.67965712331723394,2.2715919411917359e-05,0.17423544497308058,0.018327023136580339,4.7950534123101993e-17,0.028668335393161458,0.19009772307732703,0.5886626013618077,8.8720580429784376e-06,0.25648643204970401,0.0075028209064683434,4.2508478141156541e-09,0.0042800329247882525,2.3644614573258874e-05,0.26045335861214042,0.00023685094523826614,8.3819685919264411e-08,6.4282671369669181e-11,1.4717491908207646e-11,1.2260493814380401e-09,3.7941005252831549e-10,4.9134361458514275e-08,0.4710167210577379,0,0,0,0,0,0,0,-1.4811933805097011e-10,7.7708970792132035e-12,1.4231630062658811e-11,2.3162828801086802e-10,-1.2747832303650064e-14,-2.1159918093963462e-10,-7.0968109997616243e-12,-4.0569490041691969e-14,-3.092983862166949e-16,7.7322640259100339e-18,-4.6391429556759656e-17,5.7073406308746409e-17,-4.0838526102019623e-13,1.1364622713133068e-10,-1.7357815048531233e-06,7.3329256893017725e-07,8.9555767265320542e-22,1.0026867654566618e-06,6.210066690992555e-06,-2.7386859604572322e-06,0,0.037422989530073232,0.010803551626955257,1.610367534729883e-17,0.023203229302347601,0.0065958390763115535,0.1494667380223467,5.1864499119678024e-06,-7.4985126042127874e-07,1.2109934778323453e-06,7.2913109159093481e-21,6.6326638215650336e-06,-1.9302020293226575e-06,1.4440953026424116e-06,2.5032667089451762e-10
0,2,lumen,0.0005263157894736842,0.00075000000000000002,0,0.0010526315789473684,0.00060000000000000006,0.00090000000000000008,1000226.9973256608,1.5988405432061557,15.589736588057603,3034.7679137817436,0.14202848040661109,1173,1173,3.9658212712767511e-05,0.19215748269123914,0.59999999999999998,2,500000,0.00035,0.0001,0.17930554721368924,0.032920307269494575,9.8373499115970738e-17,0.080875616074085124,0.02458606433392619,0.6802312076133179,2.2733812541608545e-05,0.17423962163179837,0.018322703274878199,4.792852485978815e-17,0.028649356972252595,0.1901241402296365,0.58865530644840136,8.8714430329401139e-06,0.25650715413509378,0.0075017715845925193,4.2509971953701752e-09,0.0042800276751705502,2.3635707044653629e-05,0.26042831414484308,0.0002368342364648805,8.3813600998643987e-08,6.427269297100547e-11,1.4716994406703671e-11,1.2260727111202608e-09,3.7940159901803326e-10,4.9119290784164227e-08,0.4710221236484588,0,0,0,0,0,0,0,-5.6776923991517306e-11,-1.4637003190754644e-12,4.6796824603013385e-11,7.5454127766958786e-10,-5.2766168170959027e-14,-1.6504116845416673e-09,1.1189296932601107e-12,1.6954867414556429e-13,7.8098823320563215e-16,9.0673739630230591e-19,6.0071758599009742e-18,7.4077380139459062e-18,4.9614743932314908e-13,9.0558202185263434e-10,-1.7357750180489739e-06,7.3456987358111459e-07,1.223012688864235e-21,1.0028081455821589e-06,6.2100203187948066e-06,-2.7392908370504898e-06,0,0.037421644264630863,0.010803738228827624,1.6111728908845073e-17,0.023214330314770854,0.0065933923156820465,0.1494679272044582,5.1869478861745224e-06,-5.0118744364601418e-07,1.0558610320402684e-06,1.5459114669263022e-21,7.5907113164568481e-06,-2.2994199624488882e-06,1.7308291725396802e-06,2.522603936637312e-10
0,3,lumen,0.0005263157894736842,0.0010500000000000002,0,0.0010526315789473684,0.00090000000000000008,0.0012000000000000001,1000226.5399050905,1.5947881445312755,15.550230173114917,3042.4436062427226,0.14203737283027285,1173,1173,3.9657660840390944e-05,0.19216806542642723,0.59999999999999998,2,500000,0.00035,0.0001,0.17976396614625373,0.032997159004988494,9.8613821806545366e-17,0.081019611283874846,0.024652606869488357,0.68194921619731619,2.2789977169308819e-05,0.17424241416233144,0.018318936722115056,4.7923858595609708e-17,0.028627635347327873,0.19015561070826287,0.58864653223666796,8.8708232946880117e-06,0.25652930605394664,0.0075004470365623837,4.2510797154777099e-09,0.004279978334914095,2.362663482918879e-05,0.2604057610991829,0.00023681196105801891,8.3811797449683242e-08,6.4264999679843696e-11,1.4716076166493019e-11,1.2260729405658905e-09,3.7938301986468623e-10,4.9104537841034343e-08,0.47102393002768161,0,0,0,0,0,0,0,-4.9781719112123354e-10,2.3572925847304525e-12,3.16363248538506e-11,6.6605342610812428e-10,-9.2980094110184375e-15,-3.0231175971850294e-10,-2.1944332500208082e-12,2.6507875755532595e-14,8.2309558730178914e-17,3.305547524225979e-18,-1.6233272283204134e-17,2.4736898463739387e-17,-3.5423275985071274e-14,1.0229433548461888e-10,-1.7356572625491784e-06,7.3282967198717852e-07,6.7283690819361627e-22,1.0030982840836448e-06,6.21022527790005e-06,-2.7393900554617545e-06,0,0.037425722136693464,0.010797094387929466,1.6131311556148469e-17,0.0232265073399942,0.0065855985303237014,0.14948108520676465,5.1877726826653845e-06,-1.1784693794205639e-06,1.2659815812116037e-06,3.0496677706841123e-21,7.660461688128271e-06,-8.4866986555273016e-07,-1.6243980941274644e-06,7.3146733101331404e-11
0,4,lumen,0.0005263157894736842,0.0013500000000000001,0,0.0010526315789473684,0.0012000000000000001,0.0015,1000225.9257878596,1.5949081969306045,15.551410310957332,3042.203065165927,0.14203930028339995,1173,1173,3.9657166745585462e-05,0.19217419651898759,0.59999999999999998,2,500000,0.00035,0.0001,0.17975709991834854,0.03298652082302949,9.8587398505657154e-17,0.080951425021979856,0.024652241796903625,0.68190702922527291,2.2787786101183317e-05,0.1742489819321818,0.018314420565864676,4.7914653592453783e-17,0.028605713053546023,0.19016722582766882,0.58865478797714077,8.8706435979432397e-06,0.2565431251557998,0.0075002712211463228,4.2513378404247711e-09,0.0042801369021012942,2.3620201190744858e-05,0.26038083077521446,0.00023681356924581701,8.3797107294053321e-08,6.4252577259697094e-11,1.4716605377430297e-11,1.2261461270251081e-09,3.7939881590223743e-10,4.9092716514659671e-08,0.47103506334961354,0,0,0,0,0,0,0,2.7168272636374789e-10,-3.1072660860691806e-11,-3.6061137311714386e-11,-6.5782146461381493e-10,1.155623990597987e-13,8.0935869730411683e-10,2.9391369334510492e-11,-4.6934466946604858e-13,-1.6540706269925896e-15,-3.7155459951478768e-17,1.7769518486128333e-16,-2.7544952125859154e-16,-1.7206464770135458e-13,-3.8495038131061581e-10,-1.7356942588857283e-06,7.3124091802545532e-07,8.788102844750692e-22,1.0036805709304583e-06,6.2107198126187813e-06,-2.7387518012345069e-06,0,0.037422761302075384,0.010794750161058927,1.6154965788724818e-17,0.02326248865446023,0.0065754109675293876,0.14949086199212358,5.1891381177360379e-06,-1.2354097081823913e-06,2.9550057711818041e-07,-8.8195354541170122e-21,2.3818991408703821e-06,3.0788280874307222e-06,-8.4837446190150661e-06,-4.1107199623749684e-10
0,5,lumen,0.0005263157894736842,0.00165,0,0.0010526315789473684,0.0015,0.0018,1000225.1388554224,1.594645959065778,15.548865551388761,3042.7454010914498,0.14203778069773412,1173,1173,3.9657219595754771e-05,0.19216531805749998,0.59999999999999998,2,500000,0.00035,0.0001,0.17979362332532217,0.032990020508701673,9.8658315998710779e-17,0.080945381045761572,0.02465081298298339,0.68206859337872705,2.2794110262809871e-05,0.17425586711229002,0.018313366420112824,4.794127417308521e-17,0.028598896745812879,0.19012508770081216,0.58869791036750918,8.8716534628275707e-06,0.25652438837157349,0.0075027685041729065,4.2516645955907274e-09,0.0042806103375551702,2.362663972155048e-05,0.26037857305650741,0.00023686608313564075,8.3770859187626024e-08,6.4244133661841093e-11,1.4719576365249512e-11,1.2262922460878135e-09,3.7946912673948691e-10,4.910071522507909e-08,0.47105302819932127,0,0,0,0,0,0,0,1.0457556164939572e-09,-5.3253007147255036e-11,-1.5900234184529441e-10,-3.0412149112600834e-09,2.7852362343566694e-13,3.9886945931485313e-09,5.0663075687991455e-11,-1.0062497710072726e-12,-3.7376412868453566e-15,-6.6475573559689334e-17,3.066992134539677e-16,-4.9337256953460668e-16,-8.3504746583287296e-13,-1.830075928319297e-09,-1.7359924878376787e-06,7.2734983813660392e-07,9.5236541154917315e-22,1.0048145242165553e-06,6.2127190649657882e-06,-2.737922659590275e-06,0,0.037418824920585687,0.010790226920219879,1.6200011909792006e-17,0.02332502991918001,0.0065573401424696906,0.14950771079053771,5.1913629419885316e-06,-1.2286982896622796e-06,-2.0475005227272801e-06,-2.7989471318990524e-20,-1.1306349395652755e-05,1.1778967277008461e-05,-2.2638910498016987e-05,-1.4020866225714455e-09
0,6,lumen,0.0005263157894736842,0.0019499999999999999,0,0.0010526315789473684,0.0018,0.0020999999999999999,1000224.1635643486,1.599957865055375,15.600675402333561,3032.8067048780285,0.14200807985216823,1173,1173,3.9658577850558207e-05,0.19212243875783394,0.59999999999999998,2,500000,0.00035,0.0001,0.17920356876263716,0.03289357505222313,9.8503964825019335e-17,0.080767832152991728,0.02454811350106845,0.67993591144877485,2.2727232255951905e-05,0.1742627131587399,0.01832067073231097,4.8025763518907721e-17,0.028631251161557496,0.18996386432034276,0.5888126255288455,8.875098203217792e-06,0.25643227327002432,0.0075110887602440127,4.2521054560139938e-09,0.0042817203982316483,2.3662207951386892e-05,0.26043023852876107,0.00023702809862938398,8.3722542563275025e-08,6.4246619496605627e-11,1.4727790578347715e-11,1.2265855776300018e-09,3.7965583424607824e-10,4.9153831639916379e-08,0.47108384992243196,0,0,0,0,0,0,0,-3.6157517165400016e-10,-1.4094904283804001e-13,7.9251329504095752e-11,1.5883453417272715e-09,-7.6673801856219637e-14,-2.7323633918592202e-09,-1.2179891907858147e-13,2.0314040163546543e-13,8.5351293986252935e-16,8.7303319846079681e-19,4.4826654473534931e-18,5.1995770939889143e-18,5.1758256377970835e-13,1.4259601235635181e-09,-1.7373247232083111e-06,7.3308761290580282e-07,1.6377157114810142e-21,1.0068895774552976e-06,6.2188065572538198e-06,-2.7457233695571404e-06,0,0.037404456198467322,0.010790805165617647,1.6270405912745155e-17,0.023442449944125626,0.0065302632553320668,0.14952235755038198,5.1948221276357026e-06,1.0496260351557986e-07,-8.0593882544798478e-06,-8.2393488854374803e-20,-4.1512423776035759e-05,2.8098555392072794e-05,-4.6974447763223093e-05,-3.1905168465112252e-09
0,7,lumen,0.0005263157894736842,0.0022499999999999998,0,0.0010526315789473684,0.0020999999999999999,0.0023999999999999998,1000222.9517853684,1.5978430264566379,15.580073165597161,3037.2034148251778,0.14195206752195011,1173,1173,3.966270151988524e-05,0.19201323206472143,0.59999999999999998,2,500000,0.00035,0.0001,0.17943993551653209,0.032988772598712253,9.9145151135071118e-17,0.081210280681525207,0.0245307948908399,0.68110987267981749,2.2777390377307105e-05,0.17426212829131749,0.018349428444526375,4.827453930553773e-17,0.028750076457471074,0.18957915635393982,0.58905032751385644,8.8829388886060933e-06,0.25619183718208099,0.0075299372000272513,4.2524087436874169e-09,0.0042837692123405676,2.3758761856247419e-05,0.26061352737079296,0.00023738206168877552,8.3656898245515683e-08,6.4287053661946933e-11,1.474459660064438e-11,1.2270477596404374e-09,3.8002819654040717e-10,4.9304431637982223e-08,0.4711196493113694,0,0,0,0,0,0,0,-1.0485534070560156e-09,5.4127902383752598e-12,1.4310952666655944e-10,2.6575603520597039e-09,-9.4800686398222034e-14,-3.1819348981837123e-09,-5.2218142520789839e-12,1.6655264407222647e-13,6.1641308292807214e-16,5.8281002528724052e-18,-2.6150748447144371e-17,4.1952353012170104e-17,2.4184931517780319e-13,1.4293133301424492e-09,-1.7395249463196538e-06,7.3182856649700589e-07,1.0037238098733493e-21,1.0107348909439736e-06,6.2294073390894988e-06,-2.7527744593802694e-06,0,0.037388057239089688,0.010789250187790391,1.6423349058539923e-17,0.023629094378196158,0.0064855080875669139,0.14954214707104868,5.200281466648177e-06,8.2180922199015897e-07,-1.9732871947347103e-05,-1.5773505777044028e-19,-9.4521881362906647e-05,5.7626819104342012e-05,-8.9411042964876111e-05,-6.258232569540147e-09
0,8,lumen,0.0005263157894736842,0.0025499999999999997,0,0.0010526315789473684,0.0023999999999999998,0.0026999999999999997,1000221.3710367468,1.6010817862988522,15.611677983763492,3031.8530513185979,0.14183664023085113,1173,1173,3.9671639765652449e-05,0.19178472422393225,0.59999999999999998,2,500000,0.00035,0.0001,0.17907196273797601,0.033048390699942025,9.9921133175314668e-17,0.081809199288139969,0.024379178537118552,0.68025359226065818,2.2770657823638014e-05,0.17425754648044486,0.018419879810392687,4.8751064282322639e-17,0.029020856538343857,0.18878962541179226,0.58950319343168156,8.8983273447084229e-06,0.25567728971414189,0.0075678130082033473,4.2526155268638393e-09,0.0042873845284283679,2.3969867972753045e-05,0.26104955170037736,0.00023807867963833754,8.3570653972220221e-08,6.4404156038128038e-11,1.4777588688583208e-11,1.2278602209003932e-09,3.8075227169751548e-10,4.9638873449381155e-08,0.47115577335132514,0,0,0,0,0,0,0,1.2342844425457198e-09,-3.1601368708939681e-11,-1.8045155893347101e-10,-3.3894193869343806e-09,2.237053858128446e-13,4.4852122792183279e-09,3.014980306939287e-11,-6.955565680713538e-13,-2.6480684691290557e-15,-4.1883421363389069e-17,1.8537192718031031e-16,-3.1201141656502969e-16,-7.0747537590908834e-13,-2.1469922826622399e-09,-1.743266957138917e-06,7.2035965562045057e-07,1.1422207130906514e-21,1.0186037229293631e-06,6.248312847359494e-06,-2.7586604726126396e-06,0,0.037362519892387196,0.010791391766262932,1.6669978731818977e-17,0.023915126432646889,0.0064159440764626988,0.14956663428535091,5.2080146270011915e-06,-9.0113782307611949e-07,-4.5983040588447469e-05,-3.0655297587609296e-19,-0.00017057746639405135,0.00010896479978730235,-0.00016518778350263226,-1.1136573453403568e-08
0,9,lumen,0.0005263157894736842,0.0028499999999999997,0,0.0010526315789473684,0.0026999999999999997,0.0029999999999999996,1000136.0285535146,1.6037351074797623,15.638884104674071,3028.0801770362409,0.14379951789918438,1173,1173,3.9688175267801876e-05,0.19135225145311804,0.59999999999999998,2,500000,0.00035,0.0001,0.17876559893653465,0.033285242827290812,1.0164417377982658e-16,0.083043992285796134,0.024144074308924221,0.68003324621426597,2.2801074128738051e-05,0.17426257456031363,0.01858422188403909,4.967815031120879e-17,0.029510222248790324,0.1872948313154289,0.59033922425035767,8.9257410703733849e-06,0.25464142391949784,0.0076386804271781255,4.2521906710282557e-09,0.0042929134589360131,2.4407764492107757e-05,0.26202761285719772,0.00023934483999367551,8.3519426806174968e-08,6.4709979233340745e-11,1.4837975269573387e-11,1.2291496479460584e-09,3.8206284583497418e-10,5.0343642804353712e-08,0.47113547692668961,0,0,0,0,0,0,0,-1.7585115090904138e-10,-7.0002507314653246e-12,1.7989335587181491e-11,3.7487615988154702e-10,1.7280122645291218e-14,-3.5822807182639763e-10,6.5577417727406859e-12,-9.1830406126480746e-14,-2.8072336304156577e-16,-8.7383890339669643e-18,4.1283405640148723e-17,-6.5403379774951415e-17,3.7872976978775787e-14,1.4169295858266196e-10,-1.7505797574972337e-06,7.1087463603125567e-07,1.1090864038719471e-21,1.0400453971942698e-06,6.2918150341706447e-06,-2.7909817461591047e-06,0,0.037293394397944955,0.01032165420115728,1.7570772351588394e-17,0.023523169871772772,0.0057890104707018445,0.14842836137577051,5.1502882551611234e-06,0,0,0,0,0,0,0
