train_loss,valid_loss,best_valid_loss,epoch,branch_hidden_layers,trunk_hidden_layers,n_params,n_params_branch,n_params_trunk,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.867482453584671,0.7173102617263794,0.7173102617263794,1,3,3,6057741,3825280,2232448,1784569228,,False,1,ac5a1138,2026-07-20_12-40-28,2.455744981765747,2.455744981765747,109600,Rohan-Laptop,172.22.123.235,2.455744981765747,1
0.681930685043335,0.6235725343227386,0.6235725343227386,2,3,3,6057741,3825280,2232448,1784569230,,False,2,ac5a1138,2026-07-20_12-40-30,1.140981912612915,3.596726894378662,109600,Rohan-Laptop,172.22.123.235,3.596726894378662,2
0.591577199101448,0.5828678607940674,0.5828678607940674,3,3,3,6057741,3825280,2232448,1784569231,,False,3,ac5a1138,2026-07-20_12-40-31,1.0870678424835205,4.683794736862183,109600,Rohan-Laptop,172.22.123.235,4.683794736862183,3
0.5642596185207367,0.5697431325912475,0.5697431325912475,4,3,3,6057741,3825280,2232448,1784569232,,False,4,ac5a1138,2026-07-20_12-40-32,1.0751464366912842,5.758941173553467,109600,Rohan-Laptop,172.22.123.235,5.758941173553467,4
0.5348065674304963,0.5494781732559204,0.5494781732559204,5,3,3,6057741,3825280,2232448,1784569233,,False,5,ac5a1138,2026-07-20_12-40-33,1.2158586978912354,6.974799871444702,109600,Rohan-Laptop,172.22.123.235,6.974799871444702,5
0.4955086946487427,0.532274317741394,0.532274317741394,6,3,3,6057741,3825280,2232448,1784569234,,False,6,ac5a1138,2026-07-20_12-40-34,1.4007892608642578,8.37558913230896,109600,Rohan-Laptop,172.22.123.235,8.37558913230896,6
0.462179160118103,0.4819697141647339,0.4819697141647339,7,3,3,6057741,3825280,2232448,1784569236,,False,7,ac5a1138,2026-07-20_12-40-36,1.2027616500854492,9.57835078239441,109600,Rohan-Laptop,172.22.123.235,9.57835078239441,7
0.44095711410045624,0.4496003746986389,0.4496003746986389,8,3,3,6057741,3825280,2232448,1784569237,,False,8,ac5a1138,2026-07-20_12-40-37,0.9802341461181641,10.558584928512573,109600,Rohan-Laptop,172.22.123.235,10.558584928512573,8
0.41850942075252534,0.4306112706661224,0.4306112706661224,9,3,3,6057741,3825280,2232448,1784569238,,False,9,ac5a1138,2026-07-20_12-40-38,0.9982607364654541,11.556845664978027,109600,Rohan-Laptop,172.22.123.235,11.556845664978027,9
0.39340254068374636,0.409367173910141,0.409367173910141,10,3,3,6057741,3825280,2232448,1784569239,,False,10,ac5a1138,2026-07-20_12-40-39,1.0321896076202393,12.589035272598267,109600,Rohan-Laptop,172.22.123.235,12.589035272598267,10
0.374655094742775,0.3837070345878601,0.3837070345878601,11,3,3,6057741,3825280,2232448,1784569240,,False,11,ac5a1138,2026-07-20_12-40-40,1.1392345428466797,13.728269815444946,109600,Rohan-Laptop,172.22.123.235,13.728269815444946,11
0.36777049899101255,0.38867461681365967,0.3837070345878601,12,3,3,6057741,3825280,2232448,1784569242,,False,12,ac5a1138,2026-07-20_12-40-42,1.694512128829956,15.422781944274902,109600,Rohan-Laptop,172.22.123.235,15.422781944274902,12
0.3496015459299088,0.36456549167633057,0.36456549167633057,13,3,3,6057741,3825280,2232448,1784569243,,False,13,ac5a1138,2026-07-20_12-40-43,1.437605619430542,16.860387563705444,109600,Rohan-Laptop,172.22.123.235,16.860387563705444,13
0.33215321898460387,0.3404009908437729,0.3404009908437729,14,3,3,6057741,3825280,2232448,1784569245,,False,14,ac5a1138,2026-07-20_12-40-45,1.5964553356170654,18.45684289932251,109600,Rohan-Laptop,172.22.123.235,18.45684289932251,14
0.3255252540111542,0.3451526969671249,0.3404009908437729,15,3,3,6057741,3825280,2232448,1784569246,,False,15,ac5a1138,2026-07-20_12-40-46,1.570518970489502,20.02736186981201,109600,Rohan-Laptop,172.22.123.235,20.02736186981201,15
0.31298972070217135,0.32916090488433836,0.32916090488433836,16,3,3,6057741,3825280,2232448,1784569248,,False,16,ac5a1138,2026-07-20_12-40-48,1.4375252723693848,21.464887142181396,109600,Rohan-Laptop,172.22.123.235,21.464887142181396,16
0.3124979451298714,0.3357404887676239,0.32916090488433836,17,3,3,6057741,3825280,2232448,1784569249,,False,17,ac5a1138,2026-07-20_12-40-49,1.4858500957489014,22.950737237930298,109600,Rohan-Laptop,172.22.123.235,22.950737237930298,17
0.3030759781599045,0.3111007511615753,0.3111007511615753,18,3,3,6057741,3825280,2232448,1784569250,,False,18,ac5a1138,2026-07-20_12-40-50,1.320312738418579,24.271049976348877,109600,Rohan-Laptop,172.22.123.235,24.271049976348877,18
0.30289016366004945,0.3201473504304886,0.3111007511615753,19,3,3,6057741,3825280,2232448,1784569252,,False,19,ac5a1138,2026-07-20_12-40-52,1.2053308486938477,25.476380825042725,109600,Rohan-Laptop,172.22.123.235,25.476380825042725,19
0.29633529782295226,0.31181198358535767,0.3111007511615753,20,3,3,6057741,3825280,2232448,1784569253,,False,20,ac5a1138,2026-07-20_12-40-53,1.3269047737121582,26.803285598754883,109600,Rohan-Laptop,172.22.123.235,26.803285598754883,20
0.2893232345581055,0.3110948771238327,0.3110948771238327,21,3,3,6057741,3825280,2232448,1784569254,,False,21,ac5a1138,2026-07-20_12-40-54,1.215552806854248,28.01883840560913,109600,Rohan-Laptop,172.22.123.235,28.01883840560913,21
0.29134349822998046,0.31098662614822387,0.31098662614822387,22,3,3,6057741,3825280,2232448,1784569255,,False,22,ac5a1138,2026-07-20_12-40-55,1.1487717628479004,29.16761016845703,109600,Rohan-Laptop,172.22.123.235,29.16761016845703,22
0.29144585132598877,0.3043912500143051,0.3043912500143051,23,3,3,6057741,3825280,2232448,1784569257,,False,23,ac5a1138,2026-07-20_12-40-57,1.310866355895996,30.478476524353027,109600,Rohan-Laptop,172.22.123.235,30.478476524353027,23
0.27939572334289553,0.28412982225418093,0.28412982225418093,24,3,3,6057741,3825280,2232448,1784569258,,False,24,ac5a1138,2026-07-20_12-40-58,1.460165023803711,31.93864154815674,109600,Rohan-Laptop,172.22.123.235,31.93864154815674,24
0.269406846165657,0.29403901696205137,0.28412982225418093,25,3,3,6057741,3825280,2232448,1784569259,,False,25,ac5a1138,2026-07-20_12-40-59,1.331742525100708,33.270384073257446,109600,Rohan-Laptop,172.22.123.235,33.270384073257446,25
0.27059715539216994,0.2878789782524109,0.28412982225418093,26,3,3,6057741,3825280,2232448,1784569261,,False,26,ac5a1138,2026-07-20_12-41-01,1.3281023502349854,34.59848642349243,109600,Rohan-Laptop,172.22.123.235,34.59848642349243,26
0.2655940651893616,0.27606373429298403,0.27606373429298403,27,3,3,6057741,3825280,2232448,1784569262,,False,27,ac5a1138,2026-07-20_12-41-02,1.5477659702301025,36.146252393722534,109600,Rohan-Laptop,172.22.123.235,36.146252393722534,27
0.2580561459064484,0.27178841531276704,0.27178841531276704,28,3,3,6057741,3825280,2232448,1784569264,,False,28,ac5a1138,2026-07-20_12-41-04,1.1145730018615723,37.260825395584106,109600,Rohan-Laptop,172.22.123.235,37.260825395584106,28
