train_loss,valid_loss,best_valid_loss,n_params,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9986156330832953,0.9927759170532227,0.9927759170532227,62499,1785169549,,False,1,919dcc1b,2026-07-27_11-25-49,5.647390127182007,5.647390127182007,174980,Rohan-Laptop,172.22.123.235,5.647390127182007,1
0.9876062228709837,0.9739946722984314,0.9739946722984314,62499,1785169550,,False,2,919dcc1b,2026-07-27_11-25-50,0.23768901824951172,5.8850791454315186,174980,Rohan-Laptop,172.22.123.235,5.8850791454315186,2
0.9573897327048869,0.915549099445343,0.915549099445343,62499,1785169550,,False,3,919dcc1b,2026-07-27_11-25-50,0.24151945114135742,6.126598596572876,174980,Rohan-Laptop,172.22.123.235,6.126598596572876,3
0.8499954976613009,0.6935836672782898,0.6935836672782898,62499,1785169550,,False,4,919dcc1b,2026-07-27_11-25-50,0.2364182472229004,6.363016843795776,174980,Rohan-Laptop,172.22.123.235,6.363016843795776,4
0.5728991982303088,0.4643636643886566,0.4643636643886566,62499,1785169550,,False,5,919dcc1b,2026-07-27_11-25-50,0.25113439559936523,6.614151239395142,174980,Rohan-Laptop,172.22.123.235,6.614151239395142,5
0.4213555300537544,0.39131394028663635,0.39131394028663635,62499,1785169551,,False,6,919dcc1b,2026-07-27_11-25-51,0.23671841621398926,6.850869655609131,174980,Rohan-Laptop,172.22.123.235,6.850869655609131,6
0.3514840455749367,0.30419936776161194,0.30419936776161194,62499,1785169551,,False,7,919dcc1b,2026-07-27_11-25-51,0.256119966506958,7.106989622116089,174980,Rohan-Laptop,172.22.123.235,7.106989622116089,7
0.2682942846153356,0.22155432403087616,0.22155432403087616,62499,1785169551,,False,8,919dcc1b,2026-07-27_11-25-51,0.2583796977996826,7.3653693199157715,174980,Rohan-Laptop,172.22.123.235,7.3653693199157715,8
0.194704504329947,0.15957041084766388,0.15957041084766388,62499,1785169551,,False,9,919dcc1b,2026-07-27_11-25-51,0.2675778865814209,7.632947206497192,174980,Rohan-Laptop,172.22.123.235,7.632947206497192,9
0.15191643524773513,0.12840025126934052,0.12840025126934052,62499,1785169552,,False,10,919dcc1b,2026-07-27_11-25-52,0.2882857322692871,7.9212329387664795,174980,Rohan-Laptop,172.22.123.235,7.9212329387664795,10
0.1198346599747863,0.10162056982517242,0.10162056982517242,62499,1785169552,,False,11,919dcc1b,2026-07-27_11-25-52,0.2703697681427002,8.19160270690918,174980,Rohan-Laptop,172.22.123.235,8.19160270690918,11
0.09936070366750789,0.08729170262813568,0.08729170262813568,62499,1785169552,,False,12,919dcc1b,2026-07-27_11-25-52,0.25917744636535645,8.450780153274536,174980,Rohan-Laptop,172.22.123.235,8.450780153274536,12
0.08242894369590131,0.08039122819900513,0.08039122819900513,62499,1785169552,,False,13,919dcc1b,2026-07-27_11-25-52,0.2574462890625,8.708226442337036,174980,Rohan-Laptop,172.22.123.235,8.708226442337036,13
0.07582326902996135,0.060623347759246826,0.060623347759246826,62499,1785169553,,False,14,919dcc1b,2026-07-27_11-25-53,0.24327325820922852,8.951499700546265,174980,Rohan-Laptop,172.22.123.235,8.951499700546265,14
0.06359500753917272,0.05785457044839859,0.05785457044839859,62499,1785169553,,False,15,919dcc1b,2026-07-27_11-25-53,0.2316138744354248,9.18311357498169,174980,Rohan-Laptop,172.22.123.235,9.18311357498169,15
0.05777475780135469,0.05699221417307854,0.05699221417307854,62499,1785169553,,False,16,919dcc1b,2026-07-27_11-25-53,0.2616262435913086,9.444739818572998,174980,Rohan-Laptop,172.22.123.235,9.444739818572998,16
0.053279754151649115,0.05017894133925438,0.05017894133925438,62499,1785169553,,False,17,919dcc1b,2026-07-27_11-25-53,0.24798011779785156,9.69271993637085,174980,Rohan-Laptop,172.22.123.235,9.69271993637085,17
0.049329478765213035,0.04893537238240242,0.04893537238240242,62499,1785169554,,False,18,919dcc1b,2026-07-27_11-25-54,0.24425244331359863,9.936972379684448,174980,Rohan-Laptop,172.22.123.235,9.936972379684448,18
0.04921883198467991,0.043799757957458496,0.043799757957458496,62499,1785169554,,False,19,919dcc1b,2026-07-27_11-25-54,0.2385551929473877,10.175527572631836,174980,Rohan-Laptop,172.22.123.235,10.175527572631836,19
0.04590726327858394,0.039619408547878265,0.039619408547878265,62499,1785169554,,False,20,919dcc1b,2026-07-27_11-25-54,0.2544848918914795,10.430012464523315,174980,Rohan-Laptop,172.22.123.235,10.430012464523315,20
0.04103403670501105,0.046431440860033035,0.039619408547878265,62499,1785169555,,False,21,919dcc1b,2026-07-27_11-25-55,0.22949743270874023,10.659509897232056,174980,Rohan-Laptop,172.22.123.235,10.659509897232056,21
0.04028526783178124,0.037651099264621735,0.037651099264621735,62499,1785169555,,False,22,919dcc1b,2026-07-27_11-25-55,0.25157999992370605,10.911089897155762,174980,Rohan-Laptop,172.22.123.235,10.911089897155762,22
0.04292709729339503,0.04445306211709976,0.037651099264621735,62499,1785169555,,False,23,919dcc1b,2026-07-27_11-25-55,0.24937844276428223,11.160468339920044,174980,Rohan-Laptop,172.22.123.235,11.160468339920044,23
0.03828890343444257,0.04354478418827057,0.037651099264621735,62499,1785169555,,False,24,919dcc1b,2026-07-27_11-25-55,0.24045109748840332,11.400919437408447,174980,Rohan-Laptop,172.22.123.235,11.400919437408447,24
0.03675319230820559,0.03688300400972366,0.03688300400972366,62499,1785169556,,True,25,919dcc1b,2026-07-27_11-25-56,0.22530674934387207,11.62622618675232,174980,Rohan-Laptop,172.22.123.235,11.62622618675232,25
