train_loss,valid_loss,best_valid_loss,epoch,n_params,n_params_branch,n_params_trunk,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9279186129570007,0.8181708455085754,0.8181708455085754,1,594045,326248,267784,1784567139,,False,1,b428ee3a,2026-07-20_12-05-39,2.267277479171753,2.267277479171753,81767,Rohan-Laptop,172.22.123.235,2.267277479171753,1
0.7523112058639526,0.6785826086997986,0.6785826086997986,2,594045,326248,267784,1784567140,,False,2,b428ee3a,2026-07-20_12-05-40,1.1051840782165527,3.3724615573883057,81767,Rohan-Laptop,172.22.123.235,3.3724615573883057,2
0.6549595594406128,0.6418845057487488,0.6418845057487488,3,594045,326248,267784,1784567141,,False,3,b428ee3a,2026-07-20_12-05-41,1.071566104888916,4.444027662277222,81767,Rohan-Laptop,172.22.123.235,4.444027662277222,3
0.6077128291130066,0.6270192265510559,0.6270192265510559,4,594045,326248,267784,1784567142,,False,4,b428ee3a,2026-07-20_12-05-42,1.0089728832244873,5.453000545501709,81767,Rohan-Laptop,172.22.123.235,5.453000545501709,4
0.5825820803642273,0.5995628237724304,0.5995628237724304,5,594045,326248,267784,1784567143,,False,5,b428ee3a,2026-07-20_12-05-43,1.0073976516723633,6.460398197174072,81767,Rohan-Laptop,172.22.123.235,6.460398197174072,5
0.5617966175079345,0.5658632516860962,0.5658632516860962,6,594045,326248,267784,1784567144,,False,6,b428ee3a,2026-07-20_12-05-44,1.0587904453277588,7.519188642501831,81767,Rohan-Laptop,172.22.123.235,7.519188642501831,6
0.5306194841861724,0.538451075553894,0.538451075553894,7,594045,326248,267784,1784567146,,False,7,b428ee3a,2026-07-20_12-05-46,1.1315736770629883,8.65076231956482,81767,Rohan-Laptop,172.22.123.235,8.65076231956482,7
0.49651983976364134,0.49895182251930237,0.49895182251930237,8,594045,326248,267784,1784567147,,False,8,b428ee3a,2026-07-20_12-05-47,1.0848915576934814,9.7356538772583,81767,Rohan-Laptop,172.22.123.235,9.7356538772583,8
0.482306307554245,0.4810431897640228,0.4810431897640228,9,594045,326248,267784,1784567148,,False,9,b428ee3a,2026-07-20_12-05-48,1.1518192291259766,10.887473106384277,81767,Rohan-Laptop,172.22.123.235,10.887473106384277,9
0.45796849131584166,0.46355971693992615,0.46355971693992615,10,594045,326248,267784,1784567149,,False,10,b428ee3a,2026-07-20_12-05-49,1.1867101192474365,12.074183225631714,81767,Rohan-Laptop,172.22.123.235,12.074183225631714,10
0.44560683965682985,0.4722743630409241,0.46355971693992615,11,594045,326248,267784,1784567150,,False,11,b428ee3a,2026-07-20_12-05-50,1.431896448135376,13.50607967376709,81767,Rohan-Laptop,172.22.123.235,13.50607967376709,11
0.4391916930675507,0.4482833445072174,0.4482833445072174,12,594045,326248,267784,1784567152,,False,12,b428ee3a,2026-07-20_12-05-52,1.3472657203674316,14.853345394134521,81767,Rohan-Laptop,172.22.123.235,14.853345394134521,12
