train_loss,valid_loss,best_valid_loss,epoch,n_params,n_params_branch,n_params_trunk,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8361068904399872,0.6776161909103393,0.6776161909103393,1,766413,486304,280096,1784564043,,False,1,09a3d193,2026-07-20_11-14-03,2.788107395172119,2.788107395172119,45519,Rohan-Laptop,172.22.123.235,2.788107395172119,1
0.6284089803695678,0.6230220317840576,0.6230220317840576,2,766413,486304,280096,1784564044,,False,2,09a3d193,2026-07-20_11-14-04,1.1630749702453613,3.9511823654174805,45519,Rohan-Laptop,172.22.123.235,3.9511823654174805,2
0.5625966638326645,0.5619414508342743,0.5619414508342743,3,766413,486304,280096,1784564045,,False,3,09a3d193,2026-07-20_11-14-05,1.124802589416504,5.075984954833984,45519,Rohan-Laptop,172.22.123.235,5.075984954833984,3
0.5281420409679413,0.5528513550758362,0.5528513550758362,4,766413,486304,280096,1784564047,,False,4,09a3d193,2026-07-20_11-14-07,1.2777423858642578,6.353727340698242,45519,Rohan-Laptop,172.22.123.235,6.353727340698242,4
0.48823587596416473,0.5003658950328826,0.5003658950328826,5,766413,486304,280096,1784564048,,False,5,09a3d193,2026-07-20_11-14-08,1.150406837463379,7.504134178161621,45519,Rohan-Laptop,172.22.123.235,7.504134178161621,5
0.46459721326828,0.5011795341968537,0.5003658950328826,6,766413,486304,280096,1784564049,,False,6,09a3d193,2026-07-20_11-14-09,1.1578280925750732,8.661962270736694,45519,Rohan-Laptop,172.22.123.235,8.661962270736694,6
0.46159459054470064,0.5030653715133667,0.5003658950328826,7,766413,486304,280096,1784564050,,False,7,09a3d193,2026-07-20_11-14-10,1.1314716339111328,9.793433904647827,45519,Rohan-Laptop,172.22.123.235,9.793433904647827,7
0.43790182173252107,0.4450902760028839,0.4450902760028839,8,766413,486304,280096,1784564051,,False,8,09a3d193,2026-07-20_11-14-11,1.2326104640960693,11.026044368743896,45519,Rohan-Laptop,172.22.123.235,11.026044368743896,8
0.40929325520992277,0.4115152359008789,0.4115152359008789,9,766413,486304,280096,1784564053,,False,9,09a3d193,2026-07-20_11-14-13,1.1686668395996094,12.194711208343506,45519,Rohan-Laptop,172.22.123.235,12.194711208343506,9
0.3830400943756104,0.4042437195777893,0.4042437195777893,10,766413,486304,280096,1784564054,,False,10,09a3d193,2026-07-20_11-14-14,1.3248517513275146,13.51956295967102,45519,Rohan-Laptop,172.22.123.235,13.51956295967102,10
0.3722337335348129,0.3869894206523895,0.3869894206523895,11,766413,486304,280096,1784564055,,False,11,09a3d193,2026-07-20_11-14-15,1.1932339668273926,14.712796926498413,45519,Rohan-Laptop,172.22.123.235,14.712796926498413,11
0.36240585148334503,0.3787776052951813,0.3787776052951813,12,766413,486304,280096,1784564056,,False,12,09a3d193,2026-07-20_11-14-16,1.2452051639556885,15.958002090454102,45519,Rohan-Laptop,172.22.123.235,15.958002090454102,12
0.34927165806293486,0.3739770531654358,0.3739770531654358,13,766413,486304,280096,1784564058,,False,13,09a3d193,2026-07-20_11-14-18,1.2000200748443604,17.158022165298462,45519,Rohan-Laptop,172.22.123.235,17.158022165298462,13
0.33854910731315613,0.34992189407348634,0.34992189407348634,14,766413,486304,280096,1784564059,,False,14,09a3d193,2026-07-20_11-14-19,1.208946943283081,18.366969108581543,45519,Rohan-Laptop,172.22.123.235,18.366969108581543,14
0.3312032073736191,0.3384411156177521,0.3384411156177521,15,766413,486304,280096,1784564060,,False,15,09a3d193,2026-07-20_11-14-20,1.3328392505645752,19.699808359146118,45519,Rohan-Laptop,172.22.123.235,19.699808359146118,15
0.31839406192302705,0.37690758109092715,0.3384411156177521,16,766413,486304,280096,1784564061,,False,16,09a3d193,2026-07-20_11-14-21,1.294325590133667,20.994133949279785,45519,Rohan-Laptop,172.22.123.235,20.994133949279785,16
0.33629085421562194,0.35220974385738374,0.3384411156177521,17,766413,486304,280096,1784564063,,False,17,09a3d193,2026-07-20_11-14-23,1.2281501293182373,22.222284078598022,45519,Rohan-Laptop,172.22.123.235,22.222284078598022,17
0.34011886119842527,0.3788935422897339,0.3384411156177521,18,766413,486304,280096,1784564064,,False,18,09a3d193,2026-07-20_11-14-24,1.2648069858551025,23.487091064453125,45519,Rohan-Laptop,172.22.123.235,23.487091064453125,18
0.3338663339614868,0.3540638327598572,0.3384411156177521,19,766413,486304,280096,1784564065,,False,19,09a3d193,2026-07-20_11-14-25,1.2209529876708984,24.708044052124023,45519,Rohan-Laptop,172.22.123.235,24.708044052124023,19
0.31740434765815734,0.35100396871566775,0.3384411156177521,20,766413,486304,280096,1784564066,,False,20,09a3d193,2026-07-20_11-14-26,1.2019705772399902,25.910014629364014,45519,Rohan-Laptop,172.22.123.235,25.910014629364014,20
0.30747834742069247,0.31990193128585814,0.31990193128585814,21,766413,486304,280096,1784564068,,False,21,09a3d193,2026-07-20_11-14-28,1.201932668685913,27.111947298049927,45519,Rohan-Laptop,172.22.123.235,27.111947298049927,21
0.3146273910999298,0.3269835591316223,0.31990193128585814,22,766413,486304,280096,1784564069,,False,22,09a3d193,2026-07-20_11-14-29,1.2109358310699463,28.322883129119873,45519,Rohan-Laptop,172.22.123.235,28.322883129119873,22
0.3123238831758499,0.35592191815376284,0.31990193128585814,23,766413,486304,280096,1784564070,,False,23,09a3d193,2026-07-20_11-14-30,1.1702070236206055,29.49309015274048,45519,Rohan-Laptop,172.22.123.235,29.49309015274048,23
0.2953023433685303,0.3041192889213562,0.3041192889213562,24,766413,486304,280096,1784564071,,False,24,09a3d193,2026-07-20_11-14-31,1.174480676651001,30.66757082939148,45519,Rohan-Laptop,172.22.123.235,30.66757082939148,24
0.2735255017876625,0.2878465086221695,0.2878465086221695,25,766413,486304,280096,1784564072,,False,25,09a3d193,2026-07-20_11-14-32,1.2452328205108643,31.912803649902344,45519,Rohan-Laptop,172.22.123.235,31.912803649902344,25
0.26699614375829694,0.29238274693489075,0.2878465086221695,26,766413,486304,280096,1784564074,,False,26,09a3d193,2026-07-20_11-14-34,1.2081291675567627,33.120932817459106,45519,Rohan-Laptop,172.22.123.235,33.120932817459106,26
0.26237557977437975,0.3035720646381378,0.2878465086221695,27,766413,486304,280096,1784564075,,False,27,09a3d193,2026-07-20_11-14-35,1.3019530773162842,34.42288589477539,45519,Rohan-Laptop,172.22.123.235,34.42288589477539,27
0.2667440176010132,0.3031400561332703,0.2878465086221695,28,766413,486304,280096,1784564076,,False,28,09a3d193,2026-07-20_11-14-36,1.188065767288208,35.6109516620636,45519,Rohan-Laptop,172.22.123.235,35.6109516620636,28
0.2653491735458374,0.28589652478694916,0.28589652478694916,29,766413,486304,280096,1784564077,,False,29,09a3d193,2026-07-20_11-14-37,1.2420389652252197,36.85299062728882,45519,Rohan-Laptop,172.22.123.235,36.85299062728882,29
0.25612267553806306,0.28656052350997924,0.28589652478694916,30,766413,486304,280096,1784564079,,True,30,09a3d193,2026-07-20_11-14-39,1.195514440536499,38.04850506782532,45519,Rohan-Laptop,172.22.123.235,38.04850506782532,30
