train_loss,valid_loss,best_valid_loss,epoch,n_params,n_params_branch,n_params_trunk,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8116985440254212,0.6471796751022338,0.6471796751022338,1,166013,97640,68360,1784564004,,False,1,20c632ec,2026-07-20_11-13-24,2.705988883972168,2.705988883972168,45058,Rohan-Laptop,172.22.123.235,2.705988883972168,1
0.623152756690979,0.6234225153923034,0.6234225153923034,2,166013,97640,68360,1784564005,,False,2,20c632ec,2026-07-20_11-13-25,1.0595788955688477,3.7655677795410156,45058,Rohan-Laptop,172.22.123.235,3.7655677795410156,2
0.586575248837471,0.5843014717102051,0.5843014717102051,3,166013,97640,68360,1784564006,,False,3,20c632ec,2026-07-20_11-13-26,1.1333768367767334,4.898944616317749,45058,Rohan-Laptop,172.22.123.235,4.898944616317749,3
0.5542102575302124,0.5543819904327393,0.5543819904327393,4,166013,97640,68360,1784564007,,False,4,20c632ec,2026-07-20_11-13-27,1.1179795265197754,6.016924142837524,45058,Rohan-Laptop,172.22.123.235,6.016924142837524,4
0.523365706205368,0.5113261103630066,0.5113261103630066,5,166013,97640,68360,1784564008,,False,5,20c632ec,2026-07-20_11-13-28,1.028686285018921,7.045610427856445,45058,Rohan-Laptop,172.22.123.235,7.045610427856445,5
0.48587500751018525,0.4950596749782562,0.4950596749782562,6,166013,97640,68360,1784564009,,False,6,20c632ec,2026-07-20_11-13-29,1.1159484386444092,8.161558866500854,45058,Rohan-Laptop,172.22.123.235,8.161558866500854,6
0.4562654584646225,0.48674740791320803,0.48674740791320803,7,166013,97640,68360,1784564010,,False,7,20c632ec,2026-07-20_11-13-30,1.1704654693603516,9.332024335861206,45058,Rohan-Laptop,172.22.123.235,9.332024335861206,7
0.44309687316417695,0.4616570591926575,0.4616570591926575,8,166013,97640,68360,1784564011,,False,8,20c632ec,2026-07-20_11-13-31,1.1184232234954834,10.45044755935669,45058,Rohan-Laptop,172.22.123.235,10.45044755935669,8
0.426095187664032,0.4392331838607788,0.4392331838607788,9,166013,97640,68360,1784564013,,False,9,20c632ec,2026-07-20_11-13-33,1.1507015228271484,11.601149082183838,45058,Rohan-Laptop,172.22.123.235,11.601149082183838,9
0.4183765083551407,0.4350938081741333,0.4350938081741333,10,166013,97640,68360,1784564014,,False,10,20c632ec,2026-07-20_11-13-34,1.01889967918396,12.620048761367798,45058,Rohan-Laptop,172.22.123.235,12.620048761367798,10
0.40575857162475587,0.4257380604743958,0.4257380604743958,11,166013,97640,68360,1784564015,,False,11,20c632ec,2026-07-20_11-13-35,1.0774204730987549,13.697469234466553,45058,Rohan-Laptop,172.22.123.235,13.697469234466553,11
0.4008179515600204,0.4044921100139618,0.4044921100139618,12,166013,97640,68360,1784564016,,False,12,20c632ec,2026-07-20_11-13-36,1.095289707183838,14.79275894165039,45058,Rohan-Laptop,172.22.123.235,14.79275894165039,12
0.38072017431259153,0.4069393157958984,0.4044921100139618,13,166013,97640,68360,1784564017,,False,13,20c632ec,2026-07-20_11-13-37,1.0637357234954834,15.856494665145874,45058,Rohan-Laptop,172.22.123.235,15.856494665145874,13
0.3699072629213333,0.3845840334892273,0.3845840334892273,14,166013,97640,68360,1784564018,,False,14,20c632ec,2026-07-20_11-13-38,1.1142058372497559,16.97070050239563,45058,Rohan-Laptop,172.22.123.235,16.97070050239563,14
0.3630163878202438,0.370010769367218,0.370010769367218,15,166013,97640,68360,1784564019,,False,15,20c632ec,2026-07-20_11-13-39,1.2299654483795166,18.200665950775146,45058,Rohan-Laptop,172.22.123.235,18.200665950775146,15
0.3453514903783798,0.3664888679981232,0.3664888679981232,16,166013,97640,68360,1784564020,,False,16,20c632ec,2026-07-20_11-13-40,1.1468782424926758,19.347544193267822,45058,Rohan-Laptop,172.22.123.235,19.347544193267822,16
0.3401292979717255,0.3585692286491394,0.3585692286491394,17,166013,97640,68360,1784564022,,False,17,20c632ec,2026-07-20_11-13-42,1.0548617839813232,20.402405977249146,45058,Rohan-Laptop,172.22.123.235,20.402405977249146,17
0.3394013226032257,0.36852691769599916,0.3585692286491394,18,166013,97640,68360,1784564023,,False,18,20c632ec,2026-07-20_11-13-43,1.1087491512298584,21.511155128479004,45058,Rohan-Laptop,172.22.123.235,21.511155128479004,18
0.3378729224205017,0.35007681250572203,0.35007681250572203,19,166013,97640,68360,1784564024,,False,19,20c632ec,2026-07-20_11-13-44,1.0592238903045654,22.57037901878357,45058,Rohan-Laptop,172.22.123.235,22.57037901878357,19
0.32573861479759214,0.3589086890220642,0.35007681250572203,20,166013,97640,68360,1784564025,,False,20,20c632ec,2026-07-20_11-13-45,1.0916907787322998,23.66206979751587,45058,Rohan-Laptop,172.22.123.235,23.66206979751587,20
0.32956551015377045,0.3423589140176773,0.3423589140176773,21,166013,97640,68360,1784564026,,False,21,20c632ec,2026-07-20_11-13-46,1.072995901107788,24.735065698623657,45058,Rohan-Laptop,172.22.123.235,24.735065698623657,21
0.34556725025177004,0.36719857454299926,0.3423589140176773,22,166013,97640,68360,1784564027,,False,22,20c632ec,2026-07-20_11-13-47,1.0523076057434082,25.787373304367065,45058,Rohan-Laptop,172.22.123.235,25.787373304367065,22
0.33365689814090727,0.37270569801330566,0.3423589140176773,23,166013,97640,68360,1784564028,,False,23,20c632ec,2026-07-20_11-13-48,1.0632452964782715,26.850618600845337,45058,Rohan-Laptop,172.22.123.235,26.850618600845337,23
0.33446501195430756,0.35366576313972475,0.3423589140176773,24,166013,97640,68360,1784564029,,False,24,20c632ec,2026-07-20_11-13-49,1.034440040588379,27.885058641433716,45058,Rohan-Laptop,172.22.123.235,27.885058641433716,24
0.3234862208366394,0.3424517333507538,0.3423589140176773,25,166013,97640,68360,1784564030,,False,25,20c632ec,2026-07-20_11-13-50,1.0554146766662598,28.940473318099976,45058,Rohan-Laptop,172.22.123.235,28.940473318099976,25
0.31222507655620574,0.32909303307533266,0.32909303307533266,26,166013,97640,68360,1784564031,,False,26,20c632ec,2026-07-20_11-13-51,1.0173766613006592,29.957849979400635,45058,Rohan-Laptop,172.22.123.235,29.957849979400635,26
0.31781656444072726,0.3326935231685638,0.32909303307533266,27,166013,97640,68360,1784564032,,False,27,20c632ec,2026-07-20_11-13-52,1.0265214443206787,30.984371423721313,45058,Rohan-Laptop,172.22.123.235,30.984371423721313,27
0.3340742290019989,0.3423740863800049,0.32909303307533266,28,166013,97640,68360,1784564033,,False,28,20c632ec,2026-07-20_11-13-53,1.2228114604949951,32.20718288421631,45058,Rohan-Laptop,172.22.123.235,32.20718288421631,28
0.32626250982284544,0.35753872990608215,0.32909303307533266,29,166013,97640,68360,1784564035,,False,29,20c632ec,2026-07-20_11-13-55,1.2625000476837158,33.469682931900024,45058,Rohan-Laptop,172.22.123.235,33.469682931900024,29
0.3115652620792389,0.32752223014831544,0.32752223014831544,30,166013,97640,68360,1784564036,,True,30,20c632ec,2026-07-20_11-13-56,1.3178706169128418,34.787553548812866,45058,Rohan-Laptop,172.22.123.235,34.787553548812866,30
