,time (s),T1 (K),P1 (bar),V1 (m3),T2 (K),P2 (bar),V2 (m3)
128,0.05159999999999991,644.1437985689173,6.7415022128005395,1.9363004959359673,1057.234073156001,6.727787613456929,0.06369950406403152
129,0.05199999999999991,644.1433095673633,6.741404120146283,1.9363272006454593,1056.879288417734,6.728424209458159,0.06367279935453977
130,0.052399999999999905,644.1431562463524,6.7413148811299415,1.936352372127196,1056.5605426765114,6.729134880715353,0.0636476278728029
131,0.0527999999999999,644.1433699410188,6.741235307544018,1.936375871236343,1056.2815588190138,6.729929387108109,0.06362412876365581
132,0.0531999999999999,644.1439863594483,6.741166324760171,1.9363975393439978,1056.0466409474282,6.730819247470065,0.06360246065600109
133,0.0535999999999999,644.1450464036059,6.741108993078141,1.9364171946741522,1055.860795581262,6.731818147962786,0.063582805325847
134,0.053999999999999895,644.1465971870297,6.741064534196082,1.9364346277619324,1055.7298849578535,6.732942467983224,0.0635653722380668
135,0.05439999999999989,644.148693308806,6.741034364352408,1.9364495957671892,1055.660823103893,6.734211965353806,0.06355040423281001
136,0.05479999999999989,644.1513984636936,6.741020136219454,1.936461815286556,1055.6618294018572,6.735650679401659,0.0635381847134433
137,0.05519999999999989,644.1547874991084,6.741023792433224,1.936470953169201,1055.7427606259807,6.737288136745817,0.06352904683079832
138,0.055599999999999886,644.1589490757299,6.741047634843531,1.9364766146356809,1055.9155518609093,6.739160984536014,0.06352338536431841
139,0.05599999999999988,644.1639891507806,6.74109441519277,1.9364783277208069,1056.194810606838,6.741315236889549,0.0635216722791921
140,0.05639999999999988,644.1700356088337,6.7411674556897205,1.9364755225884513,1056.598631404512,6.743809420541944,0.06352447741154753
141,0.05679999999999988,644.177244517101,6.741270811910664,1.936467503586184,1057.149733995291,6.746719066011263,0.06353249641381496
142,0.057199999999999876,644.1858087330863,6.741409497003632,1.9364534107857296,1057.8770884658222,6.7501432653108715,0.06354658921426919
