train_loss,valid_loss,best_valid_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7832449674606323,0.7726011276245117,0.7726011276245117,1,1784138779,,False,1,7d50c8b9,2026-07-15_13-06-19,5.887636661529541,5.887636661529541,78844,Rohan-Laptop,172.22.123.235,5.887636661529541,1
0.7084025740623474,0.6935150623321533,0.6935150623321533,2,1784138780,,False,2,7d50c8b9,2026-07-15_13-06-20,0.22556233406066895,6.11319899559021,78844,Rohan-Laptop,172.22.123.235,6.11319899559021,2
0.6425943970680237,0.6405892372131348,0.6405892372131348,3,1784138780,,False,3,7d50c8b9,2026-07-15_13-06-20,0.22307181358337402,6.336270809173584,78844,Rohan-Laptop,172.22.123.235,6.336270809173584,3
0.6375460028648376,0.6132768988609314,0.6132768988609314,4,1784138780,,False,4,7d50c8b9,2026-07-15_13-06-20,0.2307121753692627,6.566982984542847,78844,Rohan-Laptop,172.22.123.235,6.566982984542847,4
0.7042316198348999,0.6019406914710999,0.6019406914710999,5,1784138780,,False,5,7d50c8b9,2026-07-15_13-06-20,0.22522497177124023,6.792207956314087,78844,Rohan-Laptop,172.22.123.235,6.792207956314087,5
0.5674464106559753,0.5848063826560974,0.5848063826560974,6,1784138781,,False,6,7d50c8b9,2026-07-15_13-06-21,0.23091506958007812,7.023123025894165,78844,Rohan-Laptop,172.22.123.235,7.023123025894165,6
0.6274996995925903,0.5689223408699036,0.5689223408699036,7,1784138781,,False,7,7d50c8b9,2026-07-15_13-06-21,0.23108553886413574,7.254208564758301,78844,Rohan-Laptop,172.22.123.235,7.254208564758301,7
0.5286948084831238,0.563466489315033,0.563466489315033,8,1784138781,,False,8,7d50c8b9,2026-07-15_13-06-21,0.2346336841583252,7.488842248916626,78844,Rohan-Laptop,172.22.123.235,7.488842248916626,8
0.652668297290802,0.5627801418304443,0.5627801418304443,9,1784138781,,False,9,7d50c8b9,2026-07-15_13-06-21,0.232405424118042,7.721247673034668,78844,Rohan-Laptop,172.22.123.235,7.721247673034668,9
0.5425956845283508,0.5542688965797424,0.5542688965797424,10,1784138782,,False,10,7d50c8b9,2026-07-15_13-06-22,0.2262742519378662,7.947521924972534,78844,Rohan-Laptop,172.22.123.235,7.947521924972534,10
0.6364968419075012,0.5426118969917297,0.5426118969917297,11,1784138782,,False,11,7d50c8b9,2026-07-15_13-06-22,0.23355531692504883,8.181077241897583,78844,Rohan-Laptop,172.22.123.235,8.181077241897583,11
0.5613868236541748,0.5224787592887878,0.5224787592887878,12,1784138782,,False,12,7d50c8b9,2026-07-15_13-06-22,0.23325037956237793,8.414327621459961,78844,Rohan-Laptop,172.22.123.235,8.414327621459961,12
0.44688040018081665,0.4940521717071533,0.4940521717071533,13,1784138782,,False,13,7d50c8b9,2026-07-15_13-06-22,0.229522705078125,8.643850326538086,78844,Rohan-Laptop,172.22.123.235,8.643850326538086,13
0.43409866094589233,0.466616690158844,0.466616690158844,14,1784138783,,False,14,7d50c8b9,2026-07-15_13-06-23,0.2323288917541504,8.876179218292236,78844,Rohan-Laptop,172.22.123.235,8.876179218292236,14
0.36832690238952637,0.4471672773361206,0.4471672773361206,15,1784138783,,False,15,7d50c8b9,2026-07-15_13-06-23,0.2310166358947754,9.107195854187012,78844,Rohan-Laptop,172.22.123.235,9.107195854187012,15
0.4826629161834717,0.4345434904098511,0.4345434904098511,16,1784138783,,False,16,7d50c8b9,2026-07-15_13-06-23,0.19259071350097656,9.299786567687988,78844,Rohan-Laptop,172.22.123.235,9.299786567687988,16
0.4391588568687439,0.42875444889068604,0.42875444889068604,17,1784138783,,False,17,7d50c8b9,2026-07-15_13-06-23,0.12660837173461914,9.426394939422607,78844,Rohan-Laptop,172.22.123.235,9.426394939422607,17
0.44687482714653015,0.4298144578933716,0.42875444889068604,18,1784138783,,False,18,7d50c8b9,2026-07-15_13-06-23,0.1840193271636963,9.610414266586304,78844,Rohan-Laptop,172.22.123.235,9.610414266586304,18
0.41210880875587463,0.43435877561569214,0.42875444889068604,19,1784138783,,False,19,7d50c8b9,2026-07-15_13-06-23,0.16368818283081055,9.774102449417114,78844,Rohan-Laptop,172.22.123.235,9.774102449417114,19
0.4400642216205597,0.4357151985168457,0.42875444889068604,20,1784138784,,True,20,7d50c8b9,2026-07-15_13-06-24,0.16039490699768066,9.934497356414795,78844,Rohan-Laptop,172.22.123.235,9.934497356414795,20
