train_loss,valid_loss,best_valid_loss,epoch,n_params,n_params_branch,n_params_trunk,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7143392562866211,0.623737907409668,0.623737907409668,1,295468,295468,0,1784567431,,False,1,f21d689f,2026-07-20_12-10-31,2.4628448486328125,2.4628448486328125,85575,Rohan-Laptop,172.22.123.235,2.4628448486328125,1
0.5748824357986451,0.5733310461044312,0.5733310461044312,2,295468,295468,0,1784567432,,False,2,f21d689f,2026-07-20_12-10-32,0.9519989490509033,3.414843797683716,85575,Rohan-Laptop,172.22.123.235,3.414843797683716,2
0.5268464326858521,0.5504343986511231,0.5504343986511231,3,295468,295468,0,1784567433,,False,3,f21d689f,2026-07-20_12-10-33,0.8875265121459961,4.302370309829712,85575,Rohan-Laptop,172.22.123.235,4.302370309829712,3
0.508912342786789,0.5462126731872559,0.5462126731872559,4,295468,295468,0,1784567434,,False,4,f21d689f,2026-07-20_12-10-34,0.9556229114532471,5.257993221282959,85575,Rohan-Laptop,172.22.123.235,5.257993221282959,4
0.49239284098148345,0.5279102563858032,0.5279102563858032,5,295468,295468,0,1784567435,,False,5,f21d689f,2026-07-20_12-10-35,0.8955092430114746,6.153502464294434,85575,Rohan-Laptop,172.22.123.235,6.153502464294434,5
0.4791028708219528,0.5103192090988159,0.5103192090988159,6,295468,295468,0,1784567436,,False,6,f21d689f,2026-07-20_12-10-36,0.9224100112915039,7.0759124755859375,85575,Rohan-Laptop,172.22.123.235,7.0759124755859375,6
0.4508688449859619,0.4861247181892395,0.4861247181892395,7,295468,295468,0,1784567437,,False,7,f21d689f,2026-07-20_12-10-37,1.1624619960784912,8.238374471664429,85575,Rohan-Laptop,172.22.123.235,8.238374471664429,7
0.4252187579870224,0.43871393501758577,0.43871393501758577,8,295468,295468,0,1784567438,,False,8,f21d689f,2026-07-20_12-10-38,1.0621106624603271,9.300485134124756,85575,Rohan-Laptop,172.22.123.235,9.300485134124756,8
0.4039839535951614,0.41637604534626005,0.41637604534626005,9,295468,295468,0,1784567439,,False,9,f21d689f,2026-07-20_12-10-39,1.0916767120361328,10.392161846160889,85575,Rohan-Laptop,172.22.123.235,10.392161846160889,9
0.37743642926216125,0.3920355200767517,0.3920355200767517,10,295468,295468,0,1784567440,,False,10,f21d689f,2026-07-20_12-10-40,1.0673103332519531,11.459472179412842,85575,Rohan-Laptop,172.22.123.235,11.459472179412842,10
0.3611062288284302,0.38038402795791626,0.38038402795791626,11,295468,295468,0,1784567442,,False,11,f21d689f,2026-07-20_12-10-42,1.2309789657592773,12.69045114517212,85575,Rohan-Laptop,172.22.123.235,12.69045114517212,11
0.34750617146492,0.36844955682754515,0.36844955682754515,12,295468,295468,0,1784567443,,False,12,f21d689f,2026-07-20_12-10-43,1.260542631149292,13.950993776321411,85575,Rohan-Laptop,172.22.123.235,13.950993776321411,12
0.3333148121833801,0.36221781075000764,0.36221781075000764,13,295468,295468,0,1784567444,,False,13,f21d689f,2026-07-20_12-10-44,1.13722562789917,15.088219404220581,85575,Rohan-Laptop,172.22.123.235,15.088219404220581,13
0.32171732783317564,0.3473725259304047,0.3473725259304047,14,295468,295468,0,1784567445,,False,14,f21d689f,2026-07-20_12-10-45,1.1656055450439453,16.253824949264526,85575,Rohan-Laptop,172.22.123.235,16.253824949264526,14
0.3142460510134697,0.332353276014328,0.332353276014328,15,295468,295468,0,1784567446,,False,15,f21d689f,2026-07-20_12-10-46,1.0329034328460693,17.286728382110596,85575,Rohan-Laptop,172.22.123.235,17.286728382110596,15
0.30153889060020445,0.3255855143070221,0.3255855143070221,16,295468,295468,0,1784567448,,False,16,f21d689f,2026-07-20_12-10-48,1.2457997798919678,18.532528162002563,85575,Rohan-Laptop,172.22.123.235,18.532528162002563,16
0.2862688064575195,0.3118354856967926,0.3118354856967926,17,295468,295468,0,1784567449,,False,17,f21d689f,2026-07-20_12-10-49,1.1183972358703613,19.650925397872925,85575,Rohan-Laptop,172.22.123.235,19.650925397872925,17
