train_loss,valid_loss,best_valid_loss,n_params,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1.0005433725405344,0.9982547760009766,0.9982547760009766,111651,1785169937,,False,1,7f0dd572,2026-07-27_11-32-17,2.245786666870117,2.245786666870117,180911,Rohan-Laptop,172.22.123.235,2.245786666870117,1
0.9974264940129051,0.9958828091621399,0.9958828091621399,111651,1785169938,,False,2,7f0dd572,2026-07-27_11-32-18,0.2728769779205322,2.5186636447906494,180911,Rohan-Laptop,172.22.123.235,2.5186636447906494,2
0.9941934928109374,0.9903807044029236,0.9903807044029236,111651,1785169938,,False,3,7f0dd572,2026-07-27_11-32-18,0.2828998565673828,2.8015635013580322,180911,Rohan-Laptop,172.22.123.235,2.8015635013580322,3
0.9860123486458501,0.9769350290298462,0.9769350290298462,111651,1785169938,,False,4,7f0dd572,2026-07-27_11-32-18,0.24627995491027832,3.0478434562683105,180911,Rohan-Laptop,172.22.123.235,3.0478434562683105,4
0.9657222553144528,0.9416282773017883,0.9416282773017883,111651,1785169938,,False,5,7f0dd572,2026-07-27_11-32-18,0.25945377349853516,3.3072972297668457,180911,Rohan-Laptop,172.22.123.235,3.3072972297668457,5
0.9115069976335839,0.8449451327323914,0.8449451327323914,111651,1785169939,,False,6,7f0dd572,2026-07-27_11-32-19,0.2509491443634033,3.558246374130249,180911,Rohan-Laptop,172.22.123.235,3.558246374130249,6
0.7771067483515679,0.6492089033126831,0.6492089033126831,111651,1785169939,,False,7,7f0dd572,2026-07-27_11-32-19,0.2876248359680176,3.8458712100982666,180911,Rohan-Laptop,172.22.123.235,3.8458712100982666,7
0.5892922712277763,0.491470068693161,0.491470068693161,111651,1785169939,,False,8,7f0dd572,2026-07-27_11-32-19,0.2675180435180664,4.113389253616333,180911,Rohan-Laptop,172.22.123.235,4.113389253616333,8
0.432779437378992,0.3543192446231842,0.3543192446231842,111651,1785169940,,False,9,7f0dd572,2026-07-27_11-32-20,0.2772831916809082,4.390672445297241,180911,Rohan-Laptop,172.22.123.235,4.390672445297241,9
0.33924258207973046,0.30920347571372986,0.30920347571372986,111651,1785169940,,False,10,7f0dd572,2026-07-27_11-32-20,0.27027249336242676,4.660944938659668,180911,Rohan-Laptop,172.22.123.235,4.660944938659668,10
0.2851383587982081,0.24214258790016174,0.24214258790016174,111651,1785169940,,False,11,7f0dd572,2026-07-27_11-32-20,0.2581923007965088,4.919137239456177,180911,Rohan-Laptop,172.22.123.235,4.919137239456177,11
0.22618895467323594,0.20301751792430878,0.20301751792430878,111651,1785169940,,False,12,7f0dd572,2026-07-27_11-32-20,0.27911972999572754,5.198256969451904,180911,Rohan-Laptop,172.22.123.235,5.198256969451904,12
0.18746246246597434,0.16361694037914276,0.16361694037914276,111651,1785169941,,False,13,7f0dd572,2026-07-27_11-32-21,0.26650333404541016,5.4647603034973145,180911,Rohan-Laptop,172.22.123.235,5.4647603034973145,13
0.15425685915765883,0.13792982697486877,0.13792982697486877,111651,1785169941,,False,14,7f0dd572,2026-07-27_11-32-21,0.2676095962524414,5.732369899749756,180911,Rohan-Laptop,172.22.123.235,5.732369899749756,14
0.129119093093691,0.11151009052991867,0.11151009052991867,111651,1785169941,,False,15,7f0dd572,2026-07-27_11-32-21,0.24364447593688965,5.9760143756866455,180911,Rohan-Laptop,172.22.123.235,5.9760143756866455,15
0.10321407293594337,0.08564668893814087,0.08564668893814087,111651,1785169941,,True,16,7f0dd572,2026-07-27_11-32-21,0.2697429656982422,6.245757341384888,180911,Rohan-Laptop,172.22.123.235,6.245757341384888,16
