train_loss,valid_loss,best_valid_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8020260632038116,0.6486038208007813,0.6486038208007813,1,1784561185,,False,1,215b711e,2026-07-20_10-26-25,2.408900260925293,2.408900260925293,13208,Rohan-Laptop,172.22.123.235,2.408900260925293,1
0.6198572933673858,0.5344847023487092,0.5344847023487092,2,1784561186,,False,2,215b711e,2026-07-20_10-26-26,1.0270659923553467,3.4359662532806396,13208,Rohan-Laptop,172.22.123.235,3.4359662532806396,2
0.46940684616565703,0.43619818687438966,0.43619818687438966,3,1784561188,,False,3,215b711e,2026-07-20_10-26-28,1.1546437740325928,4.590610027313232,13208,Rohan-Laptop,172.22.123.235,4.590610027313232,3
0.4049844413995743,0.418284946680069,0.418284946680069,4,1784561189,,False,4,215b711e,2026-07-20_10-26-29,1.010082483291626,5.600692510604858,13208,Rohan-Laptop,172.22.123.235,5.600692510604858,4
0.3820430159568787,0.41170830130577085,0.41170830130577085,5,1784561190,,False,5,215b711e,2026-07-20_10-26-30,1.0545365810394287,6.655229091644287,13208,Rohan-Laptop,172.22.123.235,6.655229091644287,5
0.35955910533666613,0.36328091025352477,0.36328091025352477,6,1784561191,,False,6,215b711e,2026-07-20_10-26-31,0.9997804164886475,7.655009508132935,13208,Rohan-Laptop,172.22.123.235,7.655009508132935,6
0.32890855371952055,0.35758492946624754,0.35758492946624754,7,1784561192,,False,7,215b711e,2026-07-20_10-26-32,1.0543034076690674,8.709312915802002,13208,Rohan-Laptop,172.22.123.235,8.709312915802002,7
0.3021523028612137,0.3117120355367661,0.3117120355367661,8,1784561193,,False,8,215b711e,2026-07-20_10-26-33,1.1068086624145508,9.816121578216553,13208,Rohan-Laptop,172.22.123.235,9.816121578216553,8
0.2787574499845505,0.2798099428415298,0.2798099428415298,9,1784561194,,False,9,215b711e,2026-07-20_10-26-34,1.047215461730957,10.86333703994751,13208,Rohan-Laptop,172.22.123.235,10.86333703994751,9
0.25673472285270693,0.2735088050365448,0.2735088050365448,10,1784561195,,False,10,215b711e,2026-07-20_10-26-35,1.0453903675079346,11.908727407455444,13208,Rohan-Laptop,172.22.123.235,11.908727407455444,10
0.2488594487309456,0.2718044489622116,0.2718044489622116,11,1784561196,,False,11,215b711e,2026-07-20_10-26-36,1.0673165321350098,12.976043939590454,13208,Rohan-Laptop,172.22.123.235,12.976043939590454,11
0.2571570873260498,0.29600957632064817,0.2718044489622116,12,1784561197,,False,12,215b711e,2026-07-20_10-26-37,1.336087942123413,14.312131881713867,13208,Rohan-Laptop,172.22.123.235,14.312131881713867,12
0.24636514931917192,0.26105324923992157,0.26105324923992157,13,1784561198,,False,13,215b711e,2026-07-20_10-26-38,1.1329560279846191,15.445087909698486,13208,Rohan-Laptop,172.22.123.235,15.445087909698486,13
0.23538599759340287,0.25185886919498446,0.25185886919498446,14,1784561200,,False,14,215b711e,2026-07-20_10-26-40,1.320969820022583,16.76605772972107,13208,Rohan-Laptop,172.22.123.235,16.76605772972107,14
0.2330063596367836,0.25242242515087127,0.25185886919498446,15,1784561201,,False,15,215b711e,2026-07-20_10-26-41,1.3778340816497803,18.14389181137085,13208,Rohan-Laptop,172.22.123.235,18.14389181137085,15
0.2295619875192642,0.24942788779735564,0.24942788779735564,16,1784561202,,False,16,215b711e,2026-07-20_10-26-42,1.2137784957885742,19.357670307159424,13208,Rohan-Laptop,172.22.123.235,19.357670307159424,16
0.229269115626812,0.24841387569904327,0.24841387569904327,17,1784561204,,False,17,215b711e,2026-07-20_10-26-44,1.2270543575286865,20.58472466468811,13208,Rohan-Laptop,172.22.123.235,20.58472466468811,17
0.22707744985818862,0.25637211799621584,0.24841387569904327,18,1784561205,,False,18,215b711e,2026-07-20_10-26-45,1.354957103729248,21.93968176841736,13208,Rohan-Laptop,172.22.123.235,21.93968176841736,18
0.22719339281320572,0.24208356738090514,0.24208356738090514,19,1784561207,,False,19,215b711e,2026-07-20_10-26-47,1.669123888015747,23.608805656433105,13208,Rohan-Laptop,172.22.123.235,23.608805656433105,19
0.2240038752555847,0.24057233035564424,0.24057233035564424,20,1784561208,,True,20,215b711e,2026-07-20_10-26-48,1.471050500869751,25.079856157302856,13208,Rohan-Laptop,172.22.123.235,25.079856157302856,20
