axial_index,radial_index,region,z,r,z_left,z_right,r_inner,r_outer,pressure,density,mean_molecular_weight,cp_mass,velocity_axial,gas_temperature,solid_temperature,viscosity,thermal_conductivity,porosity,tortuosity,specific_surface_area,particle_diameter,pore_radius,Y_CH4,Y_CO,Y_O2,Y_CO2,Y_H2,Y_H2O,Y_AR,X_CH4,X_CO,X_O2,X_CO2,X_H2,X_H2O,X_AR,theta_H(s),theta_O(s),theta_CH4(s),theta_H2O(s),theta_CO2(s),theta_CO(s),theta_OH(s),theta_C(s),theta_HCO(s),theta_CH(s),theta_CH3(s),theta_CH2(s),theta_COOH(s),theta_Ni(s),theta_support_H(s),theta_support_O(s),theta_support_CH4(s),theta_support_H2O(s),theta_support_CO2(s),theta_support_CO(s),theta_support_OH(s),theta_support_C(s),theta_support_HCO(s),theta_support_CH(s),theta_support_CH3(s),theta_support_CH2(s),theta_support_COOH(s),theta_support_Ni(s),wdot_CH4,wdot_CO,wdot_O2,wdot_CO2,wdot_H2,wdot_H2O,wdot_AR,sdot_H(s),sdot_O(s),sdot_CH4(s),sdot_H2O(s),sdot_CO2(s),sdot_CO(s),sdot_OH(s),sdot_C(s),sdot_HCO(s),sdot_CH(s),sdot_CH3(s),sdot_CH2(s),sdot_COOH(s),sdot_Ni(s),sdot_support_H(s),sdot_support_O(s),sdot_support_CH4(s),sdot_support_H2O(s),sdot_support_CO2(s),sdot_support_CO(s),sdot_support_OH(s),sdot_support_C(s),sdot_support_HCO(s),sdot_support_CH(s),sdot_support_CH3(s),sdot_support_CH2(s),sdot_support_COOH(s),sdot_support_Ni(s),sdot_gas_CH4,sdot_gas_CO,sdot_gas_O2,sdot_gas_CO2,sdot_gas_H2,sdot_gas_H2O,sdot_gas_AR,axial_flux_CH4,axial_flux_CO,axial_flux_O2,axial_flux_CO2,axial_flux_H2,axial_flux_H2O,axial_flux_AR,radial_flux_CH4,radial_flux_CO,radial_flux_O2,radial_flux_CO2,radial_flux_H2,radial_flux_H2O,radial_flux_AR
0,0,lumen,0.0005263157894736842,0.00050000000000000001,0,0.0010526315789473684,0,0.001,1000238.4538277629,1.5883836827464102,15.487597994806864,3055.5760477443082,0.14182723811201664,1173.0000000000002,1173,3.9664744210999153e-05,0.19197177931260537,0.59999999999999998,2,500000,0.00035,0.0001,0.18053828212988096,0.03321286994940869,7.6296768745282506e-17,0.082024695907926937,0.024661858652542987,0.68513183681554846,2.2918398352808774e-05,0.17428812169174218,0.018364426206006541,3.6928985643780246e-17,0.028866039125366446,0.18946078998776542,0.58901173810951046,8.884879608839701e-06,0.25610859377879192,0.0075338768833187013,4.2529908380743937e-09,0.0042834382258459085,2.3791460419614526e-05,0.26070475053958314,0.00023743499951428914,8.3679371481523064e-08,6.4320317297386073e-11,1.4750494598237962e-11,1.2272594952320135e-09,3.8016167080038229e-10,4.9357097090683246e-08,0.47110797515179315,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,-1.1355393395096795e-06,3.7003169592506801e-08,6.245620551131884e-08,2.0697848163287526e-06,-1.0906931716299362e-11,-1.0352141329065352e-06,-3.5151647832251394e-08,1.6561320240540689e-10,3.2749385003024344e-13,2.957639056455745e-14,-1.7433236594713694e-13,2.1363804788955527e-13,-2.3049632798327154e-10,3.6736323146932025e-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.8024940525648847e-06,1.7680375732631592e-06,4.9836652218844934e-19,1.0072898003706313e-06,6.8143083890304101e-06,-4.8185569000436246e-06,0,0.037412304467610895,0.010797497811029084,1.3224101142556468e-17,0.023369354844878624,0.0065482400669489927,0.14947191863668779,5.1912897396564437e-06,-1.3789158276122919e-05,2.6100166282429161e-06,-1.231918912724838e-18,-1.7600134813846594e-05,2.8420688589663542e-05,-5.4369682643361883e-05,-1.9020077246733036e-09
0,1,lumen,0.0005263157894736842,0.0015,0,0.0010526315789473684,0.001,0.002,1000238.0080310659,1.6336930309401076,15.929395688090208,2972.5563111675456,0.14188085980727519,1173.0000000000011,1173.0000000000007,3.9670994337999794e-05,0.19165949601699156,0.59999999999999998,2,500000,0.00035,0.0001,0.17578887657644457,0.032237098076482146,9.9108197895804009e-17,0.0802139918356293,0.023813558678545739,0.66715377276370225,2.232187283837453e-05,0.17454407358667567,0.018333362766728166,4.9338511788730899e-17,0.02903407065988722,0.18816249947029251,0.58991709304220008,8.9004742163129205e-06,0.25552834314179262,0.0076065145259825119,4.2642474435208039e-09,0.0042950692711174361,2.3979791379615931e-05,0.26064576784363169,0.00023890048199254181,8.2938248793868247e-08,6.4065432976856209e-11,1.4843747076681121e-11,1.2318623391814628e-09,3.8236846999888765e-10,4.957716842499779e-08,0.47166128647323574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,-6.2097030361448541e-09,4.2408726917472353e-10,3.17879314543002e-09,3.144053030208931e-08,-4.8935241709485711e-12,-8.3684398613200275e-08,-4.9397685860837114e-10,4.3209767795066023e-11,1.9581982658882308e-13,9.9636902794744805e-16,-2.7381522433321872e-15,7.5817335526606413e-15,1.3578235500477724e-10,5.5170367797688267e-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.7564082983624607e-06,8.1980022294259047e-07,-7.3263901822004885e-21,1.0169393806332779e-06,6.2799295268145539e-06,-2.8016271997888254e-06,0,0.037354658773959937,0.010843377714858672,1.6632815080619508e-17,0.02364159409633414,0.0065128392575400157,0.14945204994060915,5.1955639127407805e-06,-6.4430706466905272e-05,9.2276478125709e-06,-1.0571568155102155e-19,-7.0497103371240834e-05,0.00011891930339697087,-0.00022626995851244305,-6.8323686868379042e-09
0,2,lumen,0.0005263157894736842,0.0025000000000000001,0,0.0010526315789473684,0.002,0.0030000000000000001,1000236.7176267015,1.6339394123010005,15.931818593972729,2979.5748603260331,0.14124910298461171,1173.0000000000005,1172.9999999999995,3.9694942642224717e-05,0.19035869732568542,0.59999999999999998,2,500000,0.00035,0.0001,0.17696632751170444,0.032038672256398726,1.0123781934548492e-16,0.082065154146747588,0.0231201398308684,0.67122578630560015,2.2459344513323102e-05,0.17573991318070437,0.018223288624801551,5.0406355792913578e-17,0.029708631160726019,0.18271124685152712,0.59360796353136414,8.9566508767409355e-06,0.25301594499323049,0.0079204623430300745,4.3141752817471938e-09,0.0043428025735509504,2.4818648511361303e-05,0.26051203187195587,0.00024513130673348442,7.9957917971730753e-08,6.3055043951839369e-11,1.5254561539522081e-11,1.2522455752299493e-09,3.920906595518236e-10,5.0564596220294761e-08,0.4739386717073405,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,2.629674913533857e-08,-1.4167287678878963e-10,2.7979878098211826e-08,3.0761134126753587e-07,7.6549560960870178e-12,-8.8254103679420584e-07,-6.5697454848148567e-10,1.7623294766870232e-10,1.0215794091003445e-12,-1.4354480205437086e-15,1.4465328911226758e-14,-1.1259260707649532e-14,9.3155671843599741e-10,5.2033524793991792e-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.8389911007367366e-06,1.6273481949075075e-06,1.058261144170893e-19,1.0650875965427129e-06,6.4847994077771309e-06,-3.1836744899260694e-06,0,0.037550301320928708,0.010611429304674892,1.7919566443362767e-17,0.023845110170868145,0.0062954637776342897,0.14975932950710805,5.1988813116254144e-06,-0.00064819727959328579,0.00031108719315704471,-2.7371969338547957e-18,0.00060557888891726896,0.00055351826129625766,-0.0014228394930388263,-1.3709179091801679e-08
0,3,support,0.0005263157894736842,0.0035000000000000001,0,0.0010526315789473684,0.0030000000000000001,0.0040000000000000001,1001934.0374367024,1.688894949695805,16.439768726131895,2930.2892952481402,0.13887993797481746,1172.9999999999991,1173.0000000000005,3.9573721767270756e-05,0.18595967338366215,0.40000000000000002,2,300000,0.00033700000000000001,0.0001,0.18331999159356238,0.024666648000744164,1.5248469089821027e-16,0.063907135506184556,0.019243126565403196,0.67597302334302323,2.2042172779560079e-05,0.18785378449632917,0.014477471916499028,7.834280432034145e-17,0.023872810735786912,0.15692090788834986,0.61686595441928715,9.0705437476197141e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24642088773365642,0.010062014969638858,4.850287763801714e-09,0.0047466559072996562,2.5074359505341943e-05,0.24081742293095518,0.00028884922878588362,5.5398773297172552e-08,4.8872624900688429e-11,1.8696121720009723e-11,1.4537932153520877e-09,4.7549299199347515e-10,4.7410221755945698e-08,0.4976389852156014,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.692225928670836e-06,4.4360372262907245e-07,1.9540777152250899e-07,4.0147334575076696e-06,-6.5980302981199362e-10,-3.5377520760650162e-06,-4.2424873110922819e-07,2.4272532630196554e-09,8.0727489326695222e-12,4.0671296193972456e-13,-2.1154216696448933e-12,2.9980629173540739e-12,-6.2050878890333526e-10,9.9932548027550001e-07,-2.5301908003587392e-06,4.4818102687832484e-06,-5.75904515910787e-20,1.3895685325744615e-06,9.4681072756730433e-06,-7.7547311559955645e-06,0,0.039665913332322132,0.0086421604931670171,2.3515464755658739e-17,0.01985962934861471,0.0058397681894557458,0.15298249389583987,5.1751465691477866e-06,-1.3439796834265682e-06,-1.3130590811350287e-08,-1.6976110970695733e-20,-1.9400913711231391e-06,3.0030244303407298e-06,-5.6789937891059719e-06,-1.8246188727213531e-10
0,4,support,0.0005263157894736842,0.0045000000000000005,0,0.0010526315789473684,0.0040000000000000001,0.0050000000000000001,1001555.0193828753,1.6279233303067628,15.852265322999896,3046.7152754415379,0.13866350763891214,1173,1172.9999999999989,3.9603852571992111e-05,0.18449397983976473,0.40000000000000002,2,300000,0.00033700000000000001,0.0001,0.19123431777313987,0.025593079249221919,1.7344227869045298e-16,0.068559215374102311,0.019188485211761266,0.70568583942978536,2.3026264559079511e-05,0.18896073952519404,0.0144844085216433,8.5925777236913292e-17,0.024695377592014442,0.1508834120651287,0.62096692541353649,9.1368824828064485e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24279645885448103,0.010587012827105799,4.901458203202017e-09,0.0048003296509086914,2.6382056326708227e-05,0.24136216952600809,0.00029795861970068516,5.3206025596953178e-08,4.8156887630464414e-11,1.9322072517304284e-11,1.4813369797564755e-09,4.899885225851031e-10,4.890745071515766e-08,0.50012957941348757,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.6459692545338301e-08,5.5050014318100187e-09,1.2673463276766198e-09,1.4077747431038508e-08,9.5459512690354575e-12,3.5418399483904892e-09,-5.3364125260263427e-09,2.8034803753636262e-12,-2.5994656689330684e-15,4.298720271382409e-15,-2.5701510041289888e-14,3.1373294108806736e-14,-1.5082090199466558e-12,-2.6066792004036038e-09,-2.4267466038618846e-06,9.39167628222215e-07,-6.4919761314034468e-20,1.4827589407672589e-06,8.770269339368475e-06,-3.9224897588896468e-06,0,0.039788326096181915,0.0083385913470086954,2.746574266816374e-17,0.020604951823681449,0.0053476285095416364,0.15319748212036591,5.187136890747779e-06,0,0,0,0,0,0,0
1,0,lumen,0.0015789473684210526,0.00050000000000000001,0.0010526315789473684,0.0021052631578947368,0,0.001,1000227.7778053298,1.5179696737234993,14.801181391676549,3023.7626480510385,0.15055029501965522,1173,1172.9999999999975,4.0001701487138856e-05,0.20812963895406866,0.59999999999999998,2,500000,0.00035,0.0001,0.14344849049899167,0.065401269621638669,3.499654458649814e-17,0.12765025477907774,0.038253667545772745,0.61988891277864144,2.2682317504131897e-05,0.13234476894831176,0.034559659225841449,1.618820565368632e-17,0.042931549812057899,0.28085291281838926,0.50930270556346569,8.4036319339738744e-06,0.26912098918786642,0.0037933368578983288,2.7874103435922079e-09,0.0031966974322751103,2.2574186616165278e-05,0.31710842591750438,0.00014554950265770354,2.3210252672845275e-07,1.2719008298963647e-10,8.0033457821326425e-12,7.6564630419009756e-10,2.101520752626898e-10,5.6954556605410215e-08,0.40661213395995111,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,5.7688166659400684e-08,9.0584656512584595e-10,-2.8847632564225517e-09,-5.1989604379941364e-08,7.3306774062489866e-12,-1.2019281794134733e-07,-9.0625966021337586e-10,-1.4788846145960544e-12,9.404734392532298e-15,7.6913992041621221e-16,-5.4770175022903248e-15,6.3457404097138592e-15,3.3205013796525471e-11,1.1734036417415888e-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.9471113220361267e-07,5.7595816163602542e-07,8.6564103400896715e-21,3.4179148388206281e-07,2.7062132109262338e-06,-1.0874393748805389e-06,0,0.030711857590701191,0.017531178629604977,7.1029015848698942e-18,0.031412548633439147,0.0093348167847440433,0.13888481054307494,5.199062198540464e-06,-1.5319746440287398e-05,-6.9794396295217309e-06,-1.3545722481801882e-19,-6.0502908405766161e-05,5.4365520331009838e-05,-8.7803250972614611e-05,-3.6830505292500835e-09
1,1,lumen,0.0015789473684210526,0.0015,0.0010526315789473684,0.0021052631578947368,0.001,0.002,1000227.3411310007,1.5148112998859045,14.770391662188807,3033.0315017707298,0.15013421406926131,1173,1172.9999999999991,4.0021142546121664e-05,0.20752036513749056,0.59999999999999998,2,500000,0.00035,0.0001,0.14404308709825103,0.065687518110030277,3.7860473617647575e-17,0.12957182914334048,0.038026083430518706,0.6228213522987055,2.2806717096111449e-05,0.13261689289234826,0.034638713666628615,1.7476530528427431e-17,0.043487165462367902,0.27860126272213759,0.51064753311273703,8.4321437806834414e-06,0.26829207241248859,0.0038376892662010053,2.7957641447727723e-09,0.0032081492816155147,2.2890303340371711e-05,0.31749788659340922,0.00014665988711841312,2.3037968501744213e-07,1.270883016021737e-10,8.054647149195061e-12,7.6823945491624577e-10,2.1140652020183804e-10,5.752028031031212e-08,0.40699436045322329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,-1.9451270202418656e-08,3.6297323832463401e-09,3.165806721579772e-09,6.3997344753520316e-08,-2.0636608090776609e-11,-1.2819895561420012e-07,-3.2233951514331805e-09,1.9857071282408656e-10,4.8475754757899365e-13,6.2507103988161502e-15,-2.8631604488382741e-14,4.2187541669746823e-14,1.0039100161550153e-11,7.9892259195995719e-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.0699517138183019e-07,5.8500360353153091e-07,-2.1709849324560802e-20,3.468362389513897e-07,2.7698535505354949e-06,-1.2148600976313872e-06,0,0.03074100216274419,0.017484068222424747,1.0178438468374565e-17,0.031686608045501212,0.009234083099013345,0.13895642869692565,5.2031370364164313e-06,-0.00013143176811955664,6.5190692833747097e-05,-5.2918548596329543e-19,-3.8368381950545535e-05,0.00017363710346251593,-0.00034046574369517042,-7.237976587129973e-09
1,2,lumen,0.0015789473684210526,0.0025000000000000001,0.0010526315789473684,0.0021052631578947368,0.002,0.0030000000000000001,1000226.107885077,1.5162901041435501,14.784829191045279,3042.440370826961,0.14906986886345175,1173,1173.0000000000007,4.0033822908280276e-05,0.20594303861216745,0.59999999999999998,2,500000,0.00035,0.0001,0.14644613297858874,0.064218871273159284,4.8759441385784845e-17,0.13049956251162564,0.03700246331546278,0.62864374220671038,2.2936461868617728e-05,0.13496110838231862,0.03389735960783237,2.2529533481455499e-17,0.043841344753130528,0.27136661694793462,0.51592508190650643,8.4884022772074176e-06,0.26675245476404852,0.0040102725378977988,2.8663089331175711e-09,0.0032653765376067737,2.3406843445695003e-05,0.31577965387863172,0.00015125238576395268,2.1898416072371143e-07,1.236545490017952e-10,8.3466184749590523e-12,7.8894709120291274e-10,2.1891903058328959e-10,5.8051322877827973e-08,0.41001730201099612,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,4.9192857670018222e-08,1.0841073246129377e-09,4.9941442839656692e-09,-3.3092070236214651e-08,1.48580922955735e-11,-2.2053807540909319e-07,-1.2082419216431569e-09,1.0931737286223875e-11,8.6538832746764017e-14,-8.8336040029149293e-16,3.083681588658898e-15,-6.7090476462902176e-15,1.6425993406416438e-10,1.9937714654101159e-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.4615482373595619e-07,6.902952464082901e-07,-1.4686670266536832e-19,3.7121337663659329e-07,2.8706649925491767e-06,-1.1793260419334928e-06,0,0.031208883981941792,0.016896170274934477,8.045419897096831e-18,0.031533797557894483,0.0089457152825484828,0.1395426089395701,5.198150870569846e-06,-0.0006890564013524238,0.0005521854442678074,1.8192797080643625e-19,0.00069359083563458703,0.00044874832221693765,-0.0012272327629894236,-4.2434405556632682e-09
1,3,support,0.0015789473684210526,0.0035000000000000001,0.0010526315789473684,0.0021052631578947368,0.0030000000000000001,0.0040000000000000001,1001848.5773013303,1.5340972201730576,14.934235461280558,3055.1047504940984,0.1477365317225186,1173,1172.9999999999995,3.9840444256330784e-05,0.20356112082954381,0.40000000000000002,2,300000,0.00033700000000000001,0.0001,0.15827286697283247,0.051718541187619149,4.4518284985172553e-17,0.11024245524619514,0.034069627469902747,0.64571314720670525,2.2795965269903048e-05,0.14733430546058812,0.027575040050333489,2.0777753306486584e-17,0.03741022937300012,0.25238285650478171,0.53528904695139889,8.5216598975696159e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.26821438761050476,0.0046603704857028048,3.2649820259146387e-09,0.0035351017676253588,2.2157960451343411e-05,0.29626080361540036,0.000169651526667172,1.6674241948859553e-07,1.0130898378749769e-10,9.7988965399193912e-12,9.05984711670846e-10,2.5700844586543903e-10,5.3052619192321272e-08,0.42713730269515759,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.5244774766979463e-06,2.7457257510657477e-07,1.7312254922694817e-07,3.355974197681671e-06,-5.1327222420211038e-10,-3.9371437903630525e-06,-2.5346081262953911e-07,4.9766910910765787e-09,1.0707374241055685e-11,3.5707087446981834e-13,-1.8846227142669338e-12,2.5640283611200824e-12,-2.4513424726252429e-09,1.9093889380413286e-06,-1.2106481538862179e-06,4.4848595754376497e-06,6.0805200045201499e-20,4.8778599935564578e-07,4.5037217801524587e-06,-4.8944552218932458e-06,0,0.033793995546948431,0.014002386490550864,8.9962543000524325e-18,0.02727314883823265,0.0085229373943038911,0.14321452881883986,5.1722023780133435e-06,-5.7235732345533927e-06,1.0069267337774637e-06,-2.2829280228618158e-20,-7.0726938070260947e-06,1.1803675942667531e-05,-2.1604133178643388e-05,-7.3538632166202963e-10
1,4,support,0.0015789473684210526,0.0045000000000000005,0.0010526315789473684,0.0021052631578947368,0.0040000000000000001,0.0050000000000000001,1001470.7594663593,1.5542400595124573,15.136031474159156,3045.6208200281035,0.143465451883176,1172.9999999999995,1173.0000000000005,3.9949749915052744e-05,0.1982380804810471,0.40000000000000002,2,300000,0.00033700000000000001,0.0001,0.1609903673753158,0.050084269433594834,6.4481074414169144e-17,0.11720107621259104,0.030694448393700377,0.65494225587463295,2.3164855549633709e-05,0.15188900253252044,0.027064515476871075,3.0501517964262226e-17,0.040309009029041873,0.23045244889335462,0.55027624749793191,8.7765702801903941e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.26052748041987417,0.0053343869856181236,3.4208606207005967e-09,0.003693393964882441,2.487919563373594e-05,0.29596333433155142,0.00018552382764157468,1.4778251777957089e-07,9.6544952987410537e-11,1.071607201500337e-11,9.5735461026756963e-10,2.7941049877363037e-10,5.6917062345895413e-08,0.43427079180541328,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.4903979478388554e-08,1.8034938539986361e-09,1.4216450640871022e-09,3.681601030767732e-08,5.5008002276465962e-12,4.2632896101206172e-09,-1.7277520779185354e-09,4.4760429087145615e-12,-2.2654136230918819e-15,1.6057628761757394e-15,-9.6860800063255599e-15,1.1904343167194979e-14,1.1954938586196885e-12,-1.768388086191831e-08,-1.1587112059112392e-06,5.4544901628705844e-07,-7.4632695258474833e-20,6.0756608103271242e-07,4.092827992782655e-06,-1.8017496103972519e-06,0,0.033919912572666445,0.013201983894175475,1.2053537746596965e-17,0.02904201943591252,0.0073633415224897631,0.14313749570459566,5.1864485409802377e-06,0,0,0,0,0,0,0
