axial_index,radial_index,region,z,r,z_left,z_right,r_inner,r_outer,pressure,density,mean_molecular_weight,cp_mass,velocity_axial,gas_temperature,solid_temperature,viscosity,thermal_conductivity,porosity,tortuosity,specific_surface_area,particle_diameter,pore_radius,Y_CH4,Y_CO,Y_O2,Y_CO2,Y_H2,Y_H2O,Y_AR,X_CH4,X_CO,X_O2,X_CO2,X_H2,X_H2O,X_AR,theta_H(s),theta_O(s),theta_CH4(s),theta_H2O(s),theta_CO2(s),theta_CO(s),theta_OH(s),theta_C(s),theta_HCO(s),theta_CH(s),theta_CH3(s),theta_CH2(s),theta_COOH(s),theta_Ni(s),theta_support_H(s),theta_support_O(s),theta_support_CH4(s),theta_support_H2O(s),theta_support_CO2(s),theta_support_CO(s),theta_support_OH(s),theta_support_C(s),theta_support_HCO(s),theta_support_CH(s),theta_support_CH3(s),theta_support_CH2(s),theta_support_COOH(s),theta_support_Ni(s),wdot_CH4,wdot_CO,wdot_O2,wdot_CO2,wdot_H2,wdot_H2O,wdot_AR,sdot_H(s),sdot_O(s),sdot_CH4(s),sdot_H2O(s),sdot_CO2(s),sdot_CO(s),sdot_OH(s),sdot_C(s),sdot_HCO(s),sdot_CH(s),sdot_CH3(s),sdot_CH2(s),sdot_COOH(s),sdot_Ni(s),sdot_support_H(s),sdot_support_O(s),sdot_support_CH4(s),sdot_support_H2O(s),sdot_support_CO2(s),sdot_support_CO(s),sdot_support_OH(s),sdot_support_C(s),sdot_support_HCO(s),sdot_support_CH(s),sdot_support_CH3(s),sdot_support_CH2(s),sdot_support_COOH(s),sdot_support_Ni(s),sdot_gas_CH4,sdot_gas_CO,sdot_gas_O2,sdot_gas_CO2,sdot_gas_H2,sdot_gas_H2O,sdot_gas_AR,axial_flux_CH4,axial_flux_CO,axial_flux_O2,axial_flux_CO2,axial_flux_H2,axial_flux_H2O,axial_flux_AR,radial_flux_CH4,radial_flux_CO,radial_flux_O2,radial_flux_CO2,radial_flux_H2,radial_flux_H2O,radial_flux_AR
0,0,lumen,0.0005263157894736842,0.00050000000000000001,0,0.0010526315789473684,0,0.001,1000238.45491589,1.5950417105098422,15.552517341237071,3042.8472075412055,0.14191246280392172,1173,1173,3.966467456171394e-05,0.19196627390587678,0.59999999999999998,2,500000,0.00035,0.0001,0.17978602623664636,0.033055964191934857,9.9518622880805335e-17,0.081642872574679504,0.024554447386884101,0.68233826229058148,2.2820318805798399e-05,0.1742894278350399,0.018354282625004589,4.8370682796729707e-17,0.028852102785932685,0.18942632380407157,0.58906897900992705,8.8839400240234816e-06,0.25610962600854248,0.0075368132325379471,4.2534576266767356e-09,0.0042842905234676803,2.3787327009475455e-05,0.26065308143128291,0.00023750488559370626,8.361673497369672e-08,6.428442286296927e-11,1.4753845810454892e-11,1.2274536541901591e-09,3.802433233745628e-10,4.9343851801524617e-08,0.47115475769076454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,-2.1585213188506232e-10,6.5870424578449975e-12,1.3261616671244428e-10,-7.0327732367815799e-12,-6.6733402658003538e-14,-9.4916904186653078e-10,-6.7070332048077565e-12,1.7752498689821428e-13,7.6955597298067835e-16,2.8407777439932194e-17,-1.3896118212906693e-16,2.2614718026053123e-16,5.2692677433017537e-13,1.0389189188906963e-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.7407462060831103e-06,7.34062592822049e-07,3.1179732237706394e-22,1.0074995275345165e-06,6.2294514755895092e-06,-2.74810624734112e-06,0,0.037408074139129346,0.010805225394553574,1.6289881188165371e-17,0.023380080176214058,0.0065515163073147833,0.14948642265590051,5.191647291922585e-06,-1.3150137332577418e-05,1.1490209932584149e-06,-7.2614150086433496e-20,-2.0777124491894574e-05,2.76165033150585e-05,-5.0369366927834672e-05,-2.0614577872590137e-09
0,1,lumen,0.0005263157894736842,0.0015,0,0.0010526315789473684,0.001,0.002,1000238.009509325,1.6378857901056108,15.970277346974633,2964.9304699023032,0.1417839381833943,1173,1173,3.9671401455242171e-05,0.19165678285065385,0.59999999999999998,2,500000,0.00035,0.0001,0.17532810268728594,0.032167284392735904,9.8380935368273711e-17,0.080053679124220248,0.023752896758461803,0.66542879477181038,2.2265652392522774e-05,0.17453334330454434,0.018340608827240305,4.9102157118761082e-17,0.029050409194926283,0.18816485566800087,0.58990188216313488,8.9008421531894367e-06,0.25551636546314621,0.0076058199234203894,4.263759519142945e-09,0.0042947305943344706,2.398707727001679e-05,0.26068384090319341,0.00023888015529870756,8.2969531978782517e-08,6.4087704594275724e-11,1.4841867176192833e-11,1.2317099832615947e-09,3.8231980269284447e-10,4.9592514274735318e-08,0.47163623736487298,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,-6.1926776662414984e-11,8.4414168996928826e-12,-1.0907723667858726e-11,3.2878752125385586e-11,-4.5738478109125236e-14,-2.8225598540290026e-10,-7.8117751855225433e-12,3.3371694080006065e-13,1.3481035850648965e-15,4.6501726233227783e-19,-3.3451366778559813e-17,-4.8939394411197053e-18,1.7332715117017703e-13,3.2111923801309547e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.7528998936013063e-06,7.363242007230042e-07,2.8469740478485099e-21,1.0168683939590094e-06,6.2756360035276515e-06,-2.7698124975827909e-06,0,0.037356300364207132,0.010839078674024534,1.6435192416149884e-17,0.023638885079471778,0.0065114812604725398,0.14945721340611728,5.1953497491254379e-06,-6.3394053936319464e-05,8.9365317329013576e-06,-3.5796062654481711e-19,-7.1333605134035752e-05,0.00011873230511512432,-0.00022629888941798956,-6.7609491238574734e-09
0,2,lumen,0.0005263157894736842,0.0025000000000000001,0,0.0010526315789473684,0.002,0.0030000000000000001,1000236.718320867,1.6303582275658399,15.896900038762574,2986.0588824954234,0.14122498438578229,1173,1173,3.9695696672542272e-05,0.19035563891565915,0.59999999999999998,2,500000,0.00035,0.0001,0.17732477669460328,0.032127931383037565,1.0611317825790017e-16,0.082312849811576605,0.023172309610546869,0.67268204074754812,2.2508128927993849e-05,0.17570992018388104,0.018234006199513434,5.2718000736334552e-17,0.029732989737560729,0.18272216743359171,0.59359196001302172,8.9564324312365068e-06,0.25300229444979322,0.0079191123664663007,4.3130827250013688e-09,0.004342322625883497,2.4828841454523054e-05,0.26056731072402278,0.0002450968724304169,8.0004162675038207e-08,6.3088221901004065e-11,1.5250177926959776e-11,1.2519104478753626e-09,3.9197885489061414e-10,5.0586834447546496e-08,0.47389889749364522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,-5.8366455246710395e-11,-1.035537193889151e-12,-4.6122520343369185e-12,-3.186998732922237e-11,5.9750381725676149e-15,-6.3717200000359617e-10,-1.4841857596570416e-13,5.1225175360172792e-13,2.7303129823566701e-15,-1.6339889039922165e-18,2.365668144065001e-17,-1.318464871159835e-17,1.6555754474762339e-12,7.3102767817649493e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.8103282675430155e-06,7.4606033902135938e-07,3.3332833114988411e-21,1.0649075362462369e-06,6.495934569195061e-06,-2.8752085112770942e-06,0,0.037560564615509773,0.010601931215571157,1.7545220382527621e-17,0.02383609975237036,0.0062922940770629172,0.14977940045565499,5.1990184913559689e-06,-0.00065038790255804587,0.00031222805861658002,-2.389794482826073e-18,0.00060897164534569716,0.00055383943900526365,-0.0014198343707518503,-1.3766758233987866e-08
0,3,support,0.0005263157894736842,0.0035000000000000001,0,0.0010526315789473684,0.0030000000000000001,0.0040000000000000001,1001934.0244027975,1.6878933529828446,16.430019358744246,2932.0572976653998,0.13889622523209819,1173,1173,3.957340432415213e-05,0.18596079296221377,0.40000000000000002,2,300000,0.00033700000000000001,0.0001,0.18344312519853298,0.024675882771643846,1.5017173076239094e-16,0.063920858508254935,0.01925398899300565,0.67637636913800947,2.2055883615158766e-05,0.18786848458769814,0.014474303164306035,7.7108708155578845e-17,0.023863776562025509,0.15691637494450963,0.61686798993808711,9.0708033734985864e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24642461464115945,0.010062954749845339,4.8508916788338842e-09,0.0047468730099452985,2.5070115681697286e-05,0.24079356333124019,0.00028886926094000059,5.5384187508326764e-08,4.8860895215372104e-11,1.8698946559846e-11,1.4539887737726942e-09,4.7556340772670269e-10,4.7401174795767937e-08,0.49765794525771018,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.261519188680538e-10,1.1463696215410904e-10,7.1146683047317044e-11,2.7962069218777316e-09,-2.5400992073598694e-13,-4.4326460411263716e-10,-1.0952601012284836e-10,1.018411049935608e-12,3.4918339643520484e-15,8.0164097480267982e-17,-4.7574936085271131e-16,5.708523122783413e-16,5.0677811216767626e-13,-2.6566262320841615e-09,-2.3352966227845051e-06,9.460595433996577e-07,3.016355309081361e-21,1.3896079224495195e-06,8.3952301278694685e-06,-3.7276339506231437e-06,0,0.039661116682560428,0.0086462071425649246,2.3628307069037212e-17,0.019864456135128519,0.0058412226701040982,0.15297115951586193,5.1750938459791017e-06,-1.3304360229159156e-06,-1.5593936361168592e-08,-1.6778006140848089e-20,-1.9528412458822125e-06,3.0053060848074357e-06,-5.6762737503231143e-06,-1.8148487964482351e-10
0,4,support,0.0005263157894736842,0.0045000000000000005,0,0.0010526315789473684,0.0040000000000000001,0.0050000000000000001,1001555.0220147327,1.6265938868722103,15.83931953039302,3049.2192005558331,0.13769307007212472,1173,1173,3.9603792166060335e-05,0.18449264433771834,0.40000000000000002,2,300000,0.00033700000000000001,0.0001,0.19139448807182827,0.025610695050335402,1.709117222532512e-16,0.068605410855563959,0.019203019850263462,0.70627467859608739,2.3044838078539203e-05,0.18896456105003323,0.014482541317305156,8.4602955817833259e-17,0.024691836307463737,0.15087438856984273,0.62097753597052785,9.136784827337942e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24279486019470761,0.010588076552758525,4.901672308092674e-09,0.004800524131099374,2.6381299601730964e-05,0.24135079316274916,0.00029797962245324604,5.3196418764468228e-08,4.8150366063422595e-11,1.9323630411182567e-11,1.4814251577762679e-09,4.9002599737473106e-10,4.8904593480185221e-08,0.5001412759949927,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.8955332500145828e-09,3.0211493173979517e-10,-5.1674426548511485e-10,-2.0262002841205738e-08,-2.2081034917187381e-13,-2.4969650371333731e-09,-2.8952540430241934e-10,1.0755916014619504e-12,2.932551736770433e-15,2.3151618545066693e-16,-1.3408454445258872e-15,1.6791389232195331e-15,-1.0347936123139501e-12,2.6158832550076757e-08,-2.4252160934386258e-06,9.4536126366007167e-07,8.6307861492660474e-22,1.4828687155917899e-06,8.7616705319523702e-06,-3.8883498082453727e-06,0,0.039787058796757035,0.0083398668601723132,2.6728618358790356e-17,0.020606457188082291,0.0053482387067566679,0.15319563077409326,5.1871374317694411e-06,0,0,0,0,0,0,0
1,0,lumen,0.0015789473684210526,0.00050000000000000001,0.0010526315789473684,0.0021052631578947368,0,0.001,1000227.7770109756,1.518111217002948,14.802561541514256,3023.4632949700499,0.1505137467414403,1173,1173,4.0001859731199012e-05,0.20813009390847093,0.59999999999999998,2,500000,0.00035,0.0001,0.14343002007915023,0.065408037782659537,3.5670877012564749e-17,0.12766059266278376,0.038251455785736965,0.61980735151275057,2.2681170318519168e-05,0.13234006726436745,0.034566458571492598,1.6501667361031183e-17,0.042939030182849877,0.28086286127027926,0.50928317872053563,8.4039904749298256e-06,0.26911640261237302,0.0037929228398102671,2.7872133410153182e-09,0.0031964629087815229,2.2576153968839447e-05,0.31712787950737131,0.0001455362209020181,2.3215705626794884e-07,1.2721284936296184e-10,8.002664778519307e-12,7.6558704075824068e-10,2.1013348621050223e-10,5.6960527819131167e-08,0.40659792674106027,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,-2.4038172522521345e-10,1.168997677734921e-11,4.2895745769217477e-11,5.5161635916097553e-10,-5.9471091246043883e-14,-9.3963509152292235e-10,-1.0503730827379637e-11,4.3523995171823593e-13,1.136434859119767e-15,2.6069165200141309e-17,-1.3286068912913171e-16,1.8967601550035188e-16,-1.0606691448994372e-13,5.8404764250869683e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.9753613294215875e-07,4.5673406653956583e-07,-1.6123752736331235e-21,3.4169853482085669e-07,2.734304326970638e-06,-1.1397439737548254e-06,0,0.030710954472773652,0.017534168627579758,6.9060825828680676e-18,0.031416676282388062,0.0093351350826384183,0.13888056927437001,5.1992742131214271e-06,-1.7415307798669685e-05,-4.5451328015408989e-06,-3.6619015416195517e-20,-5.7929913503323801e-05,5.5807778686578545e-05,-9.2871420729387458e-05,-3.6228010340442971e-09
1,1,lumen,0.0015789473684210526,0.0015,0.0010526315789473684,0.0021052631578947368,0.001,0.002,1000227.3433610965,1.5196899959234413,14.817962076559452,3023.4114918694822,0.15021147724580619,1173,1173,4.0020613279217794e-05,0.20751459523458166,0.59999999999999998,2,500000,0.00035,0.0001,0.14361578259300598,0.065437362004393221,3.6385891611407735e-17,0.12910752423845975,0.037897248203671949,0.62088790931507032,2.2733210125349413e-05,0.13264933117612476,0.034617934615179979,1.6849951935109773e-17,0.043470889998954237,0.27855158069839869,0.51070183147515935,8.4320361831260313e-06,0.26829988277679789,0.0038392372513217652,2.7967795834785614e-09,0.0032088704918567411,2.2885774928555253e-05,0.31743959521585985,0.00014670594896739803,2.3020337846971162e-07,1.270156898419148e-10,8.0580917228122093e-12,7.6853144099176188e-10,2.1149864359130377e-10,5.7503783306954659e-08,0.40704253092118825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,-1.9424913837410622e-11,2.8511780887218319e-12,6.0784551497911255e-12,1.7485046329930671e-10,-1.3994556381791146e-14,-1.7565352406108403e-10,-2.5744738175843491e-12,1.7484006863827117e-13,2.8924685939288426e-16,3.9127538768324604e-18,-1.75250343373042e-17,2.5297764555768211e-17,7.0235580991958004e-14,1.3641559005966563e-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.0430035801978828e-07,4.5756338348801329e-07,-9.9188619536273668e-22,3.4690631818782094e-07,2.7598002793893794e-06,-1.1513756063008529e-06,0,0.03073875612621637,0.017486720752353462,6.9572529162597731e-18,0.031686374710710313,0.0092351159263719153,0.1389564172538762,5.203046079693559e-06,-0.00013244148070565105,6.5570698773488465e-05,-1.2186752466390369e-19,-3.7677146134176441e-05,0.00017371429575127362,-0.00034168463375872793,-7.2950307300509778e-09
1,2,lumen,0.0015789473684210526,0.0025000000000000001,0.0010526315789473684,0.0021052631578947368,0.002,0.0030000000000000001,1000226.109045346,1.5192680177089646,14.813865796397929,3036.6330902562281,0.14908433569968152,1173,1173,4.0032940115190725e-05,0.20593884640650567,0.59999999999999998,2,500000,0.00035,0.0001,0.14621264293448524,0.064045766319726458,3.8909545999969034e-17,0.13017606633024556,0.036922777983765767,0.62747344315979947,2.2892413650635246e-05,0.13501056349611132,0.033872380831413432,1.8013650623236234e-17,0.04381855476196353,0.27131402672703481,0.51597598544396295,8.4887395137957089e-06,0.26676421317026594,0.0040120088558736585,2.867764010386467e-09,0.0032661584217082208,2.3399686366136179e-05,0.31570759478187377,0.00015130323573805111,2.1878984574080759e-07,1.2356871955004963e-10,8.3514143000330496e-12,7.8936054641850577e-10,2.1904689450405454e-10,5.8027973043391106e-08,0.41007504102226644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,-2.9866990845040019e-10,2.1413034279339165e-11,6.0729665082977086e-11,7.4199279705651284e-10,-2.3409854783829065e-13,-2.8450542417833916e-09,-1.9967255152596685e-11,2.761015049403126e-12,7.541213242797365e-15,5.3270983436377497e-17,-2.0893980168321602e-16,3.7014313842899175e-16,2.7351090303851056e-12,2.3342868182031442e-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.4185311896231574e-07,4.7335460237607485e-07,2.7472933016441125e-21,3.7127757137948665e-07,2.8968138720691927e-06,-1.2138131390004858e-06,0,0.03120670456454324,0.016899628696838281,7.4261078703893521e-18,0.031532193161579632,0.0089473537564139938,0.13953458887851025,5.198141942632893e-06,-0.00068463316510281025,0.00054889159349276614,-4.7294965096499283e-19,0.00068972977376627873,0.00044671372552469599,-0.0012220096171294376,-4.1659961283567741e-09
1,3,support,0.0015789473684210526,0.0035000000000000001,0.0010526315789473684,0.0021052631578947368,0.0030000000000000001,0.0040000000000000001,1001848.5627230174,1.5309118334320033,14.903226355526593,3061.3679804154194,0.14772400729394569,1173,1173,3.9840937249223183e-05,0.20356431543576314,0.40000000000000002,2,300000,0.00033700000000000001,0.0001,0.15857017238140808,0.051849954422357895,4.845408854216797e-17,0.11051014399897963,0.034144961927226575,0.64702191036928669,2.284267482379928e-05,0.14730456724022914,0.027587704651200889,2.2567730776756569e-17,0.037423201858679637,0.25241572247137661,0.53526028238793888,8.5213905748377767e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.26820878725327513,0.0046592303116150119,3.2640972446013684e-09,0.0035346465284190726,2.2162031002188612e-05,0.29630216075428889,0.0001696198114574582,1.6683021921067659e-07,1.0135103055946948e-10,9.7957749304234493e-12,9.0572904807627727e-10,2.5692671756316162e-10,5.3065522973303345e-08,0.42710316887639166,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.3270467161906521e-10,2.3083206179687379e-10,9.7647857475111778e-11,2.9668154232505251e-09,-6.2062377806371138e-13,-1.773127880904269e-09,-2.1178497536378375e-10,5.321945954674806e-12,1.2873792222130456e-14,2.9826834737258231e-16,-1.5272077976534088e-15,2.1071148073518858e-15,-1.7761925688154446e-12,-1.1806169946786895e-09,-1.0371955332794114e-06,5.5117181668729032e-07,-3.7725223091101142e-21,4.8769625767362697e-07,3.5991743679297805e-06,-1.5277722859030618e-06,0,0.033795663568749933,0.014000216715380879,8.8871973654356804e-18,0.027273543520212336,0.0085216218267067986,0.14321925565266291,5.172217051919087e-06,-5.7508427162587241e-06,1.0268202464128246e-06,-1.4262082517290714e-20,-7.0427318110561225e-06,1.1811672943206248e-05,-2.161782639773301e-05,-7.3570586065595805e-10
1,4,support,0.0015789473684210526,0.0045000000000000005,0.0010526315789473684,0.0021052631578947368,0.0040000000000000001,0.0050000000000000001,1001470.7601630263,1.551778957651661,15.112063920796176,3050.418789638788,0.14444197043192558,1173,1173,3.9949787531238627e-05,0.19824126355636412,0.40000000000000002,2,300000,0.00033700000000000001,0.0001,0.16123749936557885,0.05016843824855742,6.0647360457263918e-17,0.11738953198554834,0.030745362017584831,0.65596614008997456,2.3201197204685023e-05,0.1518812813589703,0.027067070532621047,2.8642627284759632e-17,0.04030989368079152,0.23046918456238139,0.55026379344533083,8.7764199047859218e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.26053059217043678,0.0053337508990410482,3.4206039524551287e-09,0.0036932208811135164,2.487858066844068e-05,0.29597158219202913,0.00018550841951203264,1.4780684741279997e-07,9.655522137127114e-11,1.071490234618616e-11,9.5727511969362182e-10,2.7938107400547326e-10,5.6917710225115186e-08,0.43426025736787355,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.2276670239532566e-09,4.8744646901763855e-11,4.8453103078524051e-10,1.8441517891424722e-08,1.9803668253881579e-13,3.0866502478423506e-09,-4.6773110706783682e-11,6.9666603215445821e-14,-1.9050873439729868e-16,5.4826434746532677e-17,-3.2438569690323e-16,4.1230348724695923e-16,-1.0290838776125891e-13,-2.424250259082716e-08,-1.1576157663874265e-06,5.4654631401196418e-07,-5.8216029897721703e-21,6.0749810634929925e-07,4.0778034139099528e-06,-1.7830728563650311e-06,0,0.033919406811009307,0.013202477214690119,1.1346083680397718e-17,0.029042622557741798,0.0073635211508362398,0.14313651434309377,5.1864490537576472e-06,0,0,0,0,0,0,0
