z, Pressure_0, Pressure_1, Pressure_2, Pressure_3, Pressure_4, Velocity_0, GasTemperature_0, SolidTemperature_0, CH4_0, CO_0, O2_0, CO2_0, H2_0, H2O_0, AR_0, H(s)_0, O(s)_0, CH4(s)_0, H2O(s)_0, CO2(s)_0, CO(s)_0, OH(s)_0, C(s)_0, HCO(s)_0, CH(s)_0, CH3(s)_0, CH2(s)_0, COOH(s)_0, Ni(s)_0, Velocity_1, GasTemperature_1, SolidTemperature_1, CH4_1, CO_1, O2_1, CO2_1, H2_1, H2O_1, AR_1, H(s)_1, O(s)_1, CH4(s)_1, H2O(s)_1, CO2(s)_1, CO(s)_1, OH(s)_1, C(s)_1, HCO(s)_1, CH(s)_1, CH3(s)_1, CH2(s)_1, COOH(s)_1, Ni(s)_1, Velocity_2, GasTemperature_2, SolidTemperature_2, CH4_2, CO_2, O2_2, CO2_2, H2_2, H2O_2, AR_2, H(s)_2, O(s)_2, CH4(s)_2, H2O(s)_2, CO2(s)_2, CO(s)_2, OH(s)_2, C(s)_2, HCO(s)_2, CH(s)_2, CH3(s)_2, CH2(s)_2, COOH(s)_2, Ni(s)_2, Velocity_3_3, GasTemperature_3_3, SolidTemperature_3_3, CH4_3_3, CO_3_3, O2_3_3, CO2_3_3, H2_3_3, H2O_3_3, AR_3_3, H(s)_3_3, O(s)_3_3, CH4(s)_3_3, H2O(s)_3_3, CO2(s)_3_3, CO(s)_3_3, OH(s)_3_3, C(s)_3_3, HCO(s)_3_3, CH(s)_3_3, CH3(s)_3_3, CH2(s)_3_3, COOH(s)_3_3, Ni(s)_3_3, Velocity_4_4, GasTemperature_4_4, SolidTemperature_4_4, CH4_4_4, CO_4_4, O2_4_4, CO2_4_4, H2_4_4, H2O_4_4, AR_4_4, H(s)_4_4, O(s)_4_4, CH4(s)_4_4, H2O(s)_4_4, CO2(s)_4_4, CO(s)_4_4, OH(s)_4_4, C(s)_4_4, HCO(s)_4_4, CH(s)_4_4, CH3(s)_4_4, CH2(s)_4_4, COOH(s)_4_4, Ni(s)_4_4, 
0.000526316, 1.00024e+06, 1.00024e+06, 1.00024e+06, 1.00193e+06, 1.00156e+06, 0.141827, 1173, 1173, 0.180538, 0.0332129, 7.62968e-17, 0.0820247, 0.0246619, 0.685132, 2.29184e-05, 0.256109, 0.00753388, 4.25299e-09, 0.00428344, 2.37915e-05, 0.260705, 0.000237435, 8.36794e-08, 6.43203e-11, 1.47505e-11, 1.22726e-09, 3.80162e-10, 4.93571e-08, 0.471108, 0.141881, 1173, 1173, 0.175789, 0.0322371, 9.91082e-17, 0.080214, 0.0238136, 0.667154, 2.23219e-05, 0.255528, 0.00760651, 4.26425e-09, 0.00429507, 2.39798e-05, 0.260646, 0.0002389, 8.29382e-08, 6.40654e-11, 1.48437e-11, 1.23186e-09, 3.82368e-10, 4.95772e-08, 0.471661, 0.141249, 1173, 1173, 0.176966, 0.0320387, 1.01238e-16, 0.0820652, 0.0231201, 0.671226, 2.24593e-05, 0.253016, 0.00792046, 4.31418e-09, 0.0043428, 2.48186e-05, 0.260512, 0.000245131, 7.99579e-08, 6.3055e-11, 1.52546e-11, 1.25225e-09, 3.92091e-10, 5.05646e-08, 0.473939, 0.13888, 1173, 1173, 0.18332, 0.0246666, 1.52485e-16, 0.0639071, 0.0192431, 0.675973, 2.20422e-05, 0.246421, 0.010062, 4.85029e-09, 0.00474666, 2.50744e-05, 0.240817, 0.000288849, 5.53988e-08, 4.88726e-11, 1.86961e-11, 1.45379e-09, 4.75493e-10, 4.74102e-08, 0.497639, 0.138664, 1173, 1173, 0.191234, 0.0255931, 1.73442e-16, 0.0685592, 0.0191885, 0.705686, 2.30263e-05, 0.242796, 0.010587, 4.90146e-09, 0.00480033, 2.63821e-05, 0.241362, 0.000297959, 5.3206e-08, 4.81569e-11, 1.93221e-11, 1.48134e-09, 4.89989e-10, 4.89075e-08, 0.50013, 
0.00157895, 1.00023e+06, 1.00023e+06, 1.00023e+06, 1.00185e+06, 1.00147e+06, 0.15055, 1173, 1173, 0.143448, 0.0654013, 3.49965e-17, 0.12765, 0.0382537, 0.619889, 2.26823e-05, 0.269121, 0.00379334, 2.78741e-09, 0.0031967, 2.25742e-05, 0.317108, 0.00014555, 2.32103e-07, 1.2719e-10, 8.00335e-12, 7.65646e-10, 2.10152e-10, 5.69546e-08, 0.406612, 0.150134, 1173, 1173, 0.144043, 0.0656875, 3.78605e-17, 0.129572, 0.0380261, 0.622821, 2.28067e-05, 0.268292, 0.00383769, 2.79576e-09, 0.00320815, 2.28903e-05, 0.317498, 0.00014666, 2.3038e-07, 1.27088e-10, 8.05465e-12, 7.68239e-10, 2.11407e-10, 5.75203e-08, 0.406994, 0.14907, 1173, 1173, 0.146446, 0.0642189, 4.87594e-17, 0.1305, 0.0370025, 0.628644, 2.29365e-05, 0.266752, 0.00401027, 2.86631e-09, 0.00326538, 2.34068e-05, 0.31578, 0.000151252, 2.18984e-07, 1.23655e-10, 8.34662e-12, 7.88947e-10, 2.18919e-10, 5.80513e-08, 0.410017, 0.147737, 1173, 1173, 0.158273, 0.0517185, 4.45183e-17, 0.110242, 0.0340696, 0.645713, 2.2796e-05, 0.268214, 0.00466037, 3.26498e-09, 0.0035351, 2.2158e-05, 0.296261, 0.000169652, 1.66742e-07, 1.01309e-10, 9.7989e-12, 9.05985e-10, 2.57008e-10, 5.30526e-08, 0.427137, 0.143465, 1173, 1173, 0.16099, 0.0500843, 6.44811e-17, 0.117201, 0.0306944, 0.654942, 2.31649e-05, 0.260527, 0.00533439, 3.42086e-09, 0.00369339, 2.48792e-05, 0.295963, 0.000185524, 1.47783e-07, 9.6545e-11, 1.07161e-11, 9.57355e-10, 2.7941e-10, 5.69171e-08, 0.434271, 
0.00263158, 1.00022e+06, 1.00022e+06, 1.00021e+06, 1.00176e+06, 1.00138e+06, 0.155789, 1173, 1173, 0.121691, 0.0904161, 2.58841e-17, 0.148393, 0.0463014, 0.587155, 2.26768e-05, 0.27142, 0.00276503, 2.13351e-09, 0.00273193, 2.20443e-05, 0.344219, 0.000114879, 3.69698e-07, 1.71787e-10, 5.85298e-12, 5.81978e-10, 1.51938e-10, 6.02053e-08, 0.378726, 0.155404, 1173, 1173, 0.122504, 0.0903142, 5.31353e-17, 0.149988, 0.0459496, 0.589964, 2.27753e-05, 0.270736, 0.00280445, 2.14955e-09, 0.00274727, 2.23126e-05, 0.344181, 0.000116019, 3.65037e-07, 1.71003e-10, 5.91118e-12, 5.86368e-10, 1.53505e-10, 6.0678e-08, 0.379392, 0.154402, 1173, 1173, 0.12522, 0.0869502, 1.83428e-17, 0.148476, 0.0446997, 0.593414, 2.27465e-05, 0.270155, 0.00292495, 2.22954e-09, 0.00280401, 2.25374e-05, 0.341279, 0.000119702, 3.44918e-07, 1.65259e-10, 6.159e-12, 6.08367e-10, 1.60351e-10, 6.06314e-08, 0.382694, 0.153377, 1173, 1173, 0.137731, 0.0727058, 3.40037e-17, 0.130722, 0.0425862, 0.612075, 2.27088e-05, 0.273452, 0.00327787, 2.54767e-09, 0.00300468, 2.11929e-05, 0.323974, 0.000131174, 2.76848e-07, 1.4038e-10, 7.09172e-12, 6.97033e-10, 1.86266e-10, 5.57574e-08, 0.396139, 0.146473, 1173, 1173, 0.139016, 0.0683135, 4.1217e-17, 0.142043, 0.0358704, 0.614404, 2.29122e-05, 0.26259, 0.00399778, 2.75068e-09, 0.00322637, 2.53799e-05, 0.324592, 0.000150112, 2.33549e-07, 1.32389e-10, 8.05564e-12, 7.57121e-10, 2.10716e-10, 6.2662e-08, 0.405419, 
0.00368421, 1.0002e+06, 1.0002e+06, 1.0002e+06, 1.00166e+06, 1.0013e+06, 0.159575, 1173, 1173, 0.10705, 0.11177, 1.72731e-17, 0.161866, 0.0523714, 0.570618, 2.29027e-05, 0.271709, 0.00227199, 1.73879e-09, 0.0024597, 2.1695e-05, 0.361252, 9.88099e-05, 4.92647e-07, 2.05942e-10, 4.76441e-12, 4.75095e-10, 1.20617e-10, 6.20159e-08, 0.362186, 0.159056, 1173, 1173, 0.107869, 0.110955, 1.73177e-17, 0.16249, 0.051884, 0.572007, 2.29196e-05, 0.271281, 0.00230399, 1.7591e-09, 0.00247555, 2.18791e-05, 0.360831, 9.98234e-05, 4.85266e-07, 2.04484e-10, 4.82144e-12, 4.80481e-10, 1.22271e-10, 6.23063e-08, 0.362986, 0.158092, 1173, 1173, 0.111257, 0.10642, 1.61211e-17, 0.159693, 0.0507516, 0.575883, 2.28624e-05, 0.271393, 0.00239262, 1.83985e-09, 0.00252736, 2.19015e-05, 0.357321, 0.000102784, 4.5859e-07, 1.97197e-10, 5.03169e-12, 5.02155e-10, 1.28437e-10, 6.18423e-08, 0.366241, 0.1577, 1173, 1173, 0.123283, 0.0914769, 2.06211e-17, 0.1441, 0.0490993, 0.593195, 2.28389e-05, 0.275119, 0.00262367, 2.10268e-09, 0.00268502, 2.06718e-05, 0.342242, 0.000110938, 3.81918e-07, 1.72077e-10, 5.70444e-12, 5.73746e-10, 1.48084e-10, 5.74562e-08, 0.377198, 0.145733, 1173, 1173, 0.123531, 0.083293, 3.06135e-17, 0.159645, 0.0387484, 0.588707, 2.28624e-05, 0.261443, 0.00339642, 2.34192e-09, 0.00296195, 2.63047e-05, 0.343739, 0.000132572, 3.07447e-07, 1.6077e-10, 6.69196e-12, 6.40842e-10, 1.74116e-10, 6.75016e-08, 0.388301, 
0.00473684, 1.00019e+06, 1.00019e+06, 1.00019e+06, 1.00157e+06, 1.00121e+06, 0.162357, 1173, 1173, 0.0951393, 0.128383, 1.40159e-17, 0.169306, 0.0566236, 0.554662, 2.29121e-05, 0.271623, 0.00198072, 1.47303e-09, 0.00227906, 2.13574e-05, 0.372799, 8.88069e-05, 5.99887e-07, 2.32461e-10, 4.1176e-12, 4.04595e-10, 1.00934e-10, 6.29358e-08, 0.351208, 0.162032, 1173, 1173, 0.0963275, 0.12709, 1.44406e-17, 0.169321, 0.056197, 0.556476, 2.29193e-05, 0.271466, 0.00200757, 1.49705e-09, 0.00229514, 2.14529e-05, 0.371985, 8.97217e-05, 5.89671e-07, 2.30245e-10, 4.17463e-12, 4.10892e-10, 1.02694e-10, 6.30145e-08, 0.352135, 0.161216, 1173, 1173, 0.098557, 0.11961, 1.32136e-17, 0.162879, 0.0542937, 0.55148, 2.24721e-05, 0.272067, 0.00207813, 1.57798e-09, 0.00234326, 2.13358e-05, 0.36804, 9.22368e-05, 5.57398e-07, 2.21708e-10, 4.36114e-12, 4.3234e-10, 1.08453e-10, 6.22408e-08, 0.355358, 0.16088, 1173, 1173, 0.111102, 0.107222, 1.66804e-17, 0.1525, 0.0538671, 0.575891, 2.28345e-05, 0.275593, 0.00224212, 1.79471e-09, 0.00246881, 2.03094e-05, 0.35531, 9.834e-05, 4.79019e-07, 1.98149e-10, 4.86373e-12, 4.90553e-10, 1.23794e-10, 5.85484e-08, 0.364267, 0.145863, 1173, 1173, 0.112889, 0.0975287, 2.71143e-17, 0.177301, 0.0409087, 0.578349, 2.32533e-05, 0.25909, 0.00306543, 2.0526e-09, 0.00279075, 2.74908e-05, 0.358282, 0.000122253, 3.70949e-07, 1.84468e-10, 5.83122e-12, 5.60396e-10, 1.50294e-10, 7.20728e-08, 0.376622, 
0.00578947, 1.00018e+06, 1.00018e+06, 1.00018e+06, 1.00147e+06, 1.00112e+06, 0.164743, 1173, 1173, 0.0843014, 0.140728, 1.1968e-17, 0.172232, 0.0592744, 0.534967, 2.26191e-05, 0.271382, 0.00178277, 1.27411e-09, 0.00214572, 2.10566e-05, 0.381499, 8.17511e-05, 6.96614e-07, 2.54398e-10, 3.68158e-12, 3.5259e-10, 8.6929e-11, 6.34596e-08, 0.343087, 0.164362, 1173, 1173, 0.0863447, 0.140235, 1.22464e-17, 0.173125, 0.0594013, 0.54115, 2.27968e-05, 0.271432, 0.0018045, 1.29909e-09, 0.00216072, 2.10843e-05, 0.380462, 8.25346e-05, 6.84613e-07, 2.51712e-10, 3.73438e-12, 3.59094e-10, 8.8644e-11, 6.33798e-08, 0.344036, 0.163657, 1173, 1173, 0.0897277, 0.133437, 1.21261e-17, 0.167889, 0.0581638, 0.541709, 2.25684e-05, 0.272301, 0.00186097, 1.37549e-09, 0.00220381, 2.08973e-05, 0.376476, 8.46476e-05, 6.49255e-07, 2.42689e-10, 3.89443e-12, 3.7916e-10, 9.38235e-11, 6.2472e-08, 0.347052, 0.163639, 1173, 1173, 0.0996094, 0.119422, 1.36933e-17, 0.156475, 0.0569422, 0.554499, 2.25316e-05, 0.275603, 0.00198854, 1.56341e-09, 0.00230967, 2.00207e-05, 0.365305, 8.95776e-05, 5.69049e-07, 2.20236e-10, 4.29582e-12, 4.29096e-10, 1.06603e-10, 5.92751e-08, 0.354683, 0.143397, 1173, 1173, 0.101763, 0.108193, 2.40815e-17, 0.189801, 0.0414672, 0.559683, 2.32069e-05, 0.256359, 0.00285931, 1.82915e-09, 0.0026698, 2.87839e-05, 0.370001, 0.000115484, 4.26047e-07, 2.04874e-10, 5.21618e-12, 4.99039e-10, 1.32877e-10, 7.64205e-08, 0.367966, 
0.00684211, 1.00017e+06, 1.00017e+06, 1.00017e+06, 1.00137e+06, 1.00103e+06, 0.166593, 1173, 1173, 0.0772123, 0.152729, 1.07782e-17, 0.176329, 0.0622802, 0.528003, 2.2727e-05, 0.271225, 0.00164595, 1.12871e-09, 0.00204837, 2.07632e-05, 0.387777, 7.67488e-05, 7.78412e-07, 2.71543e-10, 3.39013e-12, 3.15034e-10, 7.70673e-11, 6.36289e-08, 0.337206, 0.166373, 1173, 1173, 0.0788785, 0.151175, 1.08838e-17, 0.175892, 0.0621228, 0.531139, 2.27689e-05, 0.271413, 0.00166468, 1.15429e-09, 0.00206272, 2.07482e-05, 0.386588, 7.74541e-05, 7.64819e-07, 2.68481e-10, 3.43979e-12, 3.2166e-10, 7.87515e-11, 6.34455e-08, 0.338173, 0.165701, 1173, 1173, 0.0810287, 0.141574, 1.11319e-17, 0.167644, 0.0599434, 0.522928, 2.21682e-05, 0.272436, 0.00171301, 1.22767e-09, 0.00210262, 2.05262e-05, 0.382592, 7.93266e-05, 7.26807e-07, 2.5909e-10, 3.58248e-12, 3.408e-10, 8.35621e-11, 6.24709e-08, 0.341056, 0.165738, 1173, 1173, 0.0939644, 0.134936, 1.2527e-17, 0.165635, 0.0616805, 0.559242, 2.31905e-05, 0.275348, 0.00181381, 1.38723e-09, 0.0021911, 1.98125e-05, 0.37308, 8.3327e-05, 6.49505e-07, 2.38711e-10, 3.901e-12, 3.82849e-10, 9.4099e-11, 5.98201e-08, 0.347464, 0.142343, 1173, 1173, 0.0926933, 0.117132, 2.27314e-17, 0.201999, 0.0414098, 0.54555, 2.32532e-05, 0.253317, 0.00274353, 1.65724e-09, 0.00258852, 3.02564e-05, 0.379499, 0.000111387, 4.69977e-07, 2.21771e-10, 4.77305e-12, 4.52168e-10, 1.20109e-10, 8.07473e-08, 0.36171, 
0.00736842, 1.00016e+06, 1.00016e+06, 1.00016e+06, 1.00132e+06, 1.00099e+06, 0.1675, 1173, 1173, 0.0747219, 0.159879, 1.0362e-17, 0.179833, 0.0642993, 0.530146, 2.30044e-05, 0.271153, 0.00158868, 1.06547e-09, 0.00200616, 2.06191e-05, 0.39049, 7.4621e-05, 8.17266e-07, 2.79302e-10, 3.27108e-12, 2.98826e-10, 7.28812e-11, 6.36495e-08, 0.334666, 0.167181, 1173, 1173, 0.074497, 0.154075, 1.02009e-17, 0.174611, 0.062504, 0.519565, 2.24496e-05, 0.271403, 0.00160641, 1.09158e-09, 0.00202037, 2.05862e-05, 0.389222, 7.53015e-05, 8.02766e-07, 2.76033e-10, 3.3199e-12, 3.05573e-10, 7.4571e-11, 6.34198e-08, 0.335652, 0.166607, 1173, 1173, 0.0800251, 0.15095, 1.10522e-17, 0.173896, 0.0630656, 0.534217, 2.28329e-05, 0.27245, 0.00165039, 1.16162e-09, 0.00205793, 2.03602e-05, 0.385345, 7.70314e-05, 7.64589e-07, 2.66758e-10, 3.45146e-12, 3.23783e-10, 7.90971e-11, 6.24555e-08, 0.338398, 0.166698, 1173, 1173, 0.0895945, 0.139682, 1.18462e-17, 0.166661, 0.0626974, 0.551058, 2.30625e-05, 0.275202, 0.00174275, 1.31148e-09, 0.00214068, 1.97128e-05, 0.376419, 8.07334e-05, 6.87668e-07, 2.47059e-10, 3.74119e-12, 3.63116e-10, 8.88691e-11, 6.00172e-08, 0.344394, 0.140262, 1173, 1173, 0.0873205, 0.119347, 2.18735e-17, 0.204683, 0.0406758, 0.531384, 2.29416e-05, 0.251846, 0.00270086, 1.5824e-09, 0.00255556, 3.0986e-05, 0.38366, 0.000109812, 4.89462e-07, 2.29364e-10, 4.58524e-12, 4.3183e-10, 1.14658e-10, 8.28118e-08, 0.359096, 
0.00763158, 1.00016e+06, 1.00016e+06, 1.00016e+06, 1.0013e+06, 1.00096e+06, 0.167871, 1173, 1173, 0.0730722, 0.162423, 1.01335e-17, 0.180441, 0.0648991, 0.528062, 2.30031e-05, 0.271116, 0.00156223, 1.03573e-09, 0.00198634, 2.05487e-05, 0.391765, 7.36309e-05, 8.36291e-07, 2.83021e-10, 3.21678e-12, 2.91229e-10, 7.09343e-11, 6.365e-08, 0.333475, 0.167693, 1173, 1173, 0.0732487, 0.157204, 1.00423e-17, 0.175932, 0.0633907, 0.519926, 2.25503e-05, 0.271398, 0.00157945, 1.06198e-09, 0.00200048, 2.05065e-05, 0.390458, 7.42986e-05, 8.21353e-07, 2.79651e-10, 3.26495e-12, 2.98006e-10, 7.262e-11, 6.33966e-08, 0.334468, 0.167041, 1173, 1173, 0.0782644, 0.153178, 1.05367e-17, 0.174192, 0.0635954, 0.531299, 2.27978e-05, 0.27245, 0.00162174, 1.13074e-09, 0.00203709, 2.02812e-05, 0.386634, 7.59725e-05, 7.82991e-07, 2.70415e-10, 3.39201e-12, 3.15855e-10, 7.70343e-11, 6.24415e-08, 0.337159, 0.167157, 1173, 1173, 0.0879205, 0.142632, 1.13647e-17, 0.16791, 0.0634757, 0.54974, 2.31097e-05, 0.275128, 0.0017101, 1.27583e-09, 0.00211707, 1.96631e-05, 0.377988, 7.95313e-05, 7.06431e-07, 2.51072e-10, 3.6681e-12, 3.53863e-10, 8.64383e-11, 6.01001e-08, 0.342957, 0.140675, 1173, 1173, 0.0884579, 0.125867, 2.24146e-17, 0.215371, 0.0420994, 0.547959, 2.38141e-05, 0.251071, 0.00268129, 1.54481e-09, 0.0025396, 3.13768e-05, 0.385758, 0.000109071, 4.99287e-07, 2.3323e-10, 4.49197e-12, 4.21629e-10, 1.11943e-10, 8.38979e-08, 0.35781, 
0.00789474, 1.00016e+06, 1.00016e+06, 1.00016e+06, 1.00127e+06, 1.00094e+06, 0.168313, 1173, 1173, 0.0709514, 0.163658, 9.79205e-18, 0.179657, 0.0649874, 0.522139, 2.28304e-05, 0.271078, 0.00153738, 1.00743e-09, 0.00196751, 2.0481e-05, 0.392981, 7.26958e-05, 8.54859e-07, 2.86606e-10, 3.16617e-12, 2.84019e-10, 6.90957e-11, 6.36469e-08, 0.332343, 0.168026, 1173, 1173, 0.0726465, 0.161767, 9.94582e-18, 0.178823, 0.064833, 0.524917, 2.28526e-05, 0.271374, 0.00155377, 1.0332e-09, 0.00198123, 2.04339e-05, 0.39168, 7.33366e-05, 8.39898e-07, 2.83242e-10, 3.21266e-12, 2.90664e-10, 7.07385e-11, 6.33847e-08, 0.333316, 0.167459, 1173, 1173, 0.0765794, 0.155362, 1.01978e-17, 0.174494, 0.0641122, 0.528582, 2.27678e-05, 0.272443, 0.00159485, 1.10127e-09, 0.0020173, 2.02064e-05, 0.387869, 7.4973e-05, 8.0099e-07, 2.73953e-10, 3.33638e-12, 3.08306e-10, 7.50811e-11, 6.24278e-08, 0.335979, 0.167605, 1173, 1173, 0.0878157, 0.148159, 1.13819e-17, 0.172154, 0.0653809, 0.558281, 2.35708e-05, 0.27504, 0.00167926, 1.2414e-09, 0.00209444, 1.96182e-05, 0.379515, 7.83886e-05, 7.25038e-07, 2.55016e-10, 3.59887e-12, 3.44945e-10, 8.41107e-11, 6.01863e-08, 0.341573, 0.139116, 1173, 1173, 0.0853872, 0.126244, 2.19726e-17, 0.215615, 0.041473, 0.538188, 2.35379e-05, 0.250312, 0.00266439, 1.50959e-09, 0.00252509, 3.17638e-05, 0.387736, 0.000108416, 5.08478e-07, 2.36886e-10, 4.40526e-12, 4.12077e-10, 1.09415e-10, 8.49579e-08, 0.356622, 
