z, Pressure_0, Pressure_1, Pressure_2, Pressure_3, Pressure_4, Velocity_0, GasTemperature_0, SolidTemperature_0, CH4_0, CO_0, O2_0, CO2_0, H2_0, H2O_0, AR_0, H(s)_0, O(s)_0, CH4(s)_0, H2O(s)_0, CO2(s)_0, CO(s)_0, OH(s)_0, C(s)_0, HCO(s)_0, CH(s)_0, CH3(s)_0, CH2(s)_0, COOH(s)_0, Ni(s)_0, Velocity_1, GasTemperature_1, SolidTemperature_1, CH4_1, CO_1, O2_1, CO2_1, H2_1, H2O_1, AR_1, H(s)_1, O(s)_1, CH4(s)_1, H2O(s)_1, CO2(s)_1, CO(s)_1, OH(s)_1, C(s)_1, HCO(s)_1, CH(s)_1, CH3(s)_1, CH2(s)_1, COOH(s)_1, Ni(s)_1, Velocity_2, GasTemperature_2, SolidTemperature_2, CH4_2, CO_2, O2_2, CO2_2, H2_2, H2O_2, AR_2, H(s)_2, O(s)_2, CH4(s)_2, H2O(s)_2, CO2(s)_2, CO(s)_2, OH(s)_2, C(s)_2, HCO(s)_2, CH(s)_2, CH3(s)_2, CH2(s)_2, COOH(s)_2, Ni(s)_2, Velocity_3_3, GasTemperature_3_3, SolidTemperature_3_3, CH4_3_3, CO_3_3, O2_3_3, CO2_3_3, H2_3_3, H2O_3_3, AR_3_3, H(s)_3_3, O(s)_3_3, CH4(s)_3_3, H2O(s)_3_3, CO2(s)_3_3, CO(s)_3_3, OH(s)_3_3, C(s)_3_3, HCO(s)_3_3, CH(s)_3_3, CH3(s)_3_3, CH2(s)_3_3, COOH(s)_3_3, Ni(s)_3_3, Velocity_4_4, GasTemperature_4_4, SolidTemperature_4_4, CH4_4_4, CO_4_4, O2_4_4, CO2_4_4, H2_4_4, H2O_4_4, AR_4_4, H(s)_4_4, O(s)_4_4, CH4(s)_4_4, H2O(s)_4_4, CO2(s)_4_4, CO(s)_4_4, OH(s)_4_4, C(s)_4_4, HCO(s)_4_4, CH(s)_4_4, CH3(s)_4_4, CH2(s)_4_4, COOH(s)_4_4, Ni(s)_4_4, 
0.000526316, 1.00024e+06, 1.00024e+06, 1.00024e+06, 1.00193e+06, 1.00156e+06, 0.141892, 1173, 1173, 0.179949, 0.0331099, 9.95594e-17, 0.0817853, 0.0245824, 0.682993, 2.28443e-05, 0.2561, 0.00753475, 4.25256e-09, 0.00428363, 2.37954e-05, 0.260711, 0.000237454, 8.36745e-08, 6.43215e-11, 1.47497e-11, 1.22716e-09, 3.80139e-10, 4.93636e-08, 0.471109, 0.141787, 1173, 1173, 0.174973, 0.0320998, 9.82945e-17, 0.0798807, 0.0237045, 0.664057, 2.22202e-05, 0.25552, 0.00760564, 4.26389e-09, 0.00429471, 2.39854e-05, 0.260679, 0.000238877, 8.29683e-08, 6.40856e-11, 1.48422e-11, 1.23174e-09, 3.82328e-10, 4.95896e-08, 0.471638, 0.141221, 1173, 1173, 0.177031, 0.0320721, 1.06021e-16, 0.0821576, 0.0231352, 0.671535, 2.24704e-05, 0.253012, 0.00791825, 4.31317e-09, 0.00434221, 2.48248e-05, 0.260561, 0.00024508, 8.00079e-08, 6.30872e-11, 1.52498e-11, 1.25192e-09, 3.91971e-10, 5.05807e-08, 0.473897, 0.138884, 1173, 1173, 0.184131, 0.024786, 1.50653e-16, 0.0642064, 0.0193355, 0.678974, 2.21411e-05, 0.246438, 0.0100579, 4.84959e-09, 0.00474603, 2.50713e-05, 0.240841, 0.000288771, 5.54299e-08, 4.88904e-11, 1.86904e-11, 1.4535e-09, 4.75358e-10, 4.74111e-08, 0.497603, 0.137669, 1173, 1173, 0.192012, 0.0257268, 1.71299e-16, 0.0689554, 0.0192746, 0.708655, 2.31255e-05, 0.242787, 0.0105826, 4.89974e-09, 0.00479931, 2.63959e-05, 0.241449, 0.000297864, 5.32628e-08, 4.82005e-11, 1.93128e-11, 1.48073e-09, 4.89759e-10, 4.89382e-08, 0.500058, 
0.00157895, 1.00023e+06, 1.00023e+06, 1.00023e+06, 1.00185e+06, 1.00147e+06, 0.15051, 1173, 1173, 0.143062, 0.0651786, 3.55134e-17, 0.127238, 0.0381354, 0.618097, 2.26164e-05, 0.269126, 0.00379445, 2.78839e-09, 0.00319719, 2.25706e-05, 0.317065, 0.000145582, 2.31972e-07, 1.27135e-10, 8.00652e-12, 7.65922e-10, 2.10237e-10, 5.69415e-08, 0.406649, 0.15021, 1173, 1173, 0.143483, 0.0653715, 3.63249e-17, 0.128981, 0.0378602, 0.620303, 2.27117e-05, 0.2683, 0.00383942, 2.7969e-09, 0.00320894, 2.28856e-05, 0.317435, 0.000146711, 2.30186e-07, 1.27009e-10, 8.05849e-12, 7.68564e-10, 2.11509e-10, 5.75028e-08, 0.407047, 0.149082, 1173, 1173, 0.146045, 0.063985, 3.90814e-17, 0.130052, 0.0368816, 0.626772, 2.28676e-05, 0.266757, 0.00401191, 2.86759e-09, 0.00326605, 2.34028e-05, 0.315724, 0.000151299, 2.1882e-07, 1.23585e-10, 8.35094e-12, 7.89311e-10, 2.19034e-10, 5.80355e-08, 0.410066, 0.147719, 1173, 1173, 0.15841, 0.0517749, 4.83248e-17, 0.110366, 0.0340991, 0.646319, 2.28171e-05, 0.268203, 0.00466076, 3.2648e-09, 0.00353515, 2.21628e-05, 0.296276, 0.00016966, 1.66751e-07, 1.01319e-10, 9.79871e-12, 9.05942e-10, 2.57002e-10, 5.30625e-08, 0.427133, 0.144441, 1173, 1173, 0.160966, 0.0500189, 6.0321e-17, 0.117078, 0.0306704, 0.65473, 2.31544e-05, 0.260529, 0.00533773, 3.42249e-09, 0.00369452, 2.48737e-05, 0.295884, 0.00018561, 1.47615e-07, 9.6464e-11, 1.07228e-11, 9.57853e-10, 2.79584e-10, 5.68954e-08, 0.434344, 
0.00263158, 1.00022e+06, 1.00022e+06, 1.00021e+06, 1.00176e+06, 1.00138e+06, 0.155839, 1173, 1173, 0.121748, 0.0904926, 2.25374e-17, 0.148494, 0.0463335, 0.587465, 2.26905e-05, 0.271418, 0.00276442, 2.13312e-09, 0.00273159, 2.20449e-05, 0.344243, 0.000114859, 3.69831e-07, 1.71829e-10, 5.85181e-12, 5.81868e-10, 1.51905e-10, 6.02098e-08, 0.378705, 0.155342, 1173, 1173, 0.12264, 0.0904462, 2.31358e-17, 0.15019, 0.0460108, 0.590689, 2.28034e-05, 0.270734, 0.00280403, 2.14911e-09, 0.00274705, 2.23136e-05, 0.3442, 0.000116006, 3.65131e-07, 1.71035e-10, 5.90995e-12, 5.86249e-10, 1.53471e-10, 6.06829e-08, 0.379376, 0.154389, 1173, 1173, 0.125465, 0.0871196, 2.45929e-17, 0.148767, 0.0447862, 0.594589, 2.27909e-05, 0.270153, 0.0029251, 2.22954e-09, 0.00280408, 2.25382e-05, 0.341278, 0.000119707, 3.44901e-07, 1.65256e-10, 6.15905e-12, 6.08368e-10, 1.60353e-10, 6.06329e-08, 0.382697, 0.153377, 1173, 1173, 0.137392, 0.0724733, 2.86014e-17, 0.13034, 0.0424597, 0.610449, 2.26477e-05, 0.273451, 0.00327923, 2.54869e-09, 0.00300529, 2.11923e-05, 0.323933, 0.000131214, 2.76668e-07, 1.40318e-10, 7.09501e-12, 6.97319e-10, 1.86354e-10, 5.57501e-08, 0.39618, 0.145494, 1173, 1173, 0.139278, 0.068442, 3.90179e-17, 0.142323, 0.0359344, 0.615564, 2.29556e-05, 0.262582, 0.00399824, 2.75076e-09, 0.00322648, 2.53832e-05, 0.324595, 0.000150123, 2.33531e-07, 1.32387e-10, 8.05615e-12, 7.57147e-10, 2.10728e-10, 6.26677e-08, 0.405422, 
0.00368421, 1.0002e+06, 1.0002e+06, 1.0002e+06, 1.00166e+06, 1.0013e+06, 0.159522, 1173, 1173, 0.10694, 0.111653, 1.71303e-17, 0.161701, 0.0523145, 0.570015, 2.28789e-05, 0.271706, 0.00227207, 1.73884e-09, 0.00245972, 2.16959e-05, 0.361254, 9.88119e-05, 4.92638e-07, 2.05942e-10, 4.76456e-12, 4.75108e-10, 1.20621e-10, 6.20179e-08, 0.362187, 0.159119, 1173, 1173, 0.10781, 0.110892, 1.75232e-17, 0.162404, 0.0518545, 0.571703, 2.2907e-05, 0.27128, 0.00230409, 1.75911e-09, 0.00247561, 2.18797e-05, 0.360829, 9.98268e-05, 4.85242e-07, 2.04479e-10, 4.82148e-12, 4.80483e-10, 1.22273e-10, 6.23072e-08, 0.362989, 0.158105, 1173, 1173, 0.11135, 0.106502, 1.8439e-17, 0.15982, 0.0507914, 0.576359, 2.2881e-05, 0.271392, 0.00239274, 1.83992e-09, 0.00252744, 2.19017e-05, 0.357317, 0.000102788, 4.58556e-07, 1.97188e-10, 5.03189e-12, 5.02175e-10, 1.28443e-10, 6.18422e-08, 0.366245, 0.157692, 1173, 1173, 0.12329, 0.0914689, 2.09111e-17, 0.144091, 0.0490974, 0.593199, 2.28389e-05, 0.27512, 0.00262383, 2.10286e-09, 0.00268511, 2.06716e-05, 0.342235, 0.000110944, 3.81878e-07, 1.72065e-10, 5.70493e-12, 5.73795e-10, 1.48098e-10, 5.74546e-08, 0.377204, 0.146709, 1173, 1173, 0.123709, 0.0833773, 3.06642e-17, 0.159819, 0.0387958, 0.589489, 2.28914e-05, 0.261449, 0.00339695, 2.34242e-09, 0.00296224, 2.63017e-05, 0.343711, 0.000132589, 3.07348e-07, 1.6073e-10, 6.69344e-12, 6.4098e-10, 1.74157e-10, 6.74918e-08, 0.388322, 
0.00473684, 1.00019e+06, 1.00019e+06, 1.00019e+06, 1.00157e+06, 1.00121e+06, 0.16241, 1173, 1173, 0.0952914, 0.128564, 1.41196e-17, 0.169554, 0.0567077, 0.555512, 2.29466e-05, 0.271625, 0.00198086, 1.47319e-09, 0.00227916, 2.13567e-05, 0.372789, 8.88121e-05, 5.9981e-07, 2.32439e-10, 4.11796e-12, 4.04639e-10, 1.00945e-10, 6.29331e-08, 0.351215, 0.161972, 1173, 1173, 0.0963536, 0.127119, 1.43947e-17, 0.169368, 0.0562102, 0.55663, 2.29251e-05, 0.271465, 0.00200767, 1.49708e-09, 0.0022952, 2.14535e-05, 0.371983, 8.97252e-05, 5.89636e-07, 2.30239e-10, 4.17471e-12, 4.10901e-10, 1.02697e-10, 6.30154e-08, 0.352138, 0.161201, 1173, 1173, 0.0985832, 0.119631, 1.48017e-17, 0.162916, 0.0543037, 0.551615, 2.24771e-05, 0.272066, 0.00207828, 1.57808e-09, 0.00234336, 2.13364e-05, 0.368036, 9.2242e-05, 5.57347e-07, 2.21697e-10, 4.36138e-12, 4.32365e-10, 1.0846e-10, 6.22415e-08, 0.355363, 0.160882, 1173, 1173, 0.111083, 0.107184, 1.66922e-17, 0.152456, 0.0538501, 0.57575, 2.28287e-05, 0.275593, 0.00224233, 1.79492e-09, 0.00246893, 2.03097e-05, 0.355303, 9.83467e-05, 4.78958e-07, 1.98133e-10, 4.86426e-12, 4.90608e-10, 1.2381e-10, 5.85479e-08, 0.364274, 0.144887, 1173, 1173, 0.113092, 0.0977125, 2.68563e-17, 0.177637, 0.0409829, 0.579406, 2.32962e-05, 0.259087, 0.00306545, 2.05252e-09, 0.00279073, 2.74925e-05, 0.358288, 0.000122253, 3.70962e-07, 1.84476e-10, 5.83106e-12, 5.60375e-10, 1.50289e-10, 7.20769e-08, 0.376619, 
0.00578947, 1.00018e+06, 1.00018e+06, 1.00018e+06, 1.00147e+06, 1.00112e+06, 0.164693, 1173, 1173, 0.0845935, 0.141271, 1.2038e-17, 0.172881, 0.059495, 0.536913, 2.27025e-05, 0.271377, 0.00178256, 1.27378e-09, 0.00214555, 2.10579e-05, 0.381517, 8.17429e-05, 6.96771e-07, 2.54439e-10, 3.68092e-12, 3.52505e-10, 8.69074e-11, 6.34648e-08, 0.343074, 0.164425, 1173, 1173, 0.086335, 0.140229, 1.22869e-17, 0.173116, 0.0593976, 0.541114, 2.27952e-05, 0.271431, 0.00180448, 1.29902e-09, 0.0021607, 2.10846e-05, 0.380465, 8.2534e-05, 6.84629e-07, 2.51718e-10, 3.73423e-12, 3.59077e-10, 8.86395e-11, 6.33808e-08, 0.344034, 0.163672, 1173, 1173, 0.0897428, 0.133445, 1.27249e-17, 0.167904, 0.0581695, 0.54178, 2.2571e-05, 0.272302, 0.00186105, 1.37558e-09, 0.00220387, 2.08971e-05, 0.37647, 8.46507e-05, 6.49206e-07, 2.42677e-10, 3.89462e-12, 3.79184e-10, 9.38298e-11, 6.24708e-08, 0.347057, 0.163632, 1173, 1173, 0.099669, 0.119475, 1.3884e-17, 0.15655, 0.056971, 0.554797, 2.25435e-05, 0.275605, 0.00198863, 1.56355e-09, 0.00230974, 2.00202e-05, 0.365298, 8.95812e-05, 5.68997e-07, 2.20221e-10, 4.29614e-12, 4.29134e-10, 1.06613e-10, 5.9273e-08, 0.354688, 0.144372, 1173, 1173, 0.101719, 0.108126, 2.41406e-17, 0.189692, 0.0414445, 0.559402, 2.31947e-05, 0.256361, 0.0028595, 1.82934e-09, 0.00266991, 2.87831e-05, 0.369991, 0.000115491, 4.25995e-07, 2.04856e-10, 5.21671e-12, 4.99092e-10, 1.32892e-10, 7.64173e-08, 0.367974, 
0.00684211, 1.00017e+06, 1.00017e+06, 1.00017e+06, 1.00137e+06, 1.00103e+06, 0.166635, 1173, 1173, 0.0771117, 0.152511, 1.07226e-17, 0.176091, 0.0621912, 0.527285, 2.26958e-05, 0.271223, 0.00164608, 1.12882e-09, 0.00204846, 2.07641e-05, 0.387774, 7.67537e-05, 7.78335e-07, 2.7153e-10, 3.39035e-12, 3.15063e-10, 7.70751e-11, 6.36303e-08, 0.33721, 0.166312, 1173, 1173, 0.0787575, 0.150939, 1.09214e-17, 0.175626, 0.062025, 0.530323, 2.27337e-05, 0.271412, 0.00166475, 1.15432e-09, 0.00206276, 2.0749e-05, 0.386588, 7.74566e-05, 7.6479e-07, 2.68478e-10, 3.43984e-12, 3.21666e-10, 7.87537e-11, 6.34473e-08, 0.338174, 0.165687, 1173, 1173, 0.0810642, 0.141632, 1.10998e-17, 0.167717, 0.0599676, 0.52315, 2.21776e-05, 0.272435, 0.00171305, 1.2277e-09, 0.00210264, 2.05266e-05, 0.382592, 7.9328e-05, 7.26791e-07, 2.59088e-10, 3.58254e-12, 3.40808e-10, 8.35643e-11, 6.24717e-08, 0.341057, 0.16574, 1173, 1173, 0.0939877, 0.134968, 1.25296e-17, 0.165676, 0.0616945, 0.559377, 2.31962e-05, 0.275347, 0.00181384, 1.38725e-09, 0.00219111, 1.98129e-05, 0.37308, 8.3328e-05, 6.49498e-07, 2.3871e-10, 3.90104e-12, 3.82854e-10, 9.41004e-11, 5.98209e-08, 0.347464, 0.141369, 1173, 1173, 0.092725, 0.117155, 2.27449e-17, 0.202044, 0.0414204, 0.545705, 2.32593e-05, 0.253318, 0.00274365, 1.65738e-09, 0.00258859, 3.02556e-05, 0.379492, 0.000111391, 4.69938e-07, 2.21757e-10, 4.77342e-12, 4.52207e-10, 1.20119e-10, 8.07445e-08, 0.361715, 
0.00736842, 1.00016e+06, 1.00016e+06, 1.00016e+06, 1.00132e+06, 1.00099e+06, 0.167456, 1173, 1173, 0.0750845, 0.160644, 1.03876e-17, 0.180699, 0.0646081, 0.53271, 2.31152e-05, 0.271153, 0.00158875, 1.06552e-09, 0.00200621, 2.06193e-05, 0.390486, 7.46235e-05, 8.17219e-07, 2.79293e-10, 3.27115e-12, 2.98837e-10, 7.28842e-11, 6.36495e-08, 0.334669, 0.167246, 1173, 1173, 0.0744801, 0.154021, 1.02469e-17, 0.174556, 0.0624845, 0.519423, 2.2443e-05, 0.271404, 0.00160649, 1.09167e-09, 0.00202044, 2.0586e-05, 0.389216, 7.53048e-05, 8.02697e-07, 2.76018e-10, 3.32005e-12, 3.05595e-10, 7.45767e-11, 6.34189e-08, 0.335656, 0.166621, 1173, 1173, 0.0800909, 0.151058, 1.08422e-17, 0.174024, 0.0631132, 0.534632, 2.28503e-05, 0.272452, 0.00165044, 1.1617e-09, 0.00205798, 2.03599e-05, 0.38534, 7.70336e-05, 7.64542e-07, 2.66746e-10, 3.4516e-12, 3.23804e-10, 7.91022e-11, 6.24541e-08, 0.338401, 0.166691, 1173, 1173, 0.089514, 0.139535, 1.17624e-17, 0.166491, 0.0626347, 0.550524, 2.30398e-05, 0.275204, 0.00174283, 1.31161e-09, 0.00214075, 1.97123e-05, 0.376412, 8.07365e-05, 6.87608e-07, 2.47044e-10, 3.74146e-12, 3.6315e-10, 8.88779e-11, 6.00152e-08, 0.344399, 0.141238, 1173, 1173, 0.0874841, 0.119553, 2.19384e-17, 0.205043, 0.0407485, 0.532346, 2.29827e-05, 0.251849, 0.00270097, 1.58254e-09, 0.00255563, 3.09848e-05, 0.383652, 0.000109815, 4.8942e-07, 2.29349e-10, 4.5856e-12, 4.31869e-10, 1.14668e-10, 8.2808e-08, 0.359102, 
0.00763158, 1.00016e+06, 1.00016e+06, 1.00016e+06, 1.0013e+06, 1.00096e+06, 0.167912, 1173, 1173, 0.0734509, 0.163297, 1.0141e-17, 0.181411, 0.0652415, 0.530854, 2.31252e-05, 0.271111, 0.00156223, 1.03561e-09, 0.00198631, 2.05506e-05, 0.391775, 7.36302e-05, 8.36347e-07, 2.83042e-10, 3.21656e-12, 2.91196e-10, 7.09268e-11, 6.36554e-08, 0.33347, 0.167632, 1173, 1173, 0.0733722, 0.157496, 1.00754e-17, 0.176258, 0.063502, 0.520852, 2.25906e-05, 0.271392, 0.00157948, 1.06188e-09, 0.00200047, 2.05085e-05, 0.390467, 7.42989e-05, 8.21391e-07, 2.79669e-10, 3.26476e-12, 2.97978e-10, 7.26138e-11, 6.34021e-08, 0.334465, 0.167027, 1173, 1173, 0.0782441, 0.153158, 1.05473e-17, 0.174166, 0.0635824, 0.53119, 2.27936e-05, 0.272446, 0.00162173, 1.13066e-09, 0.00203706, 2.02825e-05, 0.386642, 7.59715e-05, 7.83039e-07, 2.70431e-10, 3.39187e-12, 3.15833e-10, 7.70293e-11, 6.24453e-08, 0.337155, 0.16716, 1173, 1173, 0.0878562, 0.14253, 1.14695e-17, 0.167792, 0.0634294, 0.549343, 2.30931e-05, 0.275126, 0.00171011, 1.27582e-09, 0.00211707, 1.96635e-05, 0.377989, 7.95316e-05, 7.06433e-07, 2.51074e-10, 3.66809e-12, 3.5386e-10, 8.64378e-11, 6.01011e-08, 0.342957, 0.139701, 1173, 1173, 0.088407, 0.125801, 2.24635e-17, 0.215248, 0.0420759, 0.547651, 2.38007e-05, 0.251069, 0.00268127, 1.54478e-09, 0.00253958, 3.13775e-05, 0.385761, 0.00010907, 4.99302e-07, 2.33236e-10, 4.4919e-12, 4.21621e-10, 1.11941e-10, 8.38999e-08, 0.357808, 
0.00789474, 1.00016e+06, 1.00016e+06, 1.00016e+06, 1.00127e+06, 1.00094e+06, 0.168264, 1173, 1173, 0.0709495, 0.163592, 9.78443e-18, 0.179604, 0.064966, 0.522027, 2.28246e-05, 0.271079, 0.0015376, 1.00772e-09, 0.00196769, 2.04813e-05, 0.392968, 7.27044e-05, 8.54676e-07, 2.8657e-10, 3.16667e-12, 2.84091e-10, 6.91138e-11, 6.36459e-08, 0.332354, 0.168087, 1173, 1173, 0.0726837, 0.161756, 9.90541e-18, 0.178841, 0.0648382, 0.525041, 2.28565e-05, 0.271378, 0.0015541, 1.03362e-09, 0.00198149, 2.04336e-05, 0.391658, 7.33493e-05, 8.39622e-07, 2.83182e-10, 3.2134e-12, 2.90772e-10, 7.07656e-11, 6.33814e-08, 0.333333, 0.167467, 1173, 1173, 0.075959, 0.154048, 1.01996e-17, 0.173037, 0.0635746, 0.524212, 2.25787e-05, 0.272444, 0.00159509, 1.10156e-09, 0.00201748, 2.02069e-05, 0.387857, 7.4982e-05, 8.00818e-07, 2.73918e-10, 3.33691e-12, 3.08379e-10, 7.50998e-11, 6.24272e-08, 0.335991, 0.167595, 1173, 1173, 0.0878323, 0.148148, 1.14116e-17, 0.17215, 0.0653782, 0.558318, 2.35717e-05, 0.275039, 0.00167948, 1.24165e-09, 0.0020946, 1.9619e-05, 0.379507, 7.83967e-05, 7.24916e-07, 2.54993e-10, 3.59938e-12, 3.45009e-10, 8.41275e-11, 6.01872e-08, 0.341581, 0.140089, 1173, 1173, 0.085337, 0.126121, 2.19835e-17, 0.215438, 0.0414361, 0.537786, 2.35195e-05, 0.250312, 0.00266489, 1.50997e-09, 0.00252534, 3.17643e-05, 0.387719, 0.000108431, 5.08339e-07, 2.36844e-10, 4.40631e-12, 4.12182e-10, 1.09446e-10, 8.49553e-08, 0.356638, 
