z, Pressure_0, Pressure_1, Pressure_2, Pressure_3, Pressure_4, Velocity_0, GasTemperature_0, SolidTemperature_0, CH4_0, CO_0, O2_0, CO2_0, H2_0, H2O_0, AR_0, H(s)_0, O(s)_0, CH4(s)_0, H2O(s)_0, CO2(s)_0, CO(s)_0, OH(s)_0, C(s)_0, HCO(s)_0, CH(s)_0, CH3(s)_0, CH2(s)_0, COOH(s)_0, Ni(s)_0, Velocity_1, GasTemperature_1, SolidTemperature_1, CH4_1, CO_1, O2_1, CO2_1, H2_1, H2O_1, AR_1, H(s)_1, O(s)_1, CH4(s)_1, H2O(s)_1, CO2(s)_1, CO(s)_1, OH(s)_1, C(s)_1, HCO(s)_1, CH(s)_1, CH3(s)_1, CH2(s)_1, COOH(s)_1, Ni(s)_1, Velocity_2, GasTemperature_2, SolidTemperature_2, CH4_2, CO_2, O2_2, CO2_2, H2_2, H2O_2, AR_2, H(s)_2, O(s)_2, CH4(s)_2, H2O(s)_2, CO2(s)_2, CO(s)_2, OH(s)_2, C(s)_2, HCO(s)_2, CH(s)_2, CH3(s)_2, CH2(s)_2, COOH(s)_2, Ni(s)_2, Velocity_3_3, GasTemperature_3_3, SolidTemperature_3_3, CH4_3_3, CO_3_3, O2_3_3, CO2_3_3, H2_3_3, H2O_3_3, AR_3_3, H(s)_3_3, O(s)_3_3, CH4(s)_3_3, H2O(s)_3_3, CO2(s)_3_3, CO(s)_3_3, OH(s)_3_3, C(s)_3_3, HCO(s)_3_3, CH(s)_3_3, CH3(s)_3_3, CH2(s)_3_3, COOH(s)_3_3, Ni(s)_3_3, Velocity_4_4, GasTemperature_4_4, SolidTemperature_4_4, CH4_4_4, CO_4_4, O2_4_4, CO2_4_4, H2_4_4, H2O_4_4, AR_4_4, H(s)_4_4, O(s)_4_4, CH4(s)_4_4, H2O(s)_4_4, CO2(s)_4_4, CO(s)_4_4, OH(s)_4_4, C(s)_4_4, HCO(s)_4_4, CH(s)_4_4, CH3(s)_4_4, CH2(s)_4_4, COOH(s)_4_4, Ni(s)_4_4, 
0.000526316, 1.00024e+06, 1.00024e+06, 1.00024e+06, 1.00193e+06, 1.00156e+06, 0.141892, 1173, 1173, 0.174269, 0.0183655, 4.83413e-17, 0.028873, 0.189449, 0.589034, 8.88422e-06, 0.2561, 0.00753475, 4.25256e-09, 0.00428363, 2.37954e-05, 0.260711, 0.000237454, 8.36745e-08, 6.43215e-11, 1.47497e-11, 1.22716e-09, 3.80139e-10, 4.93636e-08, 0.471109, 0.141787, 1173, 1173, 0.174538, 0.0183398, 4.916e-17, 0.0290473, 0.188168, 0.589897, 8.90095e-06, 0.25552, 0.00760564, 4.26389e-09, 0.00429471, 2.39854e-05, 0.260679, 0.000238877, 8.29683e-08, 6.40856e-11, 1.48422e-11, 1.23174e-09, 3.82328e-10, 4.95896e-08, 0.471638, 0.141221, 1173, 1173, 0.175714, 0.018233, 5.2761e-17, 0.029727, 0.182737, 0.593579, 8.9565e-06, 0.253012, 0.00791825, 4.31317e-09, 0.00434221, 2.48248e-05, 0.260561, 0.00024508, 8.00079e-08, 6.30872e-11, 1.52498e-11, 1.25192e-09, 3.91971e-10, 5.05807e-08, 0.473897, 0.138884, 1173, 1173, 0.187839, 0.0144823, 7.70546e-17, 0.023877, 0.156967, 0.616825, 9.07038e-06, 0.246438, 0.0100579, 4.84959e-09, 0.00474603, 2.50713e-05, 0.240841, 0.000288771, 5.54299e-08, 4.88904e-11, 1.86904e-11, 1.4535e-09, 4.75358e-10, 4.74111e-08, 0.497603, 0.137669, 1173, 1173, 0.188921, 0.0144981, 8.45027e-17, 0.0247323, 0.150915, 0.620924, 9.13717e-06, 0.242787, 0.0105826, 4.89974e-09, 0.00479931, 2.63959e-05, 0.241449, 0.000297864, 5.32628e-08, 4.82005e-11, 1.93128e-11, 1.48073e-09, 4.89759e-10, 4.89382e-08, 0.500058, 
0.00157895, 1.00023e+06, 1.00023e+06, 1.00023e+06, 1.00185e+06, 1.00147e+06, 0.15051, 1173, 1173, 0.13238, 0.034544, 1.6476e-17, 0.0429196, 0.280814, 0.509335, 8.40402e-06, 0.269126, 0.00379445, 2.78839e-09, 0.00319719, 2.25706e-05, 0.317065, 0.000145582, 2.31972e-07, 1.27135e-10, 8.00652e-12, 7.65922e-10, 2.10237e-10, 5.69415e-08, 0.406649, 0.15021, 1173, 1173, 0.132653, 0.0346161, 1.68378e-17, 0.0434697, 0.278545, 0.510707, 8.4321e-06, 0.2683, 0.00383942, 2.7969e-09, 0.00320894, 2.28856e-05, 0.317435, 0.000146711, 2.30186e-07, 1.27009e-10, 8.05849e-12, 7.68564e-10, 2.11509e-10, 5.75028e-08, 0.407047, 0.149082, 1173, 1173, 0.135005, 0.0338778, 1.81133e-17, 0.0438253, 0.271312, 0.515971, 8.48896e-06, 0.266757, 0.00401191, 2.86759e-09, 0.00326605, 2.34028e-05, 0.315724, 0.000151299, 2.1882e-07, 1.23585e-10, 8.35094e-12, 7.89311e-10, 2.19034e-10, 5.80355e-08, 0.410066, 0.147719, 1173, 1173, 0.147326, 0.0275797, 2.25336e-17, 0.0374179, 0.252369, 0.535299, 8.52172e-06, 0.268203, 0.00466076, 3.2648e-09, 0.00353515, 2.21628e-05, 0.296276, 0.00016966, 1.66751e-07, 1.01319e-10, 9.79871e-12, 9.05942e-10, 2.57002e-10, 5.30625e-08, 0.427133, 0.144441, 1173, 1173, 0.151936, 0.0270416, 2.85468e-17, 0.0402853, 0.230378, 0.550351, 8.77664e-06, 0.260529, 0.00533773, 3.42249e-09, 0.00369452, 2.48737e-05, 0.295884, 0.00018561, 1.47615e-07, 9.6464e-11, 1.07228e-11, 9.57853e-10, 2.79584e-10, 5.68954e-08, 0.434344, 
0.00263158, 1.00022e+06, 1.00022e+06, 1.00021e+06, 1.00176e+06, 1.00138e+06, 0.155839, 1173, 1173, 0.108743, 0.0462941, 1.00927e-17, 0.0483497, 0.329329, 0.467276, 8.13868e-06, 0.271418, 0.00276442, 2.13312e-09, 0.00273159, 2.20449e-05, 0.344243, 0.000114859, 3.69831e-07, 1.71829e-10, 5.85181e-12, 5.81868e-10, 1.51905e-10, 6.02098e-08, 0.378705, 0.155342, 1173, 1173, 0.109365, 0.0461966, 1.03441e-17, 0.048824, 0.326515, 0.469092, 8.16612e-06, 0.270734, 0.00280403, 2.14911e-09, 0.00274705, 2.23136e-05, 0.3442, 0.000116006, 3.65131e-07, 1.71035e-10, 5.90995e-12, 5.86249e-10, 1.53471e-10, 6.06829e-08, 0.379376, 0.154389, 1173, 1173, 0.112473, 0.0447318, 1.10535e-17, 0.0486157, 0.319497, 0.474674, 8.20459e-06, 0.270153, 0.0029251, 2.22954e-09, 0.00280408, 2.25382e-05, 0.341278, 0.000119707, 3.44901e-07, 1.65256e-10, 6.15905e-12, 6.08368e-10, 1.60353e-10, 6.06329e-08, 0.382697, 0.153377, 1173, 1173, 0.124007, 0.0374658, 1.2943e-17, 0.0428852, 0.304969, 0.490664, 8.20874e-06, 0.273451, 0.00327923, 2.54869e-09, 0.00300529, 2.11923e-05, 0.323933, 0.000131214, 2.76668e-07, 1.40318e-10, 7.09501e-12, 6.97319e-10, 1.86354e-10, 5.57501e-08, 0.39618, 0.145494, 1173, 1173, 0.130837, 0.0368251, 1.8377e-17, 0.0487381, 0.268631, 0.514961, 8.6598e-06, 0.262582, 0.00399824, 2.75076e-09, 0.00322648, 2.53832e-05, 0.324595, 0.000150123, 2.33531e-07, 1.32387e-10, 8.05615e-12, 7.57147e-10, 2.10728e-10, 6.26677e-08, 0.405422, 
0.00368421, 1.0002e+06, 1.0002e+06, 1.0002e+06, 1.00166e+06, 1.0013e+06, 0.159522, 1173, 1173, 0.0926867, 0.0554269, 7.44399e-18, 0.0510901, 0.360825, 0.439964, 7.96313e-06, 0.271706, 0.00227207, 1.73884e-09, 0.00245972, 2.16959e-05, 0.361254, 9.88119e-05, 4.92638e-07, 2.05942e-10, 4.76456e-12, 4.75108e-10, 1.20621e-10, 6.20179e-08, 0.362187, 0.159119, 1173, 1173, 0.09356, 0.0551195, 7.62443e-18, 0.0513773, 0.358107, 0.441828, 7.98305e-06, 0.27128, 0.00230409, 1.75911e-09, 0.00247561, 2.18797e-05, 0.360829, 9.98268e-05, 4.85242e-07, 2.04479e-10, 4.82148e-12, 4.80483e-10, 1.22273e-10, 6.23072e-08, 0.362989, 0.158105, 1173, 1173, 0.0969884, 0.0531323, 8.05245e-18, 0.0507463, 0.352058, 0.447067, 8.00335e-06, 0.271392, 0.00239274, 1.83992e-09, 0.00252744, 2.19017e-05, 0.357317, 0.000102788, 4.58556e-07, 1.97188e-10, 5.03189e-12, 5.02175e-10, 1.28443e-10, 6.18422e-08, 0.366245, 0.157692, 1173, 1173, 0.107471, 0.0456679, 9.13914e-18, 0.0457872, 0.340579, 0.460486, 7.99483e-06, 0.27512, 0.00262383, 2.10286e-09, 0.00268511, 2.06716e-05, 0.342235, 0.000110944, 3.81878e-07, 1.72065e-10, 5.70493e-12, 5.73795e-10, 1.48098e-10, 5.74546e-08, 0.377204, 0.146709, 1173, 1173, 0.116331, 0.0449069, 1.44573e-17, 0.0547854, 0.290317, 0.493651, 8.64438e-06, 0.261449, 0.00339695, 2.34242e-09, 0.00296224, 2.63017e-05, 0.343711, 0.000132589, 3.07348e-07, 1.6073e-10, 6.69344e-12, 6.4098e-10, 1.74157e-10, 6.74918e-08, 0.388322, 
0.00473684, 1.00019e+06, 1.00019e+06, 1.00019e+06, 1.00157e+06, 1.00121e+06, 0.16241, 1173, 1173, 0.0809806, 0.0625776, 6.01607e-18, 0.0525265, 0.383499, 0.420409, 7.83096e-06, 0.271625, 0.00198086, 1.47319e-09, 0.00227916, 2.13567e-05, 0.372789, 8.88121e-05, 5.9981e-07, 2.32439e-10, 4.11796e-12, 4.04639e-10, 1.00945e-10, 6.29331e-08, 0.351215, 0.161972, 1173, 1173, 0.0820783, 0.0620219, 6.14787e-18, 0.0525938, 0.38104, 0.422258, 7.84226e-06, 0.271465, 0.00200767, 1.49708e-09, 0.0022952, 2.14535e-05, 0.371983, 8.97252e-05, 5.89636e-07, 2.30239e-10, 4.17471e-12, 4.10901e-10, 1.02697e-10, 6.30154e-08, 0.352138, 0.161201, 1173, 1173, 0.0857339, 0.059589, 6.45392e-18, 0.0516485, 0.375815, 0.427206, 7.84982e-06, 0.272066, 0.00207828, 1.57808e-09, 0.00234336, 2.13364e-05, 0.368036, 9.2242e-05, 5.57347e-07, 2.21697e-10, 4.36138e-12, 4.32365e-10, 1.0846e-10, 6.22415e-08, 0.355363, 0.160882, 1173, 1173, 0.0949982, 0.0525016, 7.15721e-18, 0.0475288, 0.36648, 0.438484, 7.84005e-06, 0.275593, 0.00224233, 1.79492e-09, 0.00246893, 2.03097e-05, 0.355303, 9.83467e-05, 4.78958e-07, 1.98133e-10, 4.86426e-12, 4.90608e-10, 1.2381e-10, 5.85479e-08, 0.364274, 0.144887, 1173, 1173, 0.10511, 0.0520157, 1.25147e-17, 0.0601853, 0.303117, 0.479563, 8.69492e-06, 0.259087, 0.00306545, 2.05252e-09, 0.00279073, 2.74925e-05, 0.358288, 0.000122253, 3.70962e-07, 1.84476e-10, 5.83106e-12, 5.60375e-10, 1.50289e-10, 7.20769e-08, 0.376619, 
0.00578947, 1.00018e+06, 1.00018e+06, 1.00018e+06, 1.00147e+06, 1.00112e+06, 0.164693, 1173, 1173, 0.0716815, 0.068564, 5.11429e-18, 0.0534024, 0.401186, 0.405159, 7.72523e-06, 0.271377, 0.00178256, 1.27378e-09, 0.00214555, 2.10579e-05, 0.381517, 8.17429e-05, 6.96771e-07, 2.54439e-10, 3.68092e-12, 3.52505e-10, 8.69074e-11, 6.34648e-08, 0.343074, 0.164425, 1173, 1173, 0.0728979, 0.0678171, 5.20155e-18, 0.0532857, 0.39911, 0.406882, 7.72931e-06, 0.271431, 0.00180448, 1.29902e-09, 0.0021607, 2.10846e-05, 0.380465, 8.2534e-05, 6.84629e-07, 2.51718e-10, 3.73423e-12, 3.59077e-10, 8.86395e-11, 6.33808e-08, 0.344034, 0.163672, 1173, 1173, 0.0765221, 0.0651722, 5.44006e-18, 0.0521907, 0.39471, 0.411398, 7.72871e-06, 0.272302, 0.00186105, 1.37558e-09, 0.00220387, 2.08971e-05, 0.37647, 8.46507e-05, 6.49206e-07, 2.42677e-10, 3.89462e-12, 3.79184e-10, 9.38298e-11, 6.24708e-08, 0.347057, 0.163632, 1173, 1173, 0.0849975, 0.0583576, 5.9364e-18, 0.0486679, 0.38663, 0.421339, 7.72034e-06, 0.275605, 0.00198863, 1.56355e-09, 0.00230974, 2.00202e-05, 0.365298, 8.95812e-05, 5.68997e-07, 2.20221e-10, 4.29614e-12, 4.29134e-10, 1.06613e-10, 5.9273e-08, 0.354688, 0.144372, 1173, 1173, 0.0958903, 0.0583815, 1.141e-17, 0.0651878, 0.31091, 0.469622, 8.78073e-06, 0.256361, 0.0028595, 1.82934e-09, 0.00266991, 2.87831e-05, 0.369991, 0.000115491, 4.25995e-07, 2.04856e-10, 5.21671e-12, 4.99092e-10, 1.32892e-10, 7.64173e-08, 0.367974, 
0.00684211, 1.00017e+06, 1.00017e+06, 1.00017e+06, 1.00137e+06, 1.00103e+06, 0.166635, 1173, 1173, 0.0646293, 0.0732119, 4.5058e-18, 0.053801, 0.414795, 0.393556, 7.63878e-06, 0.271223, 0.00164608, 1.12882e-09, 0.00204846, 2.07641e-05, 0.387774, 7.67537e-05, 7.78335e-07, 2.7153e-10, 3.39035e-12, 3.15063e-10, 7.70751e-11, 6.36303e-08, 0.33721, 0.166312, 1173, 1173, 0.0659005, 0.0723389, 4.58181e-18, 0.0535709, 0.413008, 0.395174, 7.63899e-06, 0.271412, 0.00166475, 1.15432e-09, 0.00206276, 2.0749e-05, 0.386588, 7.74566e-05, 7.6479e-07, 2.68478e-10, 3.43984e-12, 3.21666e-10, 7.87537e-11, 6.34473e-08, 0.338174, 0.165687, 1173, 1173, 0.0694977, 0.0695466, 4.77109e-18, 0.0524158, 0.409122, 0.39941, 7.63528e-06, 0.272435, 0.00171305, 1.2277e-09, 0.00210264, 2.05266e-05, 0.382592, 7.9328e-05, 7.26791e-07, 2.59088e-10, 3.58254e-12, 3.40808e-10, 8.35643e-11, 6.24717e-08, 0.341057, 0.16574, 1173, 1173, 0.0769888, 0.0633228, 5.14585e-18, 0.049472, 0.402159, 0.40805, 7.6303e-06, 0.275347, 0.00181384, 1.38725e-09, 0.00219111, 1.98129e-05, 0.37308, 8.3328e-05, 6.49498e-07, 2.3871e-10, 3.90104e-12, 3.82854e-10, 9.41004e-11, 5.98209e-08, 0.347464, 0.141369, 1173, 1173, 0.0883873, 0.0639629, 1.08703e-17, 0.0702075, 0.314197, 0.463236, 8.90344e-06, 0.253318, 0.00274365, 1.65738e-09, 0.00258859, 3.02556e-05, 0.379492, 0.000111391, 4.69938e-07, 2.21757e-10, 4.77342e-12, 4.52207e-10, 1.20119e-10, 8.07445e-08, 0.361715, 
0.00736842, 1.00016e+06, 1.00016e+06, 1.00016e+06, 1.00132e+06, 1.00099e+06, 0.167456, 1173, 1173, 0.0614684, 0.0753248, 4.26363e-18, 0.0539264, 0.420905, 0.388368, 7.59921e-06, 0.271153, 0.00158875, 1.06552e-09, 0.00200621, 2.06193e-05, 0.390486, 7.46235e-05, 8.17219e-07, 2.79293e-10, 3.27115e-12, 2.98837e-10, 7.28842e-11, 6.36495e-08, 0.334669, 0.167246, 1173, 1173, 0.0627917, 0.0743729, 4.33129e-18, 0.0536464, 0.419208, 0.389973, 7.59822e-06, 0.271404, 0.00160649, 1.09167e-09, 0.00202044, 2.0586e-05, 0.389216, 7.53048e-05, 8.02697e-07, 2.76018e-10, 3.32005e-12, 3.05595e-10, 7.45767e-11, 6.34189e-08, 0.335656, 0.166621, 1173, 1173, 0.0662778, 0.0715981, 4.49846e-18, 0.0524976, 0.415623, 0.393995, 7.59357e-06, 0.272452, 0.00165044, 1.1617e-09, 0.00205798, 2.03599e-05, 0.38534, 7.70336e-05, 7.64542e-07, 2.66746e-10, 3.4516e-12, 3.23804e-10, 7.91022e-11, 6.24541e-08, 0.338401, 0.166691, 1173, 1173, 0.0734424, 0.0655707, 4.83852e-18, 0.0497954, 0.408946, 0.402238, 7.59109e-06, 0.275204, 0.00174283, 1.31161e-09, 0.00214075, 1.97123e-05, 0.376412, 8.07365e-05, 6.87608e-07, 2.47044e-10, 3.74146e-12, 3.6315e-10, 8.88779e-11, 6.00152e-08, 0.344399, 0.141238, 1173, 1173, 0.0850138, 0.0665414, 1.06888e-17, 0.0726356, 0.315114, 0.460687, 8.96873e-06, 0.251849, 0.00270097, 1.58254e-09, 0.00255563, 3.09848e-05, 0.383652, 0.000109815, 4.8942e-07, 2.29349e-10, 4.5856e-12, 4.31869e-10, 1.14668e-10, 8.2808e-08, 0.359102, 
0.00763158, 1.00016e+06, 1.00016e+06, 1.00016e+06, 1.0013e+06, 1.00096e+06, 0.167912, 1173, 1173, 0.0599576, 0.0763481, 4.15042e-18, 0.0539828, 0.423805, 0.385899, 7.58055e-06, 0.271111, 0.00156223, 1.03561e-09, 0.00198631, 2.05506e-05, 0.391775, 7.36302e-05, 8.36347e-07, 2.83042e-10, 3.21656e-12, 2.91196e-10, 7.09268e-11, 6.36554e-08, 0.33347, 0.167632, 1173, 1173, 0.0612959, 0.0753601, 4.2201e-18, 0.0536774, 0.422165, 0.387494, 7.57873e-06, 0.271392, 0.00157948, 1.06188e-09, 0.00200047, 2.05085e-05, 0.390467, 7.42989e-05, 8.21391e-07, 2.79669e-10, 3.26476e-12, 2.97978e-10, 7.26138e-11, 6.34021e-08, 0.334465, 0.167027, 1173, 1173, 0.0647454, 0.072589, 4.37584e-18, 0.0525369, 0.418687, 0.391434, 7.57423e-06, 0.272446, 0.00162173, 1.13066e-09, 0.00203706, 2.02825e-05, 0.386642, 7.59715e-05, 7.83039e-07, 2.70431e-10, 3.39187e-12, 3.15833e-10, 7.70293e-11, 6.24453e-08, 0.337155, 0.16716, 1173, 1173, 0.0717406, 0.0666609, 4.69571e-18, 0.0499468, 0.412172, 0.399473, 7.57256e-06, 0.275126, 0.00171011, 1.27582e-09, 0.00211707, 1.96635e-05, 0.377989, 7.95316e-05, 7.06433e-07, 2.51074e-10, 3.66809e-12, 3.5386e-10, 8.64378e-11, 6.01011e-08, 0.342957, 0.139701, 1173, 1173, 0.0832872, 0.0678808, 1.06104e-17, 0.073922, 0.315442, 0.459459, 9.0043e-06, 0.251069, 0.00268127, 1.54478e-09, 0.00253958, 3.13775e-05, 0.385761, 0.00010907, 4.99302e-07, 2.33236e-10, 4.4919e-12, 4.21621e-10, 1.11941e-10, 8.38999e-08, 0.357808, 
0.00789474, 1.00016e+06, 1.00016e+06, 1.00016e+06, 1.00127e+06, 1.00094e+06, 0.168264, 1173, 1173, 0.0585391, 0.077309, 4.04757e-18, 0.0540202, 0.426558, 0.383567, 7.56254e-06, 0.271079, 0.0015376, 1.00772e-09, 0.00196769, 2.04813e-05, 0.392968, 7.27044e-05, 8.54676e-07, 2.8657e-10, 3.16667e-12, 2.84091e-10, 6.91138e-11, 6.36459e-08, 0.332354, 0.168087, 1173, 1173, 0.0598676, 0.076311, 4.09063e-18, 0.053699, 0.424992, 0.385123, 7.56018e-06, 0.271378, 0.0015541, 1.03362e-09, 0.00198149, 2.04336e-05, 0.391658, 7.33493e-05, 8.39622e-07, 2.83182e-10, 3.2134e-12, 2.90772e-10, 7.07656e-11, 6.33814e-08, 0.333333, 0.167467, 1173, 1173, 0.0632978, 0.0735258, 4.26144e-18, 0.0525644, 0.421588, 0.389016, 7.55574e-06, 0.272444, 0.00159509, 1.10156e-09, 0.00201748, 2.02069e-05, 0.387857, 7.4982e-05, 8.00818e-07, 2.73918e-10, 3.33691e-12, 3.08379e-10, 7.50998e-11, 6.24272e-08, 0.335991, 0.167595, 1173, 1173, 0.070102, 0.0677244, 4.56653e-18, 0.0500872, 0.415245, 0.396834, 7.55503e-06, 0.275039, 0.00167948, 1.24165e-09, 0.0020946, 1.9619e-05, 0.379507, 7.83967e-05, 7.24916e-07, 2.54993e-10, 3.59938e-12, 3.45009e-10, 8.41275e-11, 6.01872e-08, 0.341581, 0.140089, 1173, 1173, 0.0816795, 0.069141, 1.05496e-17, 0.0751695, 0.315609, 0.458392, 9.04009e-06, 0.250312, 0.00266489, 1.50997e-09, 0.00252534, 3.17643e-05, 0.387719, 0.000108431, 5.08339e-07, 2.36844e-10, 4.40631e-12, 4.12182e-10, 1.09446e-10, 8.49553e-08, 0.356638, 
