z, Pressure_0, Pressure_1, Pressure_2, Pressure_3, Pressure_4, Velocity_0, GasTemperature_0, SolidTemperature_0, CH4_0, CO_0, O2_0, CO2_0, H2_0, H2O_0, AR_0, H(s)_0, O(s)_0, CH4(s)_0, H2O(s)_0, CO2(s)_0, CO(s)_0, OH(s)_0, C(s)_0, HCO(s)_0, CH(s)_0, CH3(s)_0, CH2(s)_0, COOH(s)_0, Ni(s)_0, Velocity_1, GasTemperature_1, SolidTemperature_1, CH4_1, CO_1, O2_1, CO2_1, H2_1, H2O_1, AR_1, H(s)_1, O(s)_1, CH4(s)_1, H2O(s)_1, CO2(s)_1, CO(s)_1, OH(s)_1, C(s)_1, HCO(s)_1, CH(s)_1, CH3(s)_1, CH2(s)_1, COOH(s)_1, Ni(s)_1, Velocity_2, GasTemperature_2, SolidTemperature_2, CH4_2, CO_2, O2_2, CO2_2, H2_2, H2O_2, AR_2, H(s)_2, O(s)_2, CH4(s)_2, H2O(s)_2, CO2(s)_2, CO(s)_2, OH(s)_2, C(s)_2, HCO(s)_2, CH(s)_2, CH3(s)_2, CH2(s)_2, COOH(s)_2, Ni(s)_2, Velocity_3_3, GasTemperature_3_3, SolidTemperature_3_3, CH4_3_3, CO_3_3, O2_3_3, CO2_3_3, H2_3_3, H2O_3_3, AR_3_3, H(s)_3_3, O(s)_3_3, CH4(s)_3_3, H2O(s)_3_3, CO2(s)_3_3, CO(s)_3_3, OH(s)_3_3, C(s)_3_3, HCO(s)_3_3, CH(s)_3_3, CH3(s)_3_3, CH2(s)_3_3, COOH(s)_3_3, Ni(s)_3_3, Velocity_4_4, GasTemperature_4_4, SolidTemperature_4_4, CH4_4_4, CO_4_4, O2_4_4, CO2_4_4, H2_4_4, H2O_4_4, AR_4_4, H(s)_4_4, O(s)_4_4, CH4(s)_4_4, H2O(s)_4_4, CO2(s)_4_4, CO(s)_4_4, OH(s)_4_4, C(s)_4_4, HCO(s)_4_4, CH(s)_4_4, CH3(s)_4_4, CH2(s)_4_4, COOH(s)_4_4, Ni(s)_4_4, 
0.000526316, 1.00024e+06, 1.00024e+06, 1.00024e+06, 1.00193e+06, 1.00155e+06, 0.141752, 1173, 1173, 0.174213, 0.0183917, 4.8325e-17, 0.0289246, 0.189492, 0.588969, 8.88456e-06, 0.256074, 0.00753055, 4.25027e-09, 0.00428222, 2.38161e-05, 0.260845, 0.000237349, 8.38029e-08, 6.44064e-11, 1.47398e-11, 1.22643e-09, 3.79887e-10, 4.94119e-08, 0.471007, 0.141878, 1173, 1173, 0.174538, 0.018336, 4.92035e-17, 0.029038, 0.188172, 0.589907, 8.90071e-06, 0.255528, 0.00760583, 4.26399e-09, 0.00429489, 2.3981e-05, 0.260659, 0.000238885, 8.29532e-08, 6.40744e-11, 1.48425e-11, 1.23178e-09, 3.82336e-10, 4.95809e-08, 0.471649, 0.1412, 1173, 1173, 0.175743, 0.018222, 5.27909e-17, 0.0296971, 0.182748, 0.59358, 8.95703e-06, 0.253037, 0.00791834, 4.31418e-09, 0.00434253, 2.48101e-05, 0.260501, 0.000245091, 7.99704e-08, 6.30555e-11, 1.52529e-11, 1.2522e-09, 3.92053e-10, 5.05523e-08, 0.47393, 0.138855, 1173, 1173, 0.18771, 0.0145239, 7.68573e-17, 0.0239561, 0.157165, 0.616636, 9.07028e-06, 0.246466, 0.010037, 4.84376e-09, 0.00474212, 2.50913e-05, 0.241095, 0.000288351, 5.56454e-08, 4.90365e-11, 1.86541e-11, 1.45132e-09, 4.74475e-10, 4.74785e-08, 0.497347, 0.138631, 1173, 1173, 0.188953, 0.0144713, 8.45735e-17, 0.0246463, 0.150923, 0.620997, 9.13767e-06, 0.242847, 0.0105856, 4.90165e-09, 0.00480094, 2.63545e-05, 0.241273, 0.000297957, 5.31736e-08, 4.81233e-11, 1.93206e-11, 1.48136e-09, 4.89961e-10, 4.88628e-08, 0.500169, 
0.00157895, 1.00023e+06, 1.00023e+06, 1.00023e+06, 1.00185e+06, 1.00147e+06, 0.150605, 1173, 1173, 0.132475, 0.0344852, 1.65388e-17, 0.0428651, 0.280704, 0.509463, 8.40368e-06, 0.269159, 0.00379809, 2.79128e-09, 0.003199, 2.25537e-05, 0.316897, 0.000145693, 2.31502e-07, 1.26934e-10, 8.01585e-12, 7.66745e-10, 2.10488e-10, 5.68879e-08, 0.406778, 0.150138, 1173, 1173, 0.132654, 0.0346172, 1.68469e-17, 0.0434734, 0.27853, 0.510717, 8.4321e-06, 0.268294, 0.00383971, 2.79692e-09, 0.00320901, 2.28881e-05, 0.317439, 0.000146718, 2.30178e-07, 1.2701e-10, 8.05876e-12, 7.68574e-10, 2.11515e-10, 5.75074e-08, 0.407049, 0.149124, 1173, 1173, 0.135017, 0.03387, 1.81169e-17, 0.0438309, 0.271236, 0.516038, 8.48888e-06, 0.266741, 0.00401386, 2.86806e-09, 0.00326673, 2.34088e-05, 0.315706, 0.000151351, 2.18698e-07, 1.23549e-10, 8.35333e-12, 7.89459e-10, 2.19094e-10, 5.80423e-08, 0.410098, 0.147643, 1173, 1173, 0.147544, 0.027489, 2.26893e-17, 0.0373563, 0.25196, 0.535642, 8.52365e-06, 0.268178, 0.00467469, 3.272e-09, 0.00353997, 2.21559e-05, 0.295973, 0.000170029, 1.65948e-07, 1.00977e-10, 9.82741e-12, 9.08083e-10, 2.5774e-10, 5.3003e-08, 0.427441, 0.143497, 1173, 1173, 0.151893, 0.0270858, 2.86057e-17, 0.0403582, 0.230393, 0.550262, 8.77569e-06, 0.260475, 0.00533523, 3.42069e-09, 0.00369303, 2.49027e-05, 0.296047, 0.000185529, 1.47853e-07, 9.66013e-11, 1.07167e-11, 9.57309e-10, 2.7942e-10, 5.69634e-08, 0.434239, 
0.00263158, 1.00022e+06, 1.00022e+06, 1.00021e+06, 1.00176e+06, 1.00138e+06, 0.155765, 1173, 1173, 0.108697, 0.0463257, 1.0061e-17, 0.0483679, 0.329381, 0.467221, 8.13892e-06, 0.271403, 0.00276328, 2.13192e-09, 0.0027309, 2.20509e-05, 0.344311, 0.00011482, 3.70135e-07, 1.71936e-10, 5.84856e-12, 5.81541e-10, 1.51812e-10, 6.02309e-08, 0.378654, 0.155403, 1173, 1173, 0.109347, 0.04621, 1.03353e-17, 0.0488358, 0.326525, 0.469074, 8.16662e-06, 0.270725, 0.00280369, 2.14866e-09, 0.00274681, 2.23174e-05, 0.34423, 0.000115993, 3.65243e-07, 1.71078e-10, 5.90877e-12, 5.86123e-10, 1.53436e-10, 6.06941e-08, 0.379356, 0.154352, 1173, 1173, 0.112419, 0.0447687, 1.1019e-17, 0.0486432, 0.319551, 0.47461, 8.20499e-06, 0.270134, 0.00292374, 2.22811e-09, 0.00280325, 2.25464e-05, 0.341361, 0.000119661, 3.45236e-07, 1.6538e-10, 6.1551e-12, 6.07975e-10, 1.60241e-10, 6.066e-08, 0.382636, 0.153459, 1173, 1173, 0.123986, 0.037464, 1.29361e-17, 0.0428592, 0.305063, 0.49062, 8.20798e-06, 0.27348, 0.00327779, 2.54815e-09, 0.00300489, 2.1182e-05, 0.323922, 0.000131177, 2.76752e-07, 1.40327e-10, 7.09271e-12, 6.97169e-10, 1.86296e-10, 5.57315e-08, 0.396163, 0.146446, 1173, 1173, 0.130824, 0.0368007, 1.83629e-17, 0.0486783, 0.268738, 0.514951, 8.6602e-06, 0.262644, 0.00399672, 2.75059e-09, 0.00322654, 2.53566e-05, 0.324519, 0.000150096, 2.33482e-07, 1.32331e-10, 8.05435e-12, 7.571e-10, 2.10689e-10, 6.26147e-08, 0.405438, 
0.00368421, 1.0002e+06, 1.0002e+06, 1.0002e+06, 1.00166e+06, 1.0013e+06, 0.15958, 1173, 1173, 0.0927356, 0.0553936, 7.43758e-18, 0.0510741, 0.360766, 0.440023, 7.96318e-06, 0.271719, 0.00227303, 1.73998e-09, 0.00246036, 2.1692e-05, 0.361193, 9.88457e-05, 4.92259e-07, 2.05828e-10, 4.76734e-12, 4.75413e-10, 1.20704e-10, 6.20017e-08, 0.362233, 0.159052, 1173, 1173, 0.0935937, 0.0550992, 7.61535e-18, 0.051372, 0.358049, 0.441878, 7.98312e-06, 0.271282, 0.00230493, 1.7599e-09, 0.00247611, 2.18795e-05, 0.360794, 9.9855e-05, 4.84972e-07, 2.04405e-10, 4.8235e-12, 4.80694e-10, 1.22332e-10, 6.23018e-08, 0.363021, 0.158118, 1173, 1173, 0.0970494, 0.0530928, 8.08005e-18, 0.0507361, 0.351953, 0.447161, 8.00343e-06, 0.271399, 0.00239437, 1.8414e-09, 0.0025284, 2.19003e-05, 0.357245, 0.000102843, 4.58063e-07, 1.97046e-10, 5.03573e-12, 5.02571e-10, 1.28556e-10, 6.18291e-08, 0.366308, 0.157596, 1173, 1173, 0.107493, 0.045671, 9.14577e-18, 0.0458065, 0.340492, 0.460529, 7.99549e-06, 0.275094, 0.00262483, 2.10336e-09, 0.00268545, 2.06808e-05, 0.342247, 0.000110972, 3.81784e-07, 1.7206e-10, 5.70668e-12, 5.73927e-10, 1.48144e-10, 5.74731e-08, 0.377216, 0.14575, 1173, 1173, 0.116322, 0.0449509, 1.44867e-17, 0.0548708, 0.290207, 0.493641, 8.64439e-06, 0.261374, 0.00339786, 2.34201e-09, 0.0029619, 2.63345e-05, 0.343822, 0.000132599, 3.07509e-07, 1.60842e-10, 6.69337e-12, 6.40861e-10, 1.74146e-10, 6.75631e-08, 0.388285, 
0.00473684, 1.00019e+06, 1.00019e+06, 1.00019e+06, 1.00157e+06, 1.00121e+06, 0.162352, 1173, 1173, 0.0809388, 0.0626087, 6.0051e-18, 0.0525406, 0.383535, 0.420369, 7.83127e-06, 0.271611, 0.00198028, 1.47228e-09, 0.00227872, 2.13611e-05, 0.372839, 8.87905e-05, 6.00161e-07, 2.32543e-10, 4.11597e-12, 4.04398e-10, 1.00883e-10, 6.2949e-08, 0.35118, 0.162037, 1173, 1173, 0.0820391, 0.0620492, 6.14718e-18, 0.0526043, 0.381083, 0.422217, 7.84247e-06, 0.271455, 0.00200706, 1.49623e-09, 0.00229476, 2.14564e-05, 0.372027, 8.97028e-05, 5.89965e-07, 2.30332e-10, 4.17279e-12, 4.10674e-10, 1.02637e-10, 6.30275e-08, 0.352105, 0.161207, 1173, 1173, 0.085666, 0.0596357, 6.68342e-18, 0.0516623, 0.375905, 0.427123, 7.84975e-06, 0.272052, 0.00207702, 1.57656e-09, 0.0023425, 2.13402e-05, 0.368114, 9.21972e-05, 5.57929e-07, 2.21859e-10, 4.35785e-12, 4.31961e-10, 1.08352e-10, 6.226e-08, 0.355301, 0.160967, 1173, 1173, 0.0950197, 0.0524687, 7.15631e-18, 0.0474854, 0.366546, 0.438473, 7.8393e-06, 0.275637, 0.00224202, 1.79545e-09, 0.00246904, 2.02942e-05, 0.355233, 9.83424e-05, 4.7879e-07, 1.98041e-10, 4.86513e-12, 4.90756e-10, 1.23839e-10, 5.85087e-08, 0.3643, 0.145856, 1173, 1173, 0.105098, 0.0519793, 1.2483e-17, 0.0600873, 0.303301, 0.479526, 8.69431e-06, 0.259169, 0.0030634, 2.05233e-09, 0.00279056, 2.74549e-05, 0.358202, 0.000122208, 3.70963e-07, 1.84406e-10, 5.82924e-12, 5.6033e-10, 1.50247e-10, 7.20001e-08, 0.376625, 
0.00578947, 1.00018e+06, 1.00018e+06, 1.00018e+06, 1.00147e+06, 1.00112e+06, 0.164734, 1173, 1173, 0.071781, 0.0684955, 5.10919e-18, 0.0533924, 0.401015, 0.405308, 7.72596e-06, 0.271386, 0.00178441, 1.27587e-09, 0.00214687, 2.10587e-05, 0.38142, 8.18105e-05, 6.95696e-07, 2.54194e-10, 3.68524e-12, 3.53047e-10, 8.70498e-11, 6.34538e-08, 0.343159, 0.164348, 1173, 1173, 0.0729916, 0.0677574, 5.15754e-18, 0.0532862, 0.398917, 0.40704, 7.73025e-06, 0.27143, 0.00180648, 1.301e-09, 0.00216205, 2.10893e-05, 0.380382, 8.26054e-05, 6.83593e-07, 2.51495e-10, 3.73843e-12, 3.5959e-10, 8.87772e-11, 6.33798e-08, 0.344115, 0.163638, 1173, 1173, 0.0766539, 0.0650863, 5.42941e-18, 0.052188, 0.394454, 0.41161, 7.72983e-06, 0.272306, 0.00186385, 1.37842e-09, 0.00220576, 2.09009e-05, 0.376344, 8.47506e-05, 6.47815e-07, 2.4236e-10, 3.9008e-12, 3.79924e-10, 9.40289e-11, 6.24621e-08, 0.347174, 0.16353, 1173, 1173, 0.0850229, 0.0583722, 5.9091e-18, 0.0487107, 0.386443, 0.421443, 7.72227e-06, 0.27555, 0.00199017, 1.56409e-09, 0.00231041, 2.00407e-05, 0.365335, 8.96288e-05, 5.68748e-07, 2.20233e-10, 4.29786e-12, 4.29267e-10, 1.06663e-10, 5.93193e-08, 0.354704, 0.143383, 1173, 1173, 0.0959192, 0.0584164, 1.14352e-17, 0.0653218, 0.310612, 0.469722, 8.78275e-06, 0.256252, 0.00286301, 1.83e-09, 0.00267063, 2.88357e-05, 0.370075, 0.000115577, 4.25774e-07, 2.04892e-10, 5.22007e-12, 4.99259e-10, 1.32977e-10, 7.65202e-08, 0.367994, 
0.00684211, 1.00017e+06, 1.00017e+06, 1.00017e+06, 1.00137e+06, 1.00103e+06, 0.166615, 1173, 1173, 0.0644633, 0.0733126, 4.59188e-18, 0.053812, 0.415124, 0.393281, 7.63692e-06, 0.271228, 0.00164301, 1.1255e-09, 0.00204625, 2.07538e-05, 0.387903, 7.66406e-05, 7.80272e-07, 2.71908e-10, 3.38389e-12, 3.14208e-10, 7.68525e-11, 6.3624e-08, 0.337082, 0.166415, 1173, 1173, 0.0657663, 0.0724088, 4.46859e-18, 0.0535646, 0.413334, 0.394919, 7.63663e-06, 0.271435, 0.00166185, 1.15161e-09, 0.0020608, 2.0733e-05, 0.386673, 7.73523e-05, 7.66391e-07, 2.68761e-10, 3.43446e-12, 3.20974e-10, 7.8569e-11, 6.34231e-08, 0.33807, 0.165789, 1173, 1173, 0.0693425, 0.0696237, 4.75414e-18, 0.0523983, 0.409514, 0.399114, 7.63227e-06, 0.272467, 0.00170953, 1.22452e-09, 0.00210033, 2.05071e-05, 0.382688, 7.92029e-05, 7.28568e-07, 2.59406e-10, 3.57594e-12, 3.39991e-10, 8.33433e-11, 6.24424e-08, 0.340934, 0.165838, 1173, 1173, 0.0769497, 0.0632944, 5.14845e-18, 0.0494265, 0.402452, 0.40787, 7.62732e-06, 0.275432, 0.00181163, 1.38647e-09, 0.00219003, 1.97799e-05, 0.373016, 8.32566e-05, 6.49931e-07, 2.38678e-10, 3.89878e-12, 3.82662e-10, 9.40315e-11, 5.97429e-08, 0.347446, 0.142388, 1173, 1173, 0.0883354, 0.063922, 1.08264e-17, 0.0700209, 0.314695, 0.463018, 8.89878e-06, 0.253481, 0.00273761, 1.65616e-09, 0.00258698, 3.01698e-05, 0.379391, 0.000111234, 4.70534e-07, 2.21758e-10, 4.76802e-12, 4.5189e-10, 1.19975e-10, 8.05791e-08, 0.361662, 
0.00789474, 1.00016e+06, 1.00016e+06, 1.00016e+06, 1.00127e+06, 1.00094e+06, 0.168371, 1173, 1173, 0.0583352, 0.0774609, 4.04705e-18, 0.0540447, 0.426894, 0.383257, 7.56058e-06, 0.271054, 0.00153441, 1.00372e-09, 0.00196515, 2.04788e-05, 0.39316, 7.25818e-05, 8.57304e-07, 2.87106e-10, 3.15964e-12, 2.8307e-10, 6.88569e-11, 6.36634e-08, 0.332192, 0.168085, 1173, 1173, 0.0596602, 0.0764668, 4.02621e-18, 0.0537231, 0.425347, 0.384795, 7.55808e-06, 0.271354, 0.00155069, 1.02952e-09, 0.00197881, 2.04305e-05, 0.391858, 7.32192e-05, 8.42327e-07, 2.83735e-10, 3.20613e-12, 2.89723e-10, 7.05005e-11, 6.33981e-08, 0.333164, 0.167477, 1173, 1173, 0.0630742, 0.0736875, 4.24858e-18, 0.0525884, 0.421984, 0.388659, 7.55328e-06, 0.272422, 0.00159126, 1.09706e-09, 0.00201452, 2.02027e-05, 0.38807, 7.48368e-05, 8.03628e-07, 2.74498e-10, 3.32863e-12, 3.07225e-10, 7.48053e-11, 6.24435e-08, 0.335806, 0.16762, 1173, 1173, 0.0698, 0.0679385, 4.53337e-18, 0.0501389, 0.415723, 0.396392, 7.55231e-06, 0.274992, 0.00167443, 1.23538e-09, 0.00209071, 1.96219e-05, 0.379817, 7.8206e-05, 7.28311e-07, 2.55755e-10, 3.58705e-12, 3.43381e-10, 8.37097e-11, 6.02306e-08, 0.341327, 0.139149, 1173, 1173, 0.0813976, 0.0693956, 1.04987e-17, 0.0753279, 0.315877, 0.457992, 9.03854e-06, 0.250224, 0.00265824, 1.50359e-09, 0.00252118, 3.18017e-05, 0.388095, 0.000108207, 5.10691e-07, 2.37633e-10, 4.38995e-12, 4.10448e-10, 1.08962e-10, 8.50915e-08, 0.356361, 
0.00894737, 1.00014e+06, 1.00014e+06, 1.00014e+06, 1.00117e+06, 1.00086e+06, 0.16976, 1173, 1173, 0.0532439, 0.0809308, 3.68036e-18, 0.0540883, 0.436843, 0.374886, 7.49432e-06, 0.270957, 0.00144941, 9.05297e-10, 0.00189952, 2.02109e-05, 0.397331, 6.93551e-05, 9.25951e-07, 2.99856e-10, 2.99206e-12, 2.58143e-10, 6.25644e-11, 6.35576e-08, 0.328272, 0.169634, 1173, 1173, 0.0545935, 0.0798459, 3.741e-18, 0.0537058, 0.435471, 0.376376, 7.49084e-06, 0.271333, 0.00146408, 9.30994e-10, 0.00191272, 2.01417e-05, 0.395954, 6.9947e-05, 9.09761e-07, 2.96247e-10, 3.03546e-12, 2.6474e-10, 6.41614e-11, 6.32406e-08, 0.329246, 0.169068, 1173, 1173, 0.057869, 0.0770786, 3.82542e-18, 0.0526119, 0.432408, 0.380025, 7.48688e-06, 0.272411, 0.00149994, 9.94275e-10, 0.00194579, 1.99197e-05, 0.392329, 7.14078e-05, 8.70192e-07, 2.87115e-10, 3.14338e-12, 2.81042e-10, 6.81076e-11, 6.23235e-08, 0.331722, 0.169266, 1173, 1173, 0.0640563, 0.0717012, 4.12593e-18, 0.0505266, 0.426575, 0.387133, 7.49067e-06, 0.274712, 0.0015718, 1.11801e-09, 0.00201358, 1.94377e-05, 0.384977, 7.43606e-05, 7.9635e-07, 2.69617e-10, 3.36154e-12, 3.13158e-10, 7.59122e-11, 6.0435e-08, 0.336631, 0.137672, 1173, 1173, 0.0755046, 0.0740115, 1.07756e-17, 0.0801235, 0.315619, 0.454732, 9.19267e-06, 0.24734, 0.00261223, 1.37917e-09, 0.0024753, 3.33278e-05, 0.395018, 0.000106286, 5.41969e-07, 2.50497e-10, 4.08817e-12, 3.76772e-10, 1.00156e-10, 8.91331e-08, 0.352414, 
0.01, 1.00013e+06, 1.00013e+06, 1.00013e+06, 1.00107e+06, 1.00077e+06, 0.171132, 1173, 1173, 0.0488491, 0.0839836, 3.43106e-18, 0.0540872, 0.445353, 0.367719, 7.43693e-06, 0.270841, 0.00138057, 8.22242e-10, 0.00184452, 1.99771e-05, 0.400862, 6.67009e-05, 9.88652e-07, 3.1103e-10, 2.86084e-12, 2.37271e-10, 5.73814e-11, 6.34303e-08, 0.324984, 0.170888, 1173, 1173, 0.0501317, 0.0829178, 3.45691e-18, 0.0537178, 0.4441, 0.369125, 7.43441e-06, 0.271216, 0.00139364, 8.46191e-10, 0.00185674, 1.99102e-05, 0.399553, 6.72377e-05, 9.72367e-07, 3.07507e-10, 2.89898e-12, 2.43386e-10, 5.88421e-11, 6.31292e-08, 0.325893, 0.170299, 1173, 1173, 0.0531929, 0.0802705, 3.59602e-18, 0.0527322, 0.441247, 0.37255, 7.43314e-06, 0.272224, 0.00142551, 9.04108e-10, 0.00188701, 1.97152e-05, 0.396213, 6.85541e-05, 9.33141e-07, 2.98796e-10, 2.99213e-12, 2.58214e-10, 6.23886e-11, 6.23101e-08, 0.32816, 0.170578, 1173, 1173, 0.0587487, 0.0753867, 3.7831e-18, 0.0510269, 0.435803, 0.379027, 7.4421e-06, 0.274195, 0.00148755, 1.0125e-09, 0.00194666, 1.93396e-05, 0.389841, 7.11282e-05, 8.6269e-07, 2.82913e-10, 3.17265e-12, 2.86148e-10, 6.91052e-11, 6.07731e-08, 0.332438, 0.134075, 1173, 1173, 0.0698233, 0.0787836, 1.04278e-17, 0.0857346, 0.313423, 0.452226, 9.36295e-06, 0.244026, 0.00259011, 1.26265e-09, 0.00243705, 3.5174e-05, 0.401885, 0.000105014, 5.70294e-07, 2.63052e-10, 3.81233e-12, 3.45219e-10, 9.20825e-11, 9.37374e-08, 0.348921, 
