z, Pressure_0, Pressure_1, Pressure_2, Pressure_3, Pressure_4, Velocity_0, GasTemperature_0, SolidTemperature_0, CH4_0, CO_0, O2_0, CO2_0, H2_0, H2O_0, AR_0, H(s)_0, O(s)_0, CH4(s)_0, H2O(s)_0, CO2(s)_0, CO(s)_0, OH(s)_0, C(s)_0, HCO(s)_0, CH(s)_0, CH3(s)_0, CH2(s)_0, COOH(s)_0, Ni(s)_0, Velocity_1, GasTemperature_1, SolidTemperature_1, CH4_1, CO_1, O2_1, CO2_1, H2_1, H2O_1, AR_1, H(s)_1, O(s)_1, CH4(s)_1, H2O(s)_1, CO2(s)_1, CO(s)_1, OH(s)_1, C(s)_1, HCO(s)_1, CH(s)_1, CH3(s)_1, CH2(s)_1, COOH(s)_1, Ni(s)_1, Velocity_2, GasTemperature_2, SolidTemperature_2, CH4_2, CO_2, O2_2, CO2_2, H2_2, H2O_2, AR_2, H(s)_2, O(s)_2, CH4(s)_2, H2O(s)_2, CO2(s)_2, CO(s)_2, OH(s)_2, C(s)_2, HCO(s)_2, CH(s)_2, CH3(s)_2, CH2(s)_2, COOH(s)_2, Ni(s)_2, Velocity_3_3, GasTemperature_3_3, SolidTemperature_3_3, CH4_3_3, CO_3_3, O2_3_3, CO2_3_3, H2_3_3, H2O_3_3, AR_3_3, H(s)_3_3, O(s)_3_3, CH4(s)_3_3, H2O(s)_3_3, CO2(s)_3_3, CO(s)_3_3, OH(s)_3_3, C(s)_3_3, HCO(s)_3_3, CH(s)_3_3, CH3(s)_3_3, CH2(s)_3_3, COOH(s)_3_3, Ni(s)_3_3, Velocity_4_4, GasTemperature_4_4, SolidTemperature_4_4, CH4_4_4, CO_4_4, O2_4_4, CO2_4_4, H2_4_4, H2O_4_4, AR_4_4, H(s)_4_4, O(s)_4_4, CH4(s)_4_4, H2O(s)_4_4, CO2(s)_4_4, CO(s)_4_4, OH(s)_4_4, C(s)_4_4, HCO(s)_4_4, CH(s)_4_4, CH3(s)_4_4, CH2(s)_4_4, COOH(s)_4_4, Ni(s)_4_4, 
0.000526316, 1.00024e+06, 1.00024e+06, 1.00024e+06, 1.00193e+06, 1.00156e+06, 0.141895, 1173, 1173, 0.17987, 0.0330909, 9.95201e-17, 0.0817359, 0.0245707, 0.682686, 2.28337e-05, 0.256102, 0.00753509, 4.25273e-09, 0.00428374, 2.37937e-05, 0.2607, 0.000237462, 8.3664e-08, 6.43145e-11, 1.47504e-11, 1.22721e-09, 3.80157e-10, 4.93596e-08, 0.471118, 0.14178, 1173, 1173, 0.175166, 0.0321382, 9.87677e-17, 0.0799775, 0.0237318, 0.664803, 2.22451e-05, 0.255519, 0.00760537, 4.26374e-09, 0.00429464, 2.39863e-05, 0.260686, 0.000238871, 8.2975e-08, 6.409e-11, 1.48415e-11, 1.23169e-09, 3.82311e-10, 4.95918e-08, 0.471632, 0.141232, 1173, 1173, 0.177071, 0.032079, 1.05924e-16, 0.0821762, 0.0231403, 0.671693, 2.24755e-05, 0.253011, 0.0079184, 4.31317e-09, 0.00434225, 2.48249e-05, 0.26056, 0.000245084, 8.00057e-08, 6.30861e-11, 1.52499e-11, 1.25192e-09, 3.91974e-10, 5.05806e-08, 0.473898, 0.138884, 1173, 1173, 0.183937, 0.0247569, 1.50883e-16, 0.0641314, 0.0193134, 0.678244, 2.21173e-05, 0.246435, 0.0100588, 4.84984e-09, 0.00474617, 2.50714e-05, 0.240833, 0.000288788, 5.54221e-08, 4.88855e-11, 1.8692e-11, 1.45359e-09, 4.75396e-10, 4.74097e-08, 0.497613, 0.13767, 1173, 1173, 0.191964, 0.0257194, 1.71889e-16, 0.0689348, 0.0192693, 0.708474, 2.31195e-05, 0.242787, 0.0105828, 4.89981e-09, 0.00479936, 2.63957e-05, 0.241446, 0.000297869, 5.32605e-08, 4.81989e-11, 1.93132e-11, 1.48076e-09, 4.89769e-10, 4.89374e-08, 0.500061, 
0.00157895, 1.00023e+06, 1.00023e+06, 1.00023e+06, 1.00185e+06, 1.00147e+06, 0.150511, 1173, 1173, 0.143118, 0.0652149, 3.55662e-17, 0.127305, 0.0381533, 0.61836, 2.26264e-05, 0.269125, 0.00379419, 2.78819e-09, 0.00319706, 2.25716e-05, 0.317076, 0.000145574, 2.32004e-07, 1.27149e-10, 8.00585e-12, 7.65864e-10, 2.10219e-10, 5.6945e-08, 0.40664, 0.150214, 1173, 1173, 0.143508, 0.0653827, 3.63405e-17, 0.129003, 0.0378664, 0.620409, 2.27156e-05, 0.268299, 0.00383945, 2.79691e-09, 0.00320895, 2.28858e-05, 0.317435, 0.000146712, 2.30185e-07, 1.27009e-10, 8.05857e-12, 7.6857e-10, 2.11511e-10, 5.75031e-08, 0.407048, 0.149073, 1173, 1173, 0.146065, 0.0639965, 3.95313e-17, 0.130075, 0.0368874, 0.626864, 2.2871e-05, 0.266757, 0.00401184, 2.86753e-09, 0.00326602, 2.34031e-05, 0.315727, 0.000151297, 2.18828e-07, 1.23589e-10, 8.35076e-12, 7.89295e-10, 2.19029e-10, 5.80365e-08, 0.410064, 0.147721, 1173, 1173, 0.158397, 0.0517721, 4.77271e-17, 0.110358, 0.0340977, 0.646269, 2.28154e-05, 0.268205, 0.00466055, 3.26474e-09, 0.00353509, 2.21622e-05, 0.296277, 0.000169655, 1.66758e-07, 1.01322e-10, 9.7984e-12, 9.05921e-10, 2.56994e-10, 5.30618e-08, 0.42713, 0.14444, 1173, 1173, 0.160966, 0.0500198, 6.06216e-17, 0.11708, 0.0306709, 0.654733, 2.31545e-05, 0.26053, 0.00533766, 3.42247e-09, 0.0036945, 2.48736e-05, 0.295885, 0.000185609, 1.47618e-07, 9.6465e-11, 1.07227e-11, 9.57845e-10, 2.79581e-10, 5.68954e-08, 0.434343, 
0.00263158, 1.00022e+06, 1.00022e+06, 1.00021e+06, 1.00176e+06, 1.00138e+06, 0.155837, 1173, 1173, 0.121742, 0.090487, 2.25169e-17, 0.148488, 0.0463306, 0.587437, 2.26894e-05, 0.271418, 0.00276447, 2.13314e-09, 0.00273161, 2.20451e-05, 0.344242, 0.00011486, 3.69823e-07, 1.71827e-10, 5.85189e-12, 5.81875e-10, 1.51907e-10, 6.02101e-08, 0.378707, 0.155336, 1173, 1173, 0.122605, 0.0904149, 2.26806e-17, 0.15014, 0.0459961, 0.590511, 2.27964e-05, 0.270735, 0.0028041, 2.14919e-09, 0.0027471, 2.23134e-05, 0.344197, 0.000116008, 3.65114e-07, 1.71029e-10, 5.91015e-12, 5.86269e-10, 1.53476e-10, 6.06819e-08, 0.379378, 0.154399, 1173, 1173, 0.125442, 0.0871007, 2.44574e-17, 0.148734, 0.0447777, 0.594476, 2.27864e-05, 0.270155, 0.0029251, 2.22957e-09, 0.00280409, 2.25377e-05, 0.341275, 0.000119707, 3.44894e-07, 1.65252e-10, 6.15912e-12, 6.08376e-10, 1.60355e-10, 6.06316e-08, 0.382698, 0.153377, 1173, 1173, 0.137418, 0.0724989, 2.85881e-17, 0.130379, 0.0424719, 0.610583, 2.26531e-05, 0.27345, 0.00327894, 2.54848e-09, 0.00300514, 2.11928e-05, 0.323943, 0.000131205, 2.7671e-07, 1.40333e-10, 7.09434e-12, 6.97261e-10, 1.86336e-10, 5.57524e-08, 0.39617, 0.145495, 1173, 1173, 0.139293, 0.0684508, 3.89091e-17, 0.14234, 0.035939, 0.615633, 2.29582e-05, 0.262582, 0.00399817, 2.75073e-09, 0.00322645, 2.5383e-05, 0.324596, 0.000150121, 2.33536e-07, 1.32389e-10, 8.05602e-12, 7.57138e-10, 2.10725e-10, 6.26677e-08, 0.405421, 
0.00368421, 1.0002e+06, 1.0002e+06, 1.0002e+06, 1.00166e+06, 1.0013e+06, 0.159524, 1173, 1173, 0.106953, 0.111668, 1.7115e-17, 0.161724, 0.0523211, 0.570088, 2.28819e-05, 0.271706, 0.00227207, 1.73883e-09, 0.00245972, 2.16961e-05, 0.361254, 9.8812e-05, 4.92641e-07, 2.05944e-10, 4.76455e-12, 4.75106e-10, 1.2062e-10, 6.20183e-08, 0.362187, 0.159126, 1173, 1173, 0.107786, 0.110864, 1.75089e-17, 0.162363, 0.0518423, 0.571572, 2.29016e-05, 0.271281, 0.00230411, 1.75914e-09, 0.00247563, 2.18794e-05, 0.360827, 9.98275e-05, 4.85231e-07, 2.04475e-10, 4.82156e-12, 4.80492e-10, 1.22275e-10, 6.23063e-08, 0.36299, 0.158099, 1173, 1173, 0.111367, 0.106522, 1.84362e-17, 0.159848, 0.0508005, 0.576455, 2.28848e-05, 0.271392, 0.0023927, 1.83988e-09, 0.00252741, 2.19018e-05, 0.357319, 0.000102787, 4.58568e-07, 1.97192e-10, 5.03178e-12, 5.02164e-10, 1.2844e-10, 6.18426e-08, 0.366244, 0.15769, 1173, 1173, 0.123239, 0.0914323, 2.09014e-17, 0.144033, 0.0490773, 0.592954, 2.28296e-05, 0.27512, 0.00262382, 2.10285e-09, 0.0026851, 2.06716e-05, 0.342236, 0.000110943, 3.81883e-07, 1.72066e-10, 5.7049e-12, 5.73791e-10, 1.48097e-10, 5.74549e-08, 0.377204, 0.146708, 1173, 1173, 0.123714, 0.083383, 3.06644e-17, 0.159829, 0.038798, 0.589517, 2.28925e-05, 0.261448, 0.00339691, 2.34238e-09, 0.00296222, 2.63018e-05, 0.343713, 0.000132587, 3.07355e-07, 1.60733e-10, 6.69333e-12, 6.40971e-10, 1.74154e-10, 6.74923e-08, 0.38832, 
0.00473684, 1.00019e+06, 1.00019e+06, 1.00019e+06, 1.00157e+06, 1.00121e+06, 0.162408, 1173, 1173, 0.0952991, 0.128571, 1.40516e-17, 0.169563, 0.0567113, 0.555551, 2.29481e-05, 0.271626, 0.00198087, 1.47322e-09, 0.00227918, 2.13566e-05, 0.372787, 8.88127e-05, 5.99799e-07, 2.32436e-10, 4.11801e-12, 4.04645e-10, 1.00947e-10, 6.29326e-08, 0.351216, 0.161967, 1173, 1173, 0.0963625, 0.12713, 1.43931e-17, 0.169381, 0.0562152, 0.556679, 2.29271e-05, 0.271465, 0.00200767, 1.49709e-09, 0.00229521, 2.14533e-05, 0.371982, 8.97253e-05, 5.89632e-07, 2.30237e-10, 4.17473e-12, 4.10903e-10, 1.02697e-10, 6.30149e-08, 0.352139, 0.16121, 1173, 1173, 0.0985709, 0.119613, 1.48868e-17, 0.162892, 0.0542962, 0.551541, 2.2474e-05, 0.272066, 0.0020783, 1.5781e-09, 0.00234337, 2.13363e-05, 0.368034, 9.22427e-05, 5.57336e-07, 2.21694e-10, 4.36143e-12, 4.32372e-10, 1.08462e-10, 6.22409e-08, 0.355364, 0.160882, 1173, 1173, 0.111069, 0.107174, 1.66808e-17, 0.15244, 0.0538441, 0.575681, 2.28261e-05, 0.275592, 0.0022423, 1.79489e-09, 0.00246891, 2.03098e-05, 0.355305, 9.83458e-05, 4.78968e-07, 1.98136e-10, 4.8642e-12, 4.90601e-10, 1.23808e-10, 5.85484e-08, 0.364273, 0.144888, 1173, 1173, 0.113093, 0.0977128, 2.68992e-17, 0.177637, 0.0409832, 0.579408, 2.32963e-05, 0.259087, 0.00306544, 2.05252e-09, 0.00279073, 2.74924e-05, 0.358288, 0.000122253, 3.70963e-07, 1.84476e-10, 5.83106e-12, 5.60375e-10, 1.50289e-10, 7.20767e-08, 0.376619, 
0.00578947, 1.00018e+06, 1.00018e+06, 1.00018e+06, 1.00147e+06, 1.00112e+06, 0.164696, 1173, 1173, 0.0846145, 0.141309, 1.19922e-17, 0.172926, 0.0595107, 0.537051, 2.27083e-05, 0.271377, 0.00178254, 1.27377e-09, 0.00214554, 2.10578e-05, 0.381518, 8.17423e-05, 6.96781e-07, 2.54441e-10, 3.68088e-12, 3.52501e-10, 8.69062e-11, 6.34648e-08, 0.343073, 0.164431, 1173, 1173, 0.0863353, 0.140229, 1.22882e-17, 0.173116, 0.0593981, 0.541116, 2.27953e-05, 0.271432, 0.00180448, 1.29902e-09, 0.0021607, 2.10844e-05, 0.380464, 8.25338e-05, 6.8463e-07, 2.51717e-10, 3.73423e-12, 3.59076e-10, 8.86394e-11, 6.33805e-08, 0.344034, 0.163667, 1173, 1173, 0.0897641, 0.133479, 1.2725e-17, 0.167946, 0.0581842, 0.541914, 2.25766e-05, 0.272302, 0.00186103, 1.37557e-09, 0.00220386, 2.0897e-05, 0.376471, 8.46502e-05, 6.49214e-07, 2.42678e-10, 3.89458e-12, 3.79179e-10, 9.38285e-11, 6.24708e-08, 0.347056, 0.16363, 1173, 1173, 0.099661, 0.119468, 1.39175e-17, 0.15654, 0.0569671, 0.554756, 2.25419e-05, 0.275605, 0.00198862, 1.56354e-09, 0.00230973, 2.00203e-05, 0.365299, 8.95807e-05, 5.69004e-07, 2.20223e-10, 4.2961e-12, 4.29129e-10, 1.06612e-10, 5.92733e-08, 0.354688, 0.144372, 1173, 1173, 0.101731, 0.10814, 2.41395e-17, 0.189716, 0.0414498, 0.559471, 2.31976e-05, 0.256361, 0.00285948, 1.82933e-09, 0.0026699, 2.87831e-05, 0.369992, 0.00011549, 4.25999e-07, 2.04857e-10, 5.21667e-12, 4.99088e-10, 1.32891e-10, 7.64175e-08, 0.367973, 
0.00684211, 1.00017e+06, 1.00017e+06, 1.00017e+06, 1.00137e+06, 1.00103e+06, 0.166632, 1173, 1173, 0.0771049, 0.152494, 1.08118e-17, 0.176073, 0.0621851, 0.527234, 2.26936e-05, 0.271223, 0.00164609, 1.12884e-09, 0.00204846, 2.0764e-05, 0.387773, 7.6754e-05, 7.78328e-07, 2.71528e-10, 3.39037e-12, 3.15066e-10, 7.70759e-11, 6.363e-08, 0.337211, 0.166306, 1173, 1173, 0.0787586, 0.150941, 1.09454e-17, 0.175627, 0.0620258, 0.530329, 2.2734e-05, 0.271412, 0.00166475, 1.15432e-09, 0.00206276, 2.07489e-05, 0.386587, 7.74566e-05, 7.64789e-07, 2.68478e-10, 3.43984e-12, 3.21667e-10, 7.87538e-11, 6.3447e-08, 0.338174, 0.165695, 1173, 1173, 0.0810652, 0.141634, 1.11082e-17, 0.167719, 0.0599686, 0.523157, 2.21779e-05, 0.272435, 0.00171304, 1.2277e-09, 0.00210264, 2.05265e-05, 0.382592, 7.93278e-05, 7.26793e-07, 2.59088e-10, 3.58254e-12, 3.40807e-10, 8.35641e-11, 6.24716e-08, 0.341057, 0.165741, 1173, 1173, 0.0939927, 0.134978, 1.25512e-17, 0.165687, 0.0616986, 0.559412, 2.31976e-05, 0.275346, 0.00181383, 1.38723e-09, 0.0021911, 1.98129e-05, 0.373081, 8.33274e-05, 6.49506e-07, 2.38712e-10, 3.901e-12, 3.82849e-10, 9.40992e-11, 5.98211e-08, 0.347464, 0.141369, 1173, 1173, 0.0927273, 0.11716, 2.27513e-17, 0.202052, 0.0414218, 0.545722, 2.326e-05, 0.253318, 0.00274364, 1.65737e-09, 0.00258858, 3.02557e-05, 0.379493, 0.000111391, 4.69943e-07, 2.21759e-10, 4.77339e-12, 4.52203e-10, 1.20118e-10, 8.07448e-08, 0.361715, 
0.00736842, 1.00016e+06, 1.00016e+06, 1.00016e+06, 1.00132e+06, 1.00099e+06, 0.167459, 1173, 1173, 0.0751048, 0.160687, 1.04287e-17, 0.180747, 0.0646257, 0.532853, 2.31214e-05, 0.271154, 0.00158874, 1.06552e-09, 0.00200621, 2.06192e-05, 0.390486, 7.46234e-05, 8.1722e-07, 2.79293e-10, 3.27115e-12, 2.98837e-10, 7.28841e-11, 6.36493e-08, 0.334669, 0.167251, 1173, 1173, 0.0744863, 0.154034, 1.0207e-17, 0.17457, 0.0624899, 0.519467, 2.24448e-05, 0.271405, 0.00160649, 1.09167e-09, 0.00202044, 2.05859e-05, 0.389216, 7.53047e-05, 8.02698e-07, 2.76018e-10, 3.32004e-12, 3.05595e-10, 7.45766e-11, 6.34186e-08, 0.335656, 0.166616, 1173, 1173, 0.0800926, 0.151062, 1.08759e-17, 0.174029, 0.0631149, 0.534645, 2.28509e-05, 0.272452, 0.00165044, 1.16169e-09, 0.00205797, 2.03599e-05, 0.38534, 7.70334e-05, 7.64545e-07, 2.66746e-10, 3.45159e-12, 3.23802e-10, 7.91018e-11, 6.24541e-08, 0.338401, 0.166688, 1173, 1173, 0.08951, 0.139532, 1.17452e-17, 0.166487, 0.062633, 0.550506, 2.30392e-05, 0.275203, 0.00174282, 1.31159e-09, 0.00214074, 1.97124e-05, 0.376414, 8.07358e-05, 6.8762e-07, 2.47047e-10, 3.74141e-12, 3.63144e-10, 8.88763e-11, 6.00156e-08, 0.344398, 0.141237, 1173, 1173, 0.0874805, 0.119548, 2.18673e-17, 0.205035, 0.0407469, 0.532325, 2.29818e-05, 0.251849, 0.00270096, 1.58254e-09, 0.00255563, 3.09847e-05, 0.383652, 0.000109815, 4.89421e-07, 2.29349e-10, 4.58559e-12, 4.31868e-10, 1.14668e-10, 8.2808e-08, 0.359101, 
0.00763158, 1.00016e+06, 1.00016e+06, 1.00016e+06, 1.0013e+06, 1.00096e+06, 0.167909, 1173, 1173, 0.0734518, 0.163298, 1.01589e-17, 0.181412, 0.0652423, 0.530859, 2.31254e-05, 0.271111, 0.00156223, 1.03561e-09, 0.00198631, 2.05505e-05, 0.391775, 7.36301e-05, 8.36347e-07, 2.83041e-10, 3.21656e-12, 2.91197e-10, 7.09269e-11, 6.36551e-08, 0.33347, 0.167626, 1173, 1173, 0.0733695, 0.15749, 1.00513e-17, 0.176251, 0.0634999, 0.520833, 2.25898e-05, 0.271393, 0.00157947, 1.06187e-09, 0.00200046, 2.05084e-05, 0.390467, 7.42987e-05, 8.21394e-07, 2.79669e-10, 3.26476e-12, 2.97977e-10, 7.26135e-11, 6.34019e-08, 0.334464, 0.167035, 1173, 1173, 0.0782414, 0.153154, 1.05675e-17, 0.17416, 0.0635806, 0.531173, 2.27929e-05, 0.272447, 0.00162172, 1.13065e-09, 0.00203706, 2.02825e-05, 0.386643, 7.59713e-05, 7.83041e-07, 2.70431e-10, 3.39186e-12, 3.15832e-10, 7.7029e-11, 6.24452e-08, 0.337155, 0.167161, 1173, 1173, 0.0878257, 0.142482, 1.14896e-17, 0.167735, 0.0634079, 0.549155, 2.30852e-05, 0.275126, 0.00171011, 1.27581e-09, 0.00211707, 1.96635e-05, 0.37799, 7.95313e-05, 7.06438e-07, 2.51076e-10, 3.66807e-12, 3.53858e-10, 8.64372e-11, 6.01012e-08, 0.342956, 0.139702, 1173, 1173, 0.0884095, 0.125806, 2.24652e-17, 0.215256, 0.0420774, 0.547669, 2.38016e-05, 0.251069, 0.00268126, 1.54476e-09, 0.00253957, 3.13776e-05, 0.385762, 0.00010907, 4.99307e-07, 2.33238e-10, 4.49187e-12, 4.21617e-10, 1.1194e-10, 8.39002e-08, 0.357807, 
0.00789474, 1.00016e+06, 1.00016e+06, 1.00016e+06, 1.00127e+06, 1.00094e+06, 0.168267, 1173, 1173, 0.0709532, 0.1636, 9.7847e-18, 0.179612, 0.0649694, 0.522053, 2.28257e-05, 0.271079, 0.0015376, 1.00772e-09, 0.00196769, 2.04812e-05, 0.392967, 7.27044e-05, 8.54676e-07, 2.86569e-10, 3.16667e-12, 2.84092e-10, 6.91139e-11, 6.36457e-08, 0.332354, 0.168092, 1173, 1173, 0.0726585, 0.161699, 9.94977e-18, 0.178778, 0.0648157, 0.524858, 2.28485e-05, 0.271378, 0.00155409, 1.03362e-09, 0.00198149, 2.04336e-05, 0.391658, 7.33492e-05, 8.39622e-07, 2.83182e-10, 3.2134e-12, 2.90772e-10, 7.07656e-11, 6.33813e-08, 0.333333, 0.167462, 1173, 1173, 0.0759568, 0.154045, 1.01786e-17, 0.173032, 0.0635733, 0.524198, 2.25781e-05, 0.272444, 0.00159508, 1.10155e-09, 0.00201747, 2.02068e-05, 0.387857, 7.49817e-05, 8.00822e-07, 2.73918e-10, 3.3369e-12, 3.08378e-10, 7.50994e-11, 6.2427e-08, 0.33599, 0.167593, 1173, 1173, 0.0878332, 0.148153, 1.14088e-17, 0.172154, 0.0653798, 0.558328, 2.35722e-05, 0.275039, 0.00167947, 1.24163e-09, 0.00209459, 1.9619e-05, 0.379508, 7.83962e-05, 7.24925e-07, 2.54995e-10, 3.59935e-12, 3.45004e-10, 8.41263e-11, 6.01874e-08, 0.341581, 0.140088, 1173, 1173, 0.0853242, 0.126102, 2.19407e-17, 0.215405, 0.0414299, 0.537705, 2.3516e-05, 0.250312, 0.00266488, 1.50997e-09, 0.00252534, 3.17642e-05, 0.387719, 0.000108431, 5.0834e-07, 2.36845e-10, 4.40631e-12, 4.12182e-10, 1.09445e-10, 8.49552e-08, 0.356638, 
