axial_index,radial_index,region,z,r,z_left,z_right,r_inner,r_outer,pressure,density,mean_molecular_weight,cp_mass,velocity_axial,gas_temperature,solid_temperature,viscosity,thermal_conductivity,porosity,tortuosity,specific_surface_area,particle_diameter,pore_radius,Y_CH4,Y_CO,Y_O2,Y_CO2,Y_H2,Y_H2O,Y_AR,X_CH4,X_CO,X_O2,X_CO2,X_H2,X_H2O,X_AR,theta_H(s),theta_O(s),theta_CH4(s),theta_H2O(s),theta_CO2(s),theta_CO(s),theta_OH(s),theta_C(s),theta_HCO(s),theta_CH(s),theta_CH3(s),theta_CH2(s),theta_COOH(s),theta_Ni(s),theta_support_H(s),theta_support_O(s),theta_support_CH4(s),theta_support_H2O(s),theta_support_CO2(s),theta_support_CO(s),theta_support_OH(s),theta_support_C(s),theta_support_HCO(s),theta_support_CH(s),theta_support_CH3(s),theta_support_CH2(s),theta_support_COOH(s),theta_support_Ni(s),wdot_CH4,wdot_CO,wdot_O2,wdot_CO2,wdot_H2,wdot_H2O,wdot_AR,sdot_H(s),sdot_O(s),sdot_CH4(s),sdot_H2O(s),sdot_CO2(s),sdot_CO(s),sdot_OH(s),sdot_C(s),sdot_HCO(s),sdot_CH(s),sdot_CH3(s),sdot_CH2(s),sdot_COOH(s),sdot_Ni(s),sdot_support_H(s),sdot_support_O(s),sdot_support_CH4(s),sdot_support_H2O(s),sdot_support_CO2(s),sdot_support_CO(s),sdot_support_OH(s),sdot_support_C(s),sdot_support_HCO(s),sdot_support_CH(s),sdot_support_CH3(s),sdot_support_CH2(s),sdot_support_COOH(s),sdot_support_Ni(s),sdot_gas_CH4,sdot_gas_CO,sdot_gas_O2,sdot_gas_CO2,sdot_gas_H2,sdot_gas_H2O,sdot_gas_AR,axial_flux_CH4,axial_flux_CO,axial_flux_O2,axial_flux_CO2,axial_flux_H2,axial_flux_H2O,axial_flux_AR,radial_flux_CH4,radial_flux_CO,radial_flux_O2,radial_flux_CO2,radial_flux_H2,radial_flux_H2O,radial_flux_AR
0,0,lumen,0.0005263157894736842,0.00050000000000000001,0,0.0010526315789473684,0,0.001,1000238.4483546615,1.5886367060796116,15.490065193594846,3055.0000319561268,0.14188909963637975,1173,1173,3.966548190930955e-05,0.19196956041376681,0.59999999999999998,2,500000,0.00035,0.0001,0.18046793790033519,0.033218101761665418,9.970704018870767e-17,0.082052451655292416,0.024659247535211475,0.68503416889301982,2.2911420580219907e-05,0.17424796630491918,0.018370244980209397,4.826765900317092e-17,0.028880406858478241,0.18947090870308472,0.58902158956386008,8.8835894484474848e-06,0.25610231731735739,0.0075333316103669045,4.251823842403064e-09,0.0042833193167811723,2.3797062731303065e-05,0.26073380135913499,0.00023742310925446689,8.3703092697090376e-08,6.4338516547832586e-11,1.4746264310221341e-11,1.2269258031262796e-09,3.8005330395751444e-10,4.936979577934341e-08,0.47108587121477141,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,-1.0293233593090487e-08,6.5732617850500451e-10,1.4388867689840763e-09,3.3968028297598328e-08,-3.2343695863940036e-12,-4.2511576276902351e-08,-6.2779797934086706e-10,1.4310935303549904e-11,4.777674416334268e-14,7.049727982041743e-16,-3.3101615815233723e-15,5.1393171133366503e-15,1.5468455149038449e-11,1.7341771403562932e-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.7408918523836858e-06,7.7480579115107862e-07,3.4739835496820929e-21,1.0071321554078012e-06,6.2309712582364618e-06,-2.7805805982161758e-06,0,0.037420140131721728,0.010791263976871667,1.6218725596364746e-17,0.023365243743007032,0.006546912057641744,0.14950513532414061,5.1914819261688908e-06,-1.4183342188910789e-05,2.221129311506089e-06,-1.100580836044316e-19,-1.7801921803012334e-05,2.7844737530188048e-05,-5.1596936431372222e-05,-1.9827738128802859e-09
0,1,lumen,0.0005263157894736842,0.0015,0,0.0010526315789473684,0.001,0.002,1000238.0064693384,1.6227528775523878,15.822723266441384,2992.5032608918214,0.14172250205377701,1173,1173,3.967152678053571e-05,0.19166328761302476,0.59999999999999998,2,500000,0.00035,0.0001,0.17694088864232763,0.032472920761719648,9.9852779432516012e-17,0.080800233335857466,0.023978735297257772,0.67161682287871516,2.2470774931700484e-05,0.17451142027711597,0.018343807171216316,4.9376301529649066e-17,0.029050415413600962,0.18819885559908719,0.58988660169283869,8.8998461408456836e-06,0.25552718488576992,0.0076038844704833068,4.2630194543299591e-09,0.0042944132971021037,2.3985159746057387e-05,0.26069794194844931,0.00023884093808593026,8.2996949443350596e-08,6.4101594000383301e-11,1.4837944926292666e-11,1.231466228899527e-09,3.8222366916472399e-10,4.9593020995800394e-08,0.47161361075542829,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,1.7673282567638175e-10,-7.330084010428407e-13,2.3650596794772941e-11,1.0903000291602158e-09,-1.0716579533498471e-14,1.4861790785655402e-10,4.3931757082714362e-13,-1.9729877454022215e-14,7.148820758708708e-16,9.2008853599849102e-18,-1.270230195339454e-16,7.6224043903185493e-17,2.158857769059673e-13,-1.4391939350153154e-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.7523822817520907e-06,7.3548216859842253e-07,-1.002972628635553e-20,1.0167276585333422e-06,6.2737147890623568e-06,-2.7701765210608187e-06,0,0.037369112664569125,0.010828526967817723,1.6525384802113902e-17,0.02362368069280852,0.0065080211584268629,0.14947449400297352,5.1955282410527057e-06,-6.9689617309831741e-05,1.2666056220606824e-05,-2.9436259690131752e-19,-6.1345812251343391e-05,0.00011995529893294102,-0.00023390396569123394,-6.8488807367142227e-09
0,2,lumen,0.0005263157894736842,0.0025000000000000001,0,0.0010526315789473684,0.002,0.0030000000000000001,1000236.7374821068,1.664625967970442,16.231029267310902,2924.7525791606035,0.14134737707785888,1173.0000000000002,1173,3.9692950467347709e-05,0.19037139940965259,0.59999999999999998,2,500000,0.00035,0.0001,0.17376656279624603,0.031395364597316441,1.0320231965548295e-16,0.080358242058439819,0.022692687830031675,0.65890633571347279,2.2044098120845817e-05,0.1758031643973002,0.018192755502925373,5.2349517806816636e-17,0.029637051028657563,0.18270123031904467,0.59365684259683371,8.9561552383209437e-06,0.25306654883909246,0.0079233502022264795,4.3167146039078476e-09,0.004344148992681705,2.4785828706196043e-05,0.26034942111824089,0.00024521399304025982,7.9831426020938223e-08,6.2961486922381786e-11,1.5264232744400743e-11,1.253022743496883e-09,3.9234015081297514e-10,5.0496468623216708e-08,0.47404639465802983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,2.7092445016096139e-10,-4.1197060435251639e-13,4.1113094316648632e-11,1.3096613569371339e-09,4.9825161357874848e-14,-2.9583574863911374e-10,-1.2046876399567895e-12,3.4154271208106102e-13,8.5616436552115395e-16,-1.9684351896451161e-18,1.4218846782079258e-17,-1.2013255705490316e-17,1.8597395991754807e-12,-1.3264983047174782e-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.8126273249215175e-06,7.4756734641523437e-07,2.0660264420826826e-20,1.0653124491918006e-06,6.50293524587231e-06,-2.8792082737982838e-06,0,0.037517924966535728,0.010643553266302149,1.7560051974228942e-17,0.023883010066419214,0.0063097094847053862,0.14972810846234766,5.1989127088291913e-06,-0.00063585207560968833,0.00030334356262469117,-2.3764948312815266e-18,0.00058592703797748929,0.00054689019459691179,-0.0014030389395794213,-1.374174701250333e-08
0,3,support,0.0005263157894736842,0.0035000000000000001,0,0.0010526315789473684,0.0030000000000000001,0.0040000000000000001,1001933.8459935262,1.6600119664502526,16.158623738208266,2980.7371525513377,0.13874464816814613,1173.0000000000002,1173,3.9576329454914327e-05,0.18600081927531659,0.40000000000000002,2,300000,0.00033700000000000001,0.0001,0.18634170335327768,0.025204419957841468,1.5169779034401192e-16,0.065340601999582498,0.019615000248132911,0.68739019896730791,2.2425141999583824e-05,0.18768468934877738,0.014540119194521505,7.6605647730686024e-17,0.023990870107007029,0.15721796063216342,0.61655729039382978,9.0703237008051652e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2464625513558362,0.010030513008898019,4.8422426647659267e-09,0.0047406597684586825,2.5103189799117978e-05,0.24119575860735853,0.00028821446038472325,5.5722442521126469e-08,4.909061915394863e-11,1.8644302335709318e-11,1.450726406148453e-09,4.7423660156982364e-10,4.7508880660326193e-08,0.4972570895437407,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.41512469924775e-09,5.8919740345343521e-10,-5.7334791877137305e-10,-5.5058091820640064e-09,-1.0027953944655166e-12,-1.2088617722669833e-08,-5.5957002365287389e-10,3.2475959855365888e-12,1.1350913037202986e-14,3.3010329337428841e-16,-2.3353848682791713e-15,2.2835801127814651e-15,-3.4404129054815764e-12,2.6554455848959057e-08,-2.3259057846981845e-06,9.5225550934829872e-07,9.3406585001755225e-21,1.3863134249841423e-06,8.3702618221409564e-06,-3.7073086848193881e-06,0,0.03971871838496089,0.0085898271048057695,2.3698187306108151e-17,0.019797554115966658,0.0058159767513056094,0.15305323743015609,5.17511613148711e-06,-1.5446953683535847e-06,1.0160185480655074e-07,-1.7660544168594928e-20,-1.6807077565940827e-06,3.1520541424177318e-06,-6.0655446632204044e-06,-1.8136958166604955e-10
0,4,support,0.0005263157894736842,0.0045000000000000005,0,0.0010526315789473684,0.0040000000000000001,0.0050000000000000001,1001555.0200361545,1.6239758609682482,15.813825952462429,3054.1278813272875,0.13769453837337464,1173,1173.0000000000002,3.9604060341823493e-05,0.18449070487926678,0.40000000000000002,2,300000,0.00033700000000000001,0.0001,0.191696662439483,0.025658841976773206,1.7097562352182506e-16,0.068749768914488141,0.01923406671149375,0.70740139575685779,2.3080761677682019e-05,0.18895827809548874,0.014486414179308408,8.449836716319404e-17,0.024703966913261544,0.15087509093929244,0.62096711357357437,9.1362990743711681e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24278726887857516,0.010587493356743315,4.9013444134235789e-09,0.0048002820838548878,2.6386922236130078e-05,0.24137602213954609,0.00029796390408305733,5.3209853808346095e-08,4.8161739805521613e-11,1.9322177259822998e-11,1.481315490399521e-09,4.8998908659507403e-10,4.8915102608194992e-08,0.50012447365000567,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.2618918644146652e-09,1.1378822642935748e-09,7.7006171125312496e-10,1.7818721360384358e-08,-2.187577159348808e-12,-1.0419881732838879e-08,-1.0919633833712199e-09,7.6607441093848316e-12,2.5114438270127585e-14,1.0510623908918157e-15,-5.2381475085201086e-15,7.7531187186388539e-15,3.7806903347658194e-12,-4.9622111086784939e-09,-2.4262375832410921e-06,9.5310111616897508e-07,5.8341833878543078e-21,1.4827770045595458e-06,8.7613944411632505e-06,-3.9261030951864839e-06,0,0.039788215934073369,0.008338440237040546,2.6548518679002472e-17,0.020605428800203954,0.0053478010110607314,0.15319750540672847,5.1871377684528268e-06,0,0,0,0,0,0,0
1,0,lumen,0.0015789473684210526,0.00050000000000000001,0.0010526315789473684,0.0021052631578947368,0,0.001,1000227.7716540636,1.521467321540142,14.835285800457864,3016.9766886563966,0.15050829965215182,1173,1173,4.0000970094169325e-05,0.20812212295180069,0.59999999999999998,2,500000,0.00035,0.0001,0.1431706722832842,0.06520448841076372,3.4932023699861376e-17,0.12730091680152908,0.038157052696417219,0.61853578721627167,2.2631274583318831e-05,0.13239280942256512,0.034535066799226084,1.6195592073748703e-17,0.042912710659433126,0.28078907840004008,0.50936193067802282,8.4040407126951894e-06,0.26912892517880266,0.0037951809161869601,2.7888200588749865e-09,0.0031975258723161565,2.2569067905124686e-05,0.31703964296256998,0.00014560373834825334,2.3189121334898154e-07,1.2710323875540171e-10,8.008010984374171e-12,7.6604624447719185e-10,2.1027674826443292e-10,5.693519590037701e-08,0.40667025953733199,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,-1.6168986203898384e-09,3.7744739029520559e-10,3.0859854745923524e-10,5.6401184808172143e-09,-1.8015210634034218e-12,-9.5449325034514115e-09,-3.3539877609763292e-10,1.6220212456161121e-11,4.0915291559890796e-14,6.8881281009073688e-16,-3.3182737843904814e-15,4.7891236238924805e-15,-3.9106536729272205e-12,5.160514403636342e-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.985164236310599e-07,4.6586536742165841e-07,8.7859475945739604e-21,3.4187683907520298e-07,2.7374985118178152e-06,-1.1457448967355788e-06,0,0.030711930616706989,0.017532928842262572,6.7523793816362179e-18,0.031411183970785392,0.0093354762518669965,0.13888140690344258,5.1991650735872115e-06,-1.5056226411145491e-05,-6.8236348142932331e-06,-6.664353140777128e-20,-6.0391913548782092e-05,5.4647934484245343e-05,-8.9224879391687953e-05,-3.6496967302367892e-09
1,1,lumen,0.0015789473684210526,0.0015,0.0010526315789473684,0.0021052631578947368,0.001,0.002,1000227.3404466853,1.5148336064647201,14.770609175890771,3033.1520631377416,0.15027323393814046,1173,1172.9999999999998,4.0020531820630712e-05,0.20751001249816095,0.59999999999999998,2,500000,0.00035,0.0001,0.14408801376129612,0.065636561173710847,3.6458145691889969e-17,0.12951050029449135,0.038015203987791554,0.62290803953489493,2.2806791380729145e-05,0.13266020932484424,0.034612352472200264,1.68294587565658e-17,0.043467222250540082,0.27852565518126654,0.51072612847572862,8.4322954202959817e-06,0.26829783715543576,0.0038399265734852762,2.7971176965793162e-09,0.0032091479972862591,2.2886186168779608e-05,0.31742481613308565,0.00014672546173582029,2.3014296360075131e-07,1.2699424374415832e-10,8.0593623942225775e-12,7.6863021016235815e-10,2.1153202629228069e-10,5.7502155431270035e-08,0.40705836893540376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,-4.8721025762560611e-10,7.6706563861132033e-12,2.5730760709906158e-10,2.388166040419937e-09,-1.1845461677512104e-13,-5.3131843245814853e-09,-7.6549787428790031e-12,1.0267212427472749e-12,1.6978174623169098e-15,2.1998073392730925e-17,-9.8164901083699154e-17,1.5712327178647795e-16,1.4891977350895945e-12,3.1525060606577895e-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.0471917492455636e-07,4.6270873757525699e-07,-1.702127022019675e-22,3.4706391484488127e-07,2.7606965636167713e-06,-1.1539143078831415e-06,0,0.030744322681537335,0.017480792038443889,7.0335821239708814e-18,0.031681963069170468,0.00923313610057927,0.13896452110746779,5.2031734248094041e-06,-0.00012712293224334341,6.1239547214918832e-05,-2.2012999366507227e-19,-4.3995800532154585e-05,0.00017257244479647348,-0.00033592189637547605,-7.2718909847835144e-09
1,2,lumen,0.0015789473684210526,0.0025000000000000001,0.0010526315789473684,0.0021052631578947368,0.002,0.0030000000000000001,1000226.1244023964,1.5143018545011606,14.765442201056249,3046.400145138588,0.14905303695397729,1173,1173,4.0035103412013706e-05,0.20592730113140501,0.59999999999999998,2,500000,0.00035,0.0001,0.1466023710694018,0.064338301646621326,4.102620264540271e-17,0.1307664867518375,0.037046690216021194,0.62948685468289178,2.2967707960455856e-05,0.13492793346400631,0.033915868414041747,1.8931496465076401e-17,0.043873412301334826,0.27133470393109971,0.51593959306938286,8.4888201346896232e-06,0.26672000096907289,0.0040106027062226995,2.8654247711280665e-09,0.0032652624210780588,2.3421527079703171e-05,0.31583771893622686,0.00015125596876868294,2.1905757508188458e-07,1.2370685891860383e-10,8.3445927710847923e-12,7.8870882608769804e-10,2.188612989980573e-10,5.8084327484066923e-08,0.40999145632460143,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,-5.7034599438393867e-11,5.5238813176174337e-12,9.3446176475664512e-11,8.343816231406972e-10,-8.7009718006958447e-14,-1.0068901247712106e-09,-4.9338625115455216e-12,2.2362417907012544e-13,1.9296854809761152e-15,3.4264390634368696e-17,-2.0321099856921874e-16,2.68815518890641e-16,-8.9184366629495971e-14,1.3545758833821781e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.4098705678374575e-07,4.7055372515147909e-07,-2.7763110114805963e-20,3.7134672612295322e-07,2.8940587758624625e-06,-1.2130749084127146e-06,0,0.031202729344873347,0.016904590587134755,7.6094751527107024e-18,0.031553860163578223,0.008945226419182533,0.13954878356660683,5.1985120483074983e-06,-0.0007056196345527427,0.00056370209285069807,-3.844617816889576e-19,0.00070672415154118915,0.00045920254313919733,-0.0012627699587011484,-4.5271490635012371e-09
1,3,support,0.0015789473684210526,0.0035000000000000001,0.0010526315789473684,0.0021052631578947368,0.0030000000000000001,0.0040000000000000001,1001848.4394996188,1.5509798349552251,15.098587581220453,3022.8247476827187,0.14770611450874147,1173,1173,3.983779953843753e-05,0.20348406267422692,0.40000000000000002,2,300000,0.00033700000000000001,0.0001,0.15682117723304678,0.05094719348117438,4.7967557322394286e-17,0.10879054441592152,0.033635323658962324,0.63918399827173,2.2554827430740509e-05,0.14758949567058854,0.027462715558475372,2.2633988539576928e-17,0.037323810195015676,0.25190767861485069,0.53570777565475314,8.5243063164542946e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.26819576141914953,0.0046770101348745409,3.2735472150914678e-09,0.0035409945204620185,2.2145709118381506e-05,0.29588092021568102,0.00017009566249091013,1.6576362630591402e-07,1.0088694043089829e-10,9.8329699405214216e-12,9.0853987564996255e-10,2.5788594310939103e-10,5.2973242474417673e-08,0.42751284905120956,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.8711497300739733e-09,7.1386207621378942e-12,-4.8333958685598176e-10,-1.4519196802410665e-08,-7.0173901411951789e-14,-1.4591428900648934e-09,-7.4963201014212047e-12,6.2216648933494101e-13,1.2393000371210453e-15,2.8196009923186122e-17,-1.4654262496972168e-16,2.1866024921551041e-16,1.3449131145324659e-12,1.9331288207449733e-08,-1.0417157535295984e-06,5.5424063563624948e-07,-1.542853096185557e-21,4.8941570214289649e-07,3.6174519262022198e-06,-1.5170958932442247e-06,0,0.033808056166244417,0.013987410768829932,8.8595986040200589e-18,0.02724616417799804,0.0085188131352819246,0.14322537478350228,5.171904747330973e-06,-5.4040203413977127e-06,7.9446910564507502e-07,-1.243116553485411e-20,-7.2636398134176505e-06,1.1542832217163576e-05,-2.1139472747324145e-05,-7.2857364606363898e-10
1,4,support,0.0015789473684210526,0.0045000000000000005,0.0010526315789473684,0.0021052631578947368,0.0040000000000000001,0.0050000000000000001,1001470.7584633899,1.5503118259508184,15.097776223329515,3053.3189722459251,0.14443989635990609,1173,1173,3.9949543434131198e-05,0.19824233343952408,0.40000000000000002,2,300000,0.00033700000000000001,0.0001,0.1613962971616536,0.050202810260197885,5.919218801388e-17,0.11746956950762806,0.030773739577443896,0.65660749182030287,2.3224316944831145e-05,0.15188712696008469,0.027060006965038866,2.7928945834202378e-17,0.040299240461656047,0.23046380639646177,0.55028104235718001,8.7768595787920007e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.26053811784060504,0.0053342585449785559,3.4208742426224354e-09,0.0036934863723892273,2.4874451550881131e-05,0.29594567025784074,0.00018552391535353607,1.4776631844255101e-07,9.653281833417771e-11,1.0715903880899266e-11,9.5735909545628822e-10,2.7940753745407262e-10,5.6907611307442156e-08,0.43427785917844963,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.7611110824994048e-09,7.6257240143340053e-10,4.5705750827038886e-10,1.3263969065507409e-08,-8.3730808744797436e-13,-7.151524354914035e-09,-7.0898596432465373e-10,9.1244320042302429e-12,1.9636133939863815e-14,8.2653117216780183e-16,-4.4348719081945576e-15,5.9216140345211729e-15,-9.3276841301709209e-12,-3.8609595541449129e-09,-1.1577481579018445e-06,5.5690978018052562e-07,2.0789955116718397e-20,6.0753386320161949e-07,4.0811811619356764e-06,-1.778123227325068e-06,0,0.033920062824849453,0.013201934978814117,1.1162785302719701e-17,0.029041890463189737,0.0073631907053557976,0.14313743718778371,5.1864559865800986e-06,0,0,0,0,0,0,0
