axial_index,radial_index,region,z,r,z_left,z_right,r_inner,r_outer,pressure,density,mean_molecular_weight,cp_mass,velocity_axial,gas_temperature,solid_temperature,viscosity,thermal_conductivity,porosity,tortuosity,specific_surface_area,particle_diameter,pore_radius,Y_CH4,Y_CO,Y_O2,Y_CO2,Y_H2,Y_H2O,Y_AR,X_CH4,X_CO,X_O2,X_CO2,X_H2,X_H2O,X_AR,theta_H(s),theta_O(s),theta_CH4(s),theta_H2O(s),theta_CO2(s),theta_CO(s),theta_OH(s),theta_C(s),theta_HCO(s),theta_CH(s),theta_CH3(s),theta_CH2(s),theta_COOH(s),theta_Ni(s),theta_support_H(s),theta_support_O(s),theta_support_CH4(s),theta_support_H2O(s),theta_support_CO2(s),theta_support_CO(s),theta_support_OH(s),theta_support_C(s),theta_support_HCO(s),theta_support_CH(s),theta_support_CH3(s),theta_support_CH2(s),theta_support_COOH(s),theta_support_Ni(s),wdot_CH4,wdot_CO,wdot_O2,wdot_CO2,wdot_H2,wdot_H2O,wdot_AR,sdot_H(s),sdot_O(s),sdot_CH4(s),sdot_H2O(s),sdot_CO2(s),sdot_CO(s),sdot_OH(s),sdot_C(s),sdot_HCO(s),sdot_CH(s),sdot_CH3(s),sdot_CH2(s),sdot_COOH(s),sdot_Ni(s),sdot_support_H(s),sdot_support_O(s),sdot_support_CH4(s),sdot_support_H2O(s),sdot_support_CO2(s),sdot_support_CO(s),sdot_support_OH(s),sdot_support_C(s),sdot_support_HCO(s),sdot_support_CH(s),sdot_support_CH3(s),sdot_support_CH2(s),sdot_support_COOH(s),sdot_support_Ni(s),sdot_gas_CH4,sdot_gas_CO,sdot_gas_O2,sdot_gas_CO2,sdot_gas_H2,sdot_gas_H2O,sdot_gas_AR,axial_flux_CH4,axial_flux_CO,axial_flux_O2,axial_flux_CO2,axial_flux_H2,axial_flux_H2O,axial_flux_AR,radial_flux_CH4,radial_flux_CO,radial_flux_O2,radial_flux_CO2,radial_flux_H2,radial_flux_H2O,radial_flux_AR
0,0,lumen,0.0005263157894736842,0.00050000000000000001,0,0.0010526315789473684,0,0.001,1000238.4473855955,1.5841836087833445,15.446645106803274,3063.5157388033545,0.14175157876007285,1173,1173,3.9666585670205864e-05,0.19196526777702005,0.59999999999999998,2,500000,0.00035,0.0001,0.18093931494821777,0.033350330117409163,1.0010614058154404e-16,0.082409149478962787,0.024731350834858647,0.68689861650648854,2.2978332633314084e-05,0.17421338801179484,0.018391671314471694,4.832502114428614e-17,0.028924649175283243,0.18949226158626212,0.58896914535275546,8.8845594326127409e-06,0.25607382152331642,0.0075305507024746379,4.2502678013536796e-09,0.0042822203441648631,2.381606807148315e-05,0.26084517193985463,0.00023734882967987988,8.3802919959924e-08,6.4406385390653791e-11,1.4739764424503143e-11,1.226430319794492e-09,3.7988721895517394e-10,4.9411931380461736e-08,0.47100693144181227,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,-5.3362882872565116e-09,3.3326250978720268e-10,1.656005655360181e-09,1.6457353787064454e-08,-3.2090411057617008e-12,-3.5647613333736859e-08,-3.3514423958525496e-10,1.5764406436063333e-11,6.9508196564563764e-14,7.5788913338129246e-16,-2.7036110148113908e-15,5.8267452272178765e-15,3.4223427447285929e-11,2.2825572289167742e-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.7400389423459506e-06,7.6708456643592715e-07,1.2054982277893608e-22,1.0068991313985643e-06,6.2248798733538502e-06,-2.7617527860179791e-06,0,0.037436039129796539,0.010773767021748671,1.6331476591466946e-17,0.023347404316503562,0.0065410624670970297,0.14952572845029563,5.1914543639036663e-06,-1.7486610764781027e-05,4.6810166320014399e-06,-8.720414722257131e-20,-1.1870088526707368e-05,2.8908628790124113e-05,-5.6279815011705342e-05,-1.9698134712840595e-09
0,1,lumen,0.0005263157894736842,0.0015,0,0.0010526315789473684,0.001,0.002,1000238.0092575237,1.6361850413887933,15.953694125915458,2968.0101602491382,0.14187782094766188,1173,1173,3.9671094939564247e-05,0.19166061314579308,0.59999999999999998,2,500000,0.00035,0.0001,0.17551504956133629,0.032192555493642118,9.8686380658963315e-17,0.080102620759697513,0.023778449824578534,0.66612677283452315,2.228846588431725e-05,0.17453801752767259,0.018335957996327229,4.9203460573372076e-17,0.02903798564576382,0.18817168417150498,0.5899074539486624,8.9007100689436589e-06,0.25552815729035722,0.0076058267794597957,4.2639925419093723e-09,0.0042948909132709068,2.3981014792333773e-05,0.26065870717185374,0.00023888472198823211,8.2953188136763285e-08,6.4074434246291146e-11,1.4842456454605811e-11,1.2317769139036466e-09,3.8233641910892886e-10,4.9580901391897717e-08,0.47164941361722734,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,-1.697940607672206e-08,1.4567535408205102e-09,1.3750450568133604e-09,4.4654373370154722e-08,-4.130300376888052e-12,-4.2212426562462241e-08,-1.3755964521283758e-09,1.7574961343018447e-11,5.4617780967051477e-14,1.4053212031790088e-15,-7.217215577198363e-15,1.0222498163650316e-14,-7.7401349252308319e-14,1.3067830868655214e-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.7544059261014044e-06,7.783469178901381e-07,-1.6998755183213101e-21,1.0168829634203595e-06,6.2852124890350192e-06,-2.8146275877771743e-06,0,0.037354494792124139,0.01084225790401561,1.6453822666576128e-17,0.023642077926653588,0.0065133530746862159,0.14945378779933827,5.1955389517625253e-06,-6.5003074032287761e-05,9.5551073911962343e-06,-3.5516486193908735e-19,-6.8923198540559851e-05,0.00011832795744015783,-0.00022773434235272467,-6.8501292712425242e-09
0,2,lumen,0.0005263157894736842,0.0025000000000000001,0,0.0010526315789473684,0.002,0.0030000000000000001,1000236.7377539905,1.649842327882509,16.086880547514017,2950.8240438722405,0.14120007918529578,1173,1173,3.9694516866543736e-05,0.19036922322060393,0.59999999999999998,2,500000,0.00035,0.0001,0.17526362465852829,0.031727610140580231,1.0500504976227697e-16,0.081242681640693606,0.022901949030732074,0.6647249854350662,2.2243802558554766e-05,0.17574300281780694,0.018222001941792527,5.2790914820036088e-17,0.02969713728813534,0.18274847141004033,0.59358042951106882,8.9570311559939216e-06,0.25303734892573909,0.007918336833764094,4.3141783042155543e-09,0.0043425252943113737,2.4810084412318062e-05,0.26050145662536661,0.00024509059048284529,7.9970363119741396e-08,6.3055540481921923e-11,1.5252873996540192e-11,1.2522023812811106e-09,3.920534637585576e-10,5.0552319602258783e-08,0.47393029508654344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,-7.9113737040173954e-08,4.2810784413006711e-09,1.1752588494204444e-08,1.4702802049050061e-07,-1.4465326939744338e-11,-1.9886688977391407e-07,-4.0702512123027433e-09,4.6568297883218396e-11,1.5681370506623097e-13,5.6078520864382751e-15,-2.6431648013098096e-14,4.2214799122677645e-14,1.176326848186633e-11,1.1894514570043344e-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.8225289105909537e-06,9.4476619146022234e-07,-6.5175711473456402e-22,1.0648329759672371e-06,6.538909506526025e-06,-3.0227988541131623e-06,0,0.037542271823732425,0.010616635473233244,1.7543328558687193e-17,0.02385320536939221,0.0062993588781528366,0.14975358023018084,5.1987737882777602e-06,-0.00063996446494735777,0.00030709912085950765,-2.3579849176467754e-18,0.00059562325289430932,0.00054903375241523969,-0.0014033696991273389,-1.3632055413988008e-08
0,3,support,0.0005263157894736842,0.0035000000000000001,0,0.0010526315789473684,0.0030000000000000001,0.0040000000000000001,1001933.908716806,1.6641674702424536,16.199072566387429,2973.3706219132387,0.13885507081638229,1173,1173,3.9575718303829523e-05,0.18599529963138878,0.40000000000000002,2,300000,0.00033700000000000001,0.0001,0.18590101467521325,0.025113439396041635,1.5181616118622727e-16,0.065082949194333453,0.019559466324200223,0.68576146996447651,2.2369050633921269e-05,0.18770953231246237,0.014523899577581271,7.6857335202389702e-17,0.023956086637585812,0.15716528489361639,0.61663612629403652,9.0702847173988811e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24646573918171144,0.010036957418658485,4.8437571092057937e-09,0.0047421192592333669,2.5091257530522963e-05,0.24109493370195334,0.00028835140674554225,5.5645411156267727e-08,4.9036535020417508e-11,1.8654109262329893e-11,1.4513181920030827e-09,4.7447532895176021e-10,4.7478452010130787e-08,0.497346697813073,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.5844829504160194e-08,9.3284265259790096e-09,-3.8801945492496419e-09,2.6007230500149498e-07,-1.0120030247834366e-11,-8.627764696103081e-08,-8.8836897031153548e-09,4.6374195987203964e-11,1.3348592192494208e-13,5.491948518182395e-15,-3.2459309058771588e-14,3.8302796583301348e-14,-4.411901579679176e-11,-1.1450665011374912e-07,-2.3242518513225119e-06,1.0274826526268654e-06,5.4184010616640458e-22,1.3869347602440398e-06,8.4040612701868911e-06,-3.9754832232841153e-06,0,0.039706694270374494,0.0086023449790229647,2.3731528588921692e-17,0.019814836455291085,0.0058215114118955425,0.15304250615857304,5.1752187784093178e-06,-1.5084199009287018e-06,9.9595870917045136e-08,-1.7267360279146326e-20,-1.6267151525757505e-06,3.1025243608791141e-06,-5.9875384670042815e-06,-1.8525243363407073e-10
0,4,support,0.0005263157894736842,0.0045000000000000005,0,0.0010526315789473684,0.0040000000000000001,0.0050000000000000001,1001554.9900149056,1.624326600710261,15.817241832785051,3053.383257270948,0.13863129155248433,1173,1173,3.9602991527704706e-05,0.18450973787564368,0.40000000000000002,2,300000,0.00033700000000000001,0.0001,0.19165027988031652,0.025626460937271327,1.7109073092033234e-16,0.068574431921560625,0.019236020740775867,0.70728259994682319,2.3079228091155793e-05,0.18895336434506674,0.014471257763771511,8.4573519167287063e-17,0.024646285379108349,0.15092301188359172,0.62099694296307884,9.1376653825235856e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24284740720785533,0.010585584027768007,4.9016533888990461e-09,0.0048009397532305211,2.6354483615601645e-05,0.24127267568985539,0.00029795745050212433,5.3173562871185876e-08,4.8123256381115948e-11,1.9320582614030619e-11,1.4813630950787625e-09,4.8996079891624272e-10,4.8862826263725478e-08,0.50016897241044256,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.7924281731147954e-09,3.9307833686507885e-10,-1.5155565215800216e-09,1.0448760318685763e-11,-7.3955685325755027e-13,9.5912909422947619e-09,-3.8593005871879819e-10,5.0851754447925335e-13,5.5607394632827403e-15,1.1350397702130402e-15,-2.8229109831468961e-15,8.889597534136372e-15,3.947007655828605e-12,-1.288948827671681e-08,-2.4239692177768779e-06,9.3323930368260921e-07,-1.1021159236443946e-22,1.4826504509541426e-06,8.7569093832548517e-06,-3.908155513987488e-06,0,0.039788149175418647,0.0083397054224131142,2.6719106489676469e-17,0.020603732637345631,0.0053474958966201417,0.15319794552940658,5.1871339159309817e-06,0,0,0,0,0,0,0
1,0,lumen,0.0015789473684210526,0.00050000000000000001,0.0010526315789473684,0.0021052631578947368,0,0.001,1000227.7724192977,1.527458208252491,14.893700791027248,3005.3964408460856,0.150604536260109,1173,1173,3.9999288025251552e-05,0.20811788251359381,0.59999999999999998,2,500000,0.00035,0.0001,0.14269731583751005,0.064854955033308043,3.5532357804356455e-17,0.12666093352794563,0.037995869775291367,0.61623170968957941,2.2541538423832913e-05,0.13247466968563165,0.034485194397772818,1.6538793222632878e-17,0.042865096818319293,0.28070392645239356,0.509462708968069,8.4036778136173053e-06,0.26915934295569327,0.003798087227674077,2.7912823176937885e-09,0.0031990046366764556,2.2553727670284969e-05,0.31689714792987661,0.00014569315443576923,2.3150249534831453e-07,1.2693409049338205e-10,8.0158508250447098e-12,7.6674525931245724e-10,2.1048834377791704e-10,5.6887906289119029e-08,0.4067778780741082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,-1.7277034411500012e-08,5.6486168547438995e-10,2.8195392744308829e-09,4.6808811448748111e-08,-3.9994513777175111e-12,-8.7441626499761525e-08,-5.0337589347860815e-10,3.2417965989579856e-11,7.7642919557077386e-14,1.08017982736217e-15,-4.9956779551827163e-15,7.4263533526704723e-15,4.9789820913214753e-12,5.499534574852163e-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.0207770325989303e-07,5.4463237042501333e-07,-1.8378295664826909e-21,3.4203394143137106e-07,2.7487261535646956e-06,-1.1881309607275625e-06,0,0.030708622033678155,0.01753876616475724,6.8448872442297376e-18,0.031409301293747062,0.0093376385264587001,0.13887776808816732,5.1991826071126429e-06,-1.0098724719229947e-05,-1.1658860445322717e-05,-3.2391533666137132e-20,-6.6271649317260295e-05,5.2486901389410777e-05,-8.2290831872181111e-05,-3.6709682104571437e-09
1,1,lumen,0.0015789473684210526,0.0015,0.0010526315789473684,0.0021052631578947368,0.001,0.002,1000227.3423453851,1.5149511274110459,14.771755053222561,3032.9005653146351,0.15013791451330324,1173,1173,4.0020717697054306e-05,0.20750940692232903,0.59999999999999998,2,500000,0.00035,0.0001,0.14407005557074104,0.06564071304903174,3.649306306988047e-17,0.12951889253941046,0.0380128595231915,0.62284843960392222,2.280448727319051e-05,0.13265396567943333,0.034617227228817091,1.6846883830554299e-17,0.043473411242173791,0.27853008420096398,0.51071687955098677,8.4320976248786349e-06,0.26829363977165782,0.0038397053948715015,2.7969201101645243e-09,0.0032090141832384319,2.2888094832688209e-05,0.31743897816720051,0.00014671817745103794,2.301776931237884e-07,1.2701013853633827e-10,8.0587551943565857e-12,7.6857356819340429e-10,2.1151542596714195e-10,5.750740048528272e-08,0.40704876461363138,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,3.1977287410580433e-10,7.6668841217941838e-10,4.9101859214047082e-11,5.5339098934316809e-11,-1.8255984831488936e-12,-2.5122888491768691e-09,-6.8705496446460023e-10,2.375786167189281e-11,4.2544507438757005e-14,9.1966375647176729e-16,-4.4089183265182214e-15,5.986926614783682e-15,-1.2809784356061973e-11,1.9992742173028978e-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.0442664218173532e-07,4.5987223654120335e-07,-7.7512428159196019e-22,3.4700842510598138e-07,2.7603723086189191e-06,-1.1514825422054287e-06,0,0.030741470355648694,0.017484430184493312,6.9832137912471399e-18,0.031687568704256618,0.0092331570339462855,0.1389619303382166,5.2032155482305832e-06,-0.00013250899942012309,6.5714907626160781e-05,-1.3299784665625942e-19,-3.8734890521715721e-05,0.00017505193667949727,-0.00034410225564616206,-7.3049851894838007e-09
1,2,lumen,0.0015789473684210526,0.0025000000000000001,0.0010526315789473684,0.0021052631578947368,0.002,0.0030000000000000001,1000226.1277705247,1.5210214963723256,14.830963092904444,3033.2249699430186,0.14912421817740143,1173,1173,4.0033513034488354e-05,0.20591908232978387,0.59999999999999998,2,500000,0.00035,0.0001,0.14605093040496162,0.063967352205057573,3.90874752387443e-17,0.13006265193603023,0.036869626160042419,0.6268249471124725,2.2866402618393178e-05,0.13501688951694454,0.033869955005499053,1.811691051505197e-17,0.043830907101468815,0.27123614326824075,0.51603761622741373,8.4888804330633985e-06,0.26674078794982875,0.0040138625848287575,2.8680577587312345e-09,0.0032667302041054953,2.3408823758204854e-05,0.31570571419271615,0.00015135143152194216,2.1869764900966347e-07,1.2354905552565062e-10,8.3533284279764432e-12,7.8945883810561803e-10,2.1909410012430915e-10,5.804231867613024e-08,0.41009786406476079,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,-1.4671200745038028e-08,3.384554286390502e-09,1.328946237469936e-09,4.0717564164545349e-08,-1.000900046437686e-11,-6.1293516643917342e-08,-3.0456147128915706e-09,1.0911777492857155e-10,2.1432584019358601e-13,4.2309734187509898e-15,-2.0162949623964697e-14,2.8107670098366231e-14,-4.1178149417488748e-11,3.3521110608304243e-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.4337638337969589e-07,5.3173205710743687e-07,-1.8038379910211708e-22,3.7155073958210062e-07,2.9067505631780177e-06,-1.2544943633896466e-06,0,0.031203273478625556,0.016903440959273819,7.4380450069064168e-18,0.031543462156795599,0.0089453963789795938,0.13953981402689244,5.198230302002628e-06,-0.00069813296824762191,0.00055738610813752833,-4.7477572672341413e-19,0.00069862825435320513,0.00045561273337607199,-0.0012522621957275499,-4.4361425100587982e-09
1,3,support,0.0015789473684210526,0.0035000000000000001,0.0010526315789473684,0.0021052631578947368,0.0030000000000000001,0.0040000000000000001,1001848.4867099639,1.5441454988291852,15.032055496867288,3036.0675849198533,0.14764309147715857,1173,1173,3.9838764835333149e-05,0.20348709465613474,0.40000000000000002,2,300000,0.00033700000000000001,0.0001,0.15746710800197175,0.051221575417282408,4.8297641745310475e-17,0.10936713183445551,0.033791155133345664,0.64193455001400046,2.2652923040672744e-05,0.14754436866027765,0.027488952670816223,2.2689319053794653e-17,0.037356286106676732,0.2519595829700913,0.53564228593766217,8.5236544759363292e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.26817837254494165,0.0046746907732902188,3.2719973274742691e-09,0.0035399674671830832,2.215589685131015e-05,0.29597345242648732,0.00017002882000736176,1.6594807428447787e-07,1.0097677673447205e-10,9.8274061816963415e-12,9.0808302559219511e-10,2.5773985373382265e-10,5.3003025809427192e-08,0.42744110857156453,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.7463251485297665e-09,-2.1607120764838704e-10,-3.9077662061037451e-10,2.5007629655419495e-08,1.3547174449943244e-12,7.5089337610214496e-09,1.7891090512035453e-10,-1.5317540313398992e-11,-3.3444158464744266e-14,6.0087397787488673e-16,-2.9280812065279548e-15,5.6166651755684223e-15,4.2204485711751013e-12,-3.9825179128339535e-08,-1.0410178192567232e-06,5.4479049574340799e-07,-4.0665604287167456e-21,4.8911893888358834e-07,3.6093637425238523e-06,-1.5555188934701647e-06,0,0.033806867625338057,0.01398985110507292,8.9068704000123299e-18,0.027252078053093855,0.0085193316493216032,0.14322993965291109,5.1720885271347481e-06,-5.4653194853627269e-06,7.953002744284737e-07,-1.3889975402253304e-20,-7.3257014419120474e-06,1.160773483467896e-05,-2.1116058540057478e-05,-7.2709291740753965e-10
1,4,support,0.0015789473684210526,0.0045000000000000005,0.0010526315789473684,0.0021052631578947368,0.0040000000000000001,0.0050000000000000001,1001470.7299451383,1.5511515610414814,15.105954448612886,3051.7698512465781,0.14349738381049473,1173,1173,3.9950877149788731e-05,0.19821595104650358,0.40000000000000002,2,300000,0.00033700000000000001,0.0001,0.16131480892305092,0.050223372309843979,6.0593570917694402e-17,0.11757775578739375,0.030747631929849768,0.65622879177454652,2.3208663482563146e-05,0.15189267315828078,0.027085754172375187,2.8605654170932122e-17,0.040358204528494181,0.23039301951142149,0.5502615729344752,8.7756949532111174e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.26047490761333764,0.0053352309626275548,3.4206938434936646e-09,0.0036930259918123197,2.4902689143308872e-05,0.29604705053532832,0.00018552925852601581,1.4785340192464702e-07,9.6601259096796305e-11,1.0716703436112568e-11,9.5730924429515105e-10,2.7941967096601479e-10,5.696343099295266e-08,0.4342391433676604,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.1050621213359704e-08,2.9098735547996674e-09,1.5714095781885636e-09,7.8065417596342067e-08,-4.1256853619206502e-12,-6.4686280650612556e-08,-2.6958781455633968e-09,4.0330929026131945e-11,7.5612866221199571e-14,2.5137367009571528e-15,-1.378032206997658e-14,1.7167947482907616e-14,-3.4813124634740172e-11,1.58846057952546e-08,-1.1588411946636401e-06,6.1429492970166422e-07,-3.7587721551695427e-21,6.0765966243450008e-07,4.0964943581606184e-06,-1.8431295848442275e-06,0,0.033920063884683847,0.0132019015085673,1.1332357401140725e-17,0.02904187252544578,0.0073633006121229059,0.14313765002188372,5.1864536456189622e-06,0,0,0,0,0,0,0
