z, Pressure_0, Pressure_1, Pressure_2, Pressure_3, Pressure_4, Velocity_0, GasTemperature_0, SolidTemperature_0, CH4_0, CO_0, O2_0, CO2_0, H2_0, H2O_0, AR_0, H(s)_0, O(s)_0, CH4(s)_0, H2O(s)_0, CO2(s)_0, CO(s)_0, OH(s)_0, C(s)_0, HCO(s)_0, CH(s)_0, CH3(s)_0, CH2(s)_0, COOH(s)_0, Ni(s)_0, Velocity_1, GasTemperature_1, SolidTemperature_1, CH4_1, CO_1, O2_1, CO2_1, H2_1, H2O_1, AR_1, H(s)_1, O(s)_1, CH4(s)_1, H2O(s)_1, CO2(s)_1, CO(s)_1, OH(s)_1, C(s)_1, HCO(s)_1, CH(s)_1, CH3(s)_1, CH2(s)_1, COOH(s)_1, Ni(s)_1, Velocity_2, GasTemperature_2, SolidTemperature_2, CH4_2, CO_2, O2_2, CO2_2, H2_2, H2O_2, AR_2, H(s)_2, O(s)_2, CH4(s)_2, H2O(s)_2, CO2(s)_2, CO(s)_2, OH(s)_2, C(s)_2, HCO(s)_2, CH(s)_2, CH3(s)_2, CH2(s)_2, COOH(s)_2, Ni(s)_2, Velocity_3_3, GasTemperature_3_3, SolidTemperature_3_3, CH4_3_3, CO_3_3, O2_3_3, CO2_3_3, H2_3_3, H2O_3_3, AR_3_3, H(s)_3_3, O(s)_3_3, CH4(s)_3_3, H2O(s)_3_3, CO2(s)_3_3, CO(s)_3_3, OH(s)_3_3, C(s)_3_3, HCO(s)_3_3, CH(s)_3_3, CH3(s)_3_3, CH2(s)_3_3, COOH(s)_3_3, Ni(s)_3_3, Velocity_4_4, GasTemperature_4_4, SolidTemperature_4_4, CH4_4_4, CO_4_4, O2_4_4, CO2_4_4, H2_4_4, H2O_4_4, AR_4_4, H(s)_4_4, O(s)_4_4, CH4(s)_4_4, H2O(s)_4_4, CO2(s)_4_4, CO(s)_4_4, OH(s)_4_4, C(s)_4_4, HCO(s)_4_4, CH(s)_4_4, CH3(s)_4_4, CH2(s)_4_4, COOH(s)_4_4, Ni(s)_4_4, 
0.000526316, 1.00024e+06, 1.00024e+06, 1.00024e+06, 1.00193e+06, 1.00156e+06, 0.141827, 1173, 1173, 0.174288, 0.0183644, 3.6929e-17, 0.028866, 0.189461, 0.589012, 8.88488e-06, 0.256109, 0.00753388, 4.25299e-09, 0.00428344, 2.37915e-05, 0.260705, 0.000237435, 8.36794e-08, 6.43203e-11, 1.47505e-11, 1.22726e-09, 3.80162e-10, 4.93571e-08, 0.471108, 0.141881, 1173, 1173, 0.174544, 0.0183334, 4.93385e-17, 0.0290341, 0.188162, 0.589917, 8.90047e-06, 0.255528, 0.00760651, 4.26425e-09, 0.00429507, 2.39798e-05, 0.260646, 0.0002389, 8.29382e-08, 6.40654e-11, 1.48437e-11, 1.23186e-09, 3.82368e-10, 4.95772e-08, 0.471661, 0.141249, 1173, 1173, 0.17574, 0.0182233, 5.04064e-17, 0.0297086, 0.182711, 0.593608, 8.95665e-06, 0.253016, 0.00792046, 4.31418e-09, 0.0043428, 2.48186e-05, 0.260512, 0.000245131, 7.99579e-08, 6.3055e-11, 1.52546e-11, 1.25225e-09, 3.92091e-10, 5.05646e-08, 0.473939, 0.13888, 1173, 1173, 0.187854, 0.0144775, 7.83428e-17, 0.0238728, 0.156921, 0.616866, 9.07054e-06, 0.246421, 0.010062, 4.85029e-09, 0.00474666, 2.50744e-05, 0.240817, 0.000288849, 5.53988e-08, 4.88726e-11, 1.86961e-11, 1.45379e-09, 4.75493e-10, 4.74102e-08, 0.497639, 0.138664, 1173, 1173, 0.188961, 0.0144844, 8.59258e-17, 0.0246954, 0.150883, 0.620967, 9.13688e-06, 0.242796, 0.010587, 4.90146e-09, 0.00480033, 2.63821e-05, 0.241362, 0.000297959, 5.3206e-08, 4.81569e-11, 1.93221e-11, 1.48134e-09, 4.89989e-10, 4.89075e-08, 0.50013, 
0.00157895, 1.00023e+06, 1.00023e+06, 1.00023e+06, 1.00185e+06, 1.00147e+06, 0.15055, 1173, 1173, 0.132345, 0.0345597, 1.61882e-17, 0.0429315, 0.280853, 0.509303, 8.40363e-06, 0.269121, 0.00379334, 2.78741e-09, 0.0031967, 2.25742e-05, 0.317108, 0.00014555, 2.32103e-07, 1.2719e-10, 8.00335e-12, 7.65646e-10, 2.10152e-10, 5.69546e-08, 0.406612, 0.150134, 1173, 1173, 0.132617, 0.0346387, 1.74765e-17, 0.0434872, 0.278601, 0.510648, 8.43214e-06, 0.268292, 0.00383769, 2.79576e-09, 0.00320815, 2.28903e-05, 0.317498, 0.00014666, 2.3038e-07, 1.27088e-10, 8.05465e-12, 7.68239e-10, 2.11407e-10, 5.75203e-08, 0.406994, 0.14907, 1173, 1173, 0.134961, 0.0338974, 2.25295e-17, 0.0438413, 0.271367, 0.515925, 8.4884e-06, 0.266752, 0.00401027, 2.86631e-09, 0.00326538, 2.34068e-05, 0.31578, 0.000151252, 2.18984e-07, 1.23655e-10, 8.34662e-12, 7.88947e-10, 2.18919e-10, 5.80513e-08, 0.410017, 0.147737, 1173, 1173, 0.147334, 0.027575, 2.07778e-17, 0.0374102, 0.252383, 0.535289, 8.52166e-06, 0.268214, 0.00466037, 3.26498e-09, 0.0035351, 2.2158e-05, 0.296261, 0.000169652, 1.66742e-07, 1.01309e-10, 9.7989e-12, 9.05985e-10, 2.57008e-10, 5.30526e-08, 0.427137, 0.143465, 1173, 1173, 0.151889, 0.0270645, 3.05015e-17, 0.040309, 0.230452, 0.550276, 8.77657e-06, 0.260527, 0.00533439, 3.42086e-09, 0.00369339, 2.48792e-05, 0.295963, 0.000185524, 1.47783e-07, 9.6545e-11, 1.07161e-11, 9.57355e-10, 2.7941e-10, 5.69171e-08, 0.434271, 
0.00263158, 1.00022e+06, 1.00022e+06, 1.00021e+06, 1.00176e+06, 1.00138e+06, 0.155789, 1173, 1173, 0.108757, 0.0462826, 1.15983e-17, 0.0483455, 0.329298, 0.467309, 8.1386e-06, 0.27142, 0.00276503, 2.13351e-09, 0.00273193, 2.20443e-05, 0.344219, 0.000114879, 3.69698e-07, 1.71787e-10, 5.85298e-12, 5.81978e-10, 1.51938e-10, 6.02053e-08, 0.378726, 0.155404, 1173, 1173, 0.109383, 0.0461876, 2.37872e-17, 0.04882, 0.326492, 0.469109, 8.16637e-06, 0.270736, 0.00280445, 2.14955e-09, 0.00274727, 2.23126e-05, 0.344181, 0.000116019, 3.65037e-07, 1.71003e-10, 5.91118e-12, 5.86368e-10, 1.53505e-10, 6.0678e-08, 0.379392, 0.154402, 1173, 1173, 0.112474, 0.0447323, 8.26048e-18, 0.048616, 0.319505, 0.474665, 8.20467e-06, 0.270155, 0.00292495, 2.22954e-09, 0.00280401, 2.25374e-05, 0.341279, 0.000119702, 3.44918e-07, 1.65259e-10, 6.159e-12, 6.08367e-10, 1.60351e-10, 6.06314e-08, 0.382694, 0.153377, 1173, 1173, 0.12397, 0.0374823, 1.53452e-17, 0.042892, 0.305034, 0.490614, 8.20818e-06, 0.273452, 0.00327787, 2.54767e-09, 0.00300468, 2.11929e-05, 0.323974, 0.000131174, 2.76848e-07, 1.4038e-10, 7.09172e-12, 6.97033e-10, 1.86266e-10, 5.57574e-08, 0.396139, 0.146473, 1173, 1173, 0.130834, 0.0368245, 1.9449e-17, 0.0487329, 0.268652, 0.514948, 8.6595e-06, 0.26259, 0.00399778, 2.75068e-09, 0.00322637, 2.53799e-05, 0.324592, 0.000150112, 2.33549e-07, 1.32389e-10, 8.05564e-12, 7.57121e-10, 2.10716e-10, 6.2662e-08, 0.405419, 
0.00368421, 1.0002e+06, 1.0002e+06, 1.0002e+06, 1.00166e+06, 1.0013e+06, 0.159575, 1173, 1173, 0.0926842, 0.0554264, 7.4981e-18, 0.0510879, 0.360833, 0.439961, 7.96294e-06, 0.271709, 0.00227199, 1.73879e-09, 0.0024597, 2.1695e-05, 0.361252, 9.88099e-05, 4.92647e-07, 2.05942e-10, 4.76441e-12, 4.75095e-10, 1.20617e-10, 6.20159e-08, 0.362186, 0.159056, 1173, 1173, 0.0935601, 0.0551205, 7.53092e-18, 0.0513763, 0.358114, 0.441821, 7.98307e-06, 0.271281, 0.00230399, 1.7591e-09, 0.00247555, 2.18791e-05, 0.360831, 9.98234e-05, 4.85266e-07, 2.04484e-10, 4.82144e-12, 4.80481e-10, 1.22271e-10, 6.23063e-08, 0.362986, 0.158092, 1173, 1173, 0.0969856, 0.0531345, 7.04589e-18, 0.0507468, 0.352066, 0.447059, 8.00333e-06, 0.271393, 0.00239262, 1.83985e-09, 0.00252736, 2.19015e-05, 0.357321, 0.000102784, 4.5859e-07, 1.97197e-10, 5.03169e-12, 5.02155e-10, 1.28437e-10, 6.18423e-08, 0.366241, 0.1577, 1173, 1173, 0.107464, 0.0456714, 9.01228e-18, 0.0457896, 0.340589, 0.460478, 7.99474e-06, 0.275119, 0.00262367, 2.10268e-09, 0.00268502, 2.06718e-05, 0.342242, 0.000110938, 3.81918e-07, 1.72077e-10, 5.70444e-12, 5.73746e-10, 1.48084e-10, 5.74562e-08, 0.377198, 0.145733, 1173, 1173, 0.116312, 0.0449191, 1.44519e-17, 0.0547962, 0.290335, 0.493629, 8.64452e-06, 0.261443, 0.00339642, 2.34192e-09, 0.00296195, 2.63047e-05, 0.343739, 0.000132572, 3.07447e-07, 1.6077e-10, 6.69196e-12, 6.40842e-10, 1.74116e-10, 6.75016e-08, 0.388301, 
0.00473684, 1.00019e+06, 1.00019e+06, 1.00019e+06, 1.00157e+06, 1.00121e+06, 0.162357, 1173, 1173, 0.0809732, 0.0625839, 5.98089e-18, 0.052529, 0.383508, 0.420398, 7.83097e-06, 0.271623, 0.00198072, 1.47303e-09, 0.00227906, 2.13574e-05, 0.372799, 8.88069e-05, 5.99887e-07, 2.32461e-10, 4.1176e-12, 4.04595e-10, 1.00934e-10, 6.29358e-08, 0.351208, 0.162032, 1173, 1173, 0.0820772, 0.0620234, 6.16906e-18, 0.052593, 0.381049, 0.42225, 7.84228e-06, 0.271466, 0.00200757, 1.49705e-09, 0.00229514, 2.14529e-05, 0.371985, 8.97217e-05, 5.89671e-07, 2.30245e-10, 4.17463e-12, 4.10892e-10, 1.02694e-10, 6.30145e-08, 0.352135, 0.161216, 1173, 1173, 0.0857298, 0.0595917, 5.76275e-18, 0.051648, 0.375828, 0.427194, 7.84977e-06, 0.272067, 0.00207813, 1.57798e-09, 0.00234326, 2.13358e-05, 0.36804, 9.22368e-05, 5.57398e-07, 2.21708e-10, 4.36114e-12, 4.3234e-10, 1.08453e-10, 6.22408e-08, 0.355358, 0.16088, 1173, 1173, 0.0949892, 0.0525056, 7.15025e-18, 0.0475295, 0.366496, 0.438472, 7.83989e-06, 0.275593, 0.00224212, 1.79471e-09, 0.00246881, 2.03094e-05, 0.35531, 9.834e-05, 4.79019e-07, 1.98149e-10, 4.86373e-12, 4.90553e-10, 1.23794e-10, 5.85484e-08, 0.364267, 0.145863, 1173, 1173, 0.105113, 0.0520127, 1.2658e-17, 0.060181, 0.303121, 0.479563, 8.69478e-06, 0.25909, 0.00306543, 2.0526e-09, 0.00279075, 2.74908e-05, 0.358282, 0.000122253, 3.70949e-07, 1.84468e-10, 5.83122e-12, 5.60396e-10, 1.50294e-10, 7.20728e-08, 0.376622, 
0.00578947, 1.00018e+06, 1.00018e+06, 1.00018e+06, 1.00147e+06, 1.00112e+06, 0.164743, 1173, 1173, 0.071697, 0.0685516, 5.10331e-18, 0.0533978, 0.40117, 0.405176, 7.7252e-06, 0.271382, 0.00178277, 1.27411e-09, 0.00214572, 2.10566e-05, 0.381499, 8.17511e-05, 6.96614e-07, 2.54398e-10, 3.68158e-12, 3.5259e-10, 8.6929e-11, 6.34596e-08, 0.343087, 0.164362, 1173, 1173, 0.0729014, 0.0678155, 5.18407e-18, 0.0532848, 0.399108, 0.406882, 7.72934e-06, 0.271432, 0.0018045, 1.29909e-09, 0.00216072, 2.10843e-05, 0.380462, 8.25346e-05, 6.84613e-07, 2.51712e-10, 3.73438e-12, 3.59094e-10, 8.8644e-11, 6.33798e-08, 0.344036, 0.163657, 1173, 1173, 0.076518, 0.0651758, 5.18468e-18, 0.0521919, 0.394716, 0.411391, 7.72872e-06, 0.272301, 0.00186097, 1.37549e-09, 0.00220381, 2.08973e-05, 0.376476, 8.46476e-05, 6.49255e-07, 2.42689e-10, 3.89443e-12, 3.7916e-10, 9.38235e-11, 6.2472e-08, 0.347052, 0.163639, 1173, 1173, 0.0849911, 0.058362, 5.85794e-18, 0.0486702, 0.386636, 0.421333, 7.72031e-06, 0.275603, 0.00198854, 1.56341e-09, 0.00230967, 2.00207e-05, 0.365305, 8.95776e-05, 5.69049e-07, 2.20236e-10, 4.29582e-12, 4.29096e-10, 1.06603e-10, 5.92751e-08, 0.354683, 0.143397, 1173, 1173, 0.0958822, 0.0583871, 1.13761e-17, 0.0651913, 0.310918, 0.469612, 8.78075e-06, 0.256359, 0.00285931, 1.82915e-09, 0.0026698, 2.87839e-05, 0.370001, 0.000115484, 4.26047e-07, 2.04874e-10, 5.21618e-12, 4.99039e-10, 1.32877e-10, 7.64205e-08, 0.367966, 
0.00684211, 1.00017e+06, 1.00017e+06, 1.00017e+06, 1.00137e+06, 1.00103e+06, 0.166593, 1173, 1173, 0.0646237, 0.073215, 4.52285e-18, 0.0537989, 0.414811, 0.393544, 7.63866e-06, 0.271225, 0.00164595, 1.12871e-09, 0.00204837, 2.07632e-05, 0.387777, 7.67488e-05, 7.78412e-07, 2.71543e-10, 3.39013e-12, 3.15034e-10, 7.70673e-11, 6.36289e-08, 0.337206, 0.166373, 1173, 1173, 0.0658992, 0.0723392, 4.55895e-18, 0.0535689, 0.413017, 0.395168, 7.63894e-06, 0.271413, 0.00166468, 1.15429e-09, 0.00206272, 2.07482e-05, 0.386588, 7.74541e-05, 7.64819e-07, 2.68481e-10, 3.43979e-12, 3.2166e-10, 7.87515e-11, 6.34455e-08, 0.338173, 0.165701, 1173, 1173, 0.0694962, 0.0695469, 4.78691e-18, 0.052415, 0.409128, 0.399407, 7.63523e-06, 0.272436, 0.00171301, 1.22767e-09, 0.00210262, 2.05262e-05, 0.382592, 7.93266e-05, 7.26807e-07, 2.5909e-10, 3.58248e-12, 3.408e-10, 8.35621e-11, 6.24709e-08, 0.341056, 0.165738, 1173, 1173, 0.0769879, 0.0633226, 5.14598e-18, 0.0494715, 0.402163, 0.408047, 7.63025e-06, 0.275348, 0.00181381, 1.38723e-09, 0.0021911, 1.98125e-05, 0.37308, 8.3327e-05, 6.49505e-07, 2.38711e-10, 3.901e-12, 3.82849e-10, 9.4099e-11, 5.98201e-08, 0.347464, 0.142343, 1173, 1173, 0.088381, 0.0639673, 1.08668e-17, 0.070211, 0.314202, 0.46323, 8.90352e-06, 0.253317, 0.00274353, 1.65724e-09, 0.00258852, 3.02564e-05, 0.379499, 0.000111387, 4.69977e-07, 2.21771e-10, 4.77305e-12, 4.52168e-10, 1.20109e-10, 8.07473e-08, 0.36171, 
0.00736842, 1.00016e+06, 1.00016e+06, 1.00016e+06, 1.00132e+06, 1.00099e+06, 0.1675, 1173, 1173, 0.0614663, 0.0753273, 4.2736e-18, 0.0539266, 0.420911, 0.388361, 7.5992e-06, 0.271153, 0.00158868, 1.06547e-09, 0.00200616, 2.06191e-05, 0.39049, 7.4621e-05, 8.17266e-07, 2.79302e-10, 3.27108e-12, 2.98826e-10, 7.28812e-11, 6.36495e-08, 0.334666, 0.167181, 1173, 1173, 0.0627875, 0.0743773, 4.31056e-18, 0.0536474, 0.419215, 0.389965, 7.59822e-06, 0.271403, 0.00160641, 1.09158e-09, 0.00202037, 2.05862e-05, 0.389222, 7.53015e-05, 8.02766e-07, 2.76033e-10, 3.3199e-12, 3.05573e-10, 7.4571e-11, 6.34198e-08, 0.335652, 0.166607, 1173, 1173, 0.066274, 0.0716017, 4.58912e-18, 0.052499, 0.415627, 0.39399, 7.59358e-06, 0.27245, 0.00165039, 1.16162e-09, 0.00205793, 2.03602e-05, 0.385345, 7.70314e-05, 7.64589e-07, 2.66758e-10, 3.45146e-12, 3.23783e-10, 7.90971e-11, 6.24555e-08, 0.338398, 0.166698, 1173, 1173, 0.073436, 0.0655753, 4.8682e-18, 0.0497974, 0.408952, 0.402232, 7.59107e-06, 0.275202, 0.00174275, 1.31148e-09, 0.00214068, 1.97128e-05, 0.376419, 8.07334e-05, 6.87668e-07, 2.47059e-10, 3.74119e-12, 3.63116e-10, 8.88691e-11, 6.00172e-08, 0.344394, 0.140262, 1173, 1173, 0.0850075, 0.0665466, 1.06763e-17, 0.0726386, 0.315117, 0.460681, 8.96877e-06, 0.251846, 0.00270086, 1.5824e-09, 0.00255556, 3.0986e-05, 0.38366, 0.000109812, 4.89462e-07, 2.29364e-10, 4.58524e-12, 4.3183e-10, 1.14658e-10, 8.28118e-08, 0.359096, 
0.00763158, 1.00016e+06, 1.00016e+06, 1.00016e+06, 1.0013e+06, 1.00096e+06, 0.167871, 1173, 1173, 0.059964, 0.076341, 4.16927e-18, 0.0539782, 0.42381, 0.385899, 7.58042e-06, 0.271116, 0.00156223, 1.03573e-09, 0.00198634, 2.05487e-05, 0.391765, 7.36309e-05, 8.36291e-07, 2.83021e-10, 3.21678e-12, 2.91229e-10, 7.09343e-11, 6.365e-08, 0.333475, 0.167693, 1173, 1173, 0.0613012, 0.0753538, 4.21372e-18, 0.0536732, 0.422172, 0.387492, 7.57862e-06, 0.271398, 0.00157945, 1.06198e-09, 0.00200048, 2.05065e-05, 0.390458, 7.42986e-05, 8.21353e-07, 2.79651e-10, 3.26495e-12, 2.98006e-10, 7.262e-11, 6.33966e-08, 0.334468, 0.167041, 1173, 1173, 0.0647493, 0.0725836, 4.37055e-18, 0.0525343, 0.418689, 0.391436, 7.57411e-06, 0.27245, 0.00162174, 1.13074e-09, 0.00203709, 2.02812e-05, 0.386634, 7.59725e-05, 7.82991e-07, 2.70415e-10, 3.39201e-12, 3.15855e-10, 7.70343e-11, 6.24415e-08, 0.337159, 0.167157, 1173, 1173, 0.071741, 0.0666601, 4.64943e-18, 0.0499458, 0.412174, 0.399472, 7.57251e-06, 0.275128, 0.0017101, 1.27583e-09, 0.00211707, 1.96631e-05, 0.377988, 7.95313e-05, 7.06431e-07, 2.51072e-10, 3.6681e-12, 3.53863e-10, 8.64383e-11, 6.01001e-08, 0.342957, 0.140675, 1173, 1173, 0.0832884, 0.0678786, 1.05814e-17, 0.0739228, 0.315442, 0.45946, 9.00431e-06, 0.251071, 0.00268129, 1.54481e-09, 0.0025396, 3.13768e-05, 0.385758, 0.000109071, 4.99287e-07, 2.3323e-10, 4.49197e-12, 4.21629e-10, 1.11943e-10, 8.38979e-08, 0.35781, 
0.00789474, 1.00016e+06, 1.00016e+06, 1.00016e+06, 1.00127e+06, 1.00094e+06, 0.168313, 1173, 1173, 0.0585247, 0.0773194, 4.04962e-18, 0.0540216, 0.426582, 0.383545, 7.56242e-06, 0.271078, 0.00153738, 1.00743e-09, 0.00196751, 2.0481e-05, 0.392981, 7.26958e-05, 8.54859e-07, 2.86606e-10, 3.16617e-12, 2.84019e-10, 6.90957e-11, 6.36469e-08, 0.332343, 0.168026, 1173, 1173, 0.0598463, 0.0763281, 4.10796e-18, 0.0537018, 0.425024, 0.385092, 7.56009e-06, 0.271374, 0.00155377, 1.0332e-09, 0.00198123, 2.04339e-05, 0.39168, 7.33366e-05, 8.39898e-07, 2.83242e-10, 3.21266e-12, 2.90664e-10, 7.07385e-11, 6.33847e-08, 0.333316, 0.167459, 1173, 1173, 0.0632836, 0.0735354, 4.22522e-18, 0.0525658, 0.421614, 0.388994, 7.5556e-06, 0.272443, 0.00159485, 1.10127e-09, 0.0020173, 2.02064e-05, 0.387869, 7.4973e-05, 8.0099e-07, 2.73953e-10, 3.33638e-12, 3.08306e-10, 7.50811e-11, 6.24278e-08, 0.335979, 0.167605, 1173, 1173, 0.0700899, 0.0677304, 4.55471e-18, 0.0500893, 0.415268, 0.396814, 7.55487e-06, 0.27504, 0.00167926, 1.2414e-09, 0.00209444, 1.96182e-05, 0.379515, 7.83886e-05, 7.25038e-07, 2.55016e-10, 3.59887e-12, 3.44945e-10, 8.41107e-11, 6.01863e-08, 0.341573, 0.139116, 1173, 1173, 0.0816621, 0.0691531, 1.05359e-17, 0.0751712, 0.315638, 0.458367, 9.03994e-06, 0.250312, 0.00266439, 1.50959e-09, 0.00252509, 3.17638e-05, 0.387736, 0.000108416, 5.08478e-07, 2.36886e-10, 4.40526e-12, 4.12077e-10, 1.09415e-10, 8.49579e-08, 0.356622, 
