train_loss,valid_loss,best_valid_loss,n_params,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.24962021704763174,0.13674650862812995,0.13674650862812995,67545,1784920141,,False,1,62c7eb3d,2026-07-24_14-09-01,56.74964380264282,56.74964380264282,28193,Rohan-Laptop,172.22.123.235,56.74964380264282,1
0.10644224505126476,0.08803111975640059,0.08803111975640059,67545,1784920180,,False,2,62c7eb3d,2026-07-24_14-09-40,39.280699729919434,96.03034353256226,28193,Rohan-Laptop,172.22.123.235,96.03034353256226,2
0.0881351907365024,0.08324948841333389,0.08324948841333389,67545,1784920218,,False,3,62c7eb3d,2026-07-24_14-10-18,37.83726930618286,133.86761283874512,28193,Rohan-Laptop,172.22.123.235,133.86761283874512,3
0.07126232324354351,0.05077413734793663,0.05077413734793663,67545,1784920259,,False,4,62c7eb3d,2026-07-24_14-10-59,41.23698449134827,175.10459733009338,28193,Rohan-Laptop,172.22.123.235,175.10459733009338,4
0.0661768496898003,0.037710938304662704,0.037710938304662704,67545,1784920298,,False,5,62c7eb3d,2026-07-24_14-11-38,38.50483775138855,213.60943508148193,28193,Rohan-Laptop,172.22.123.235,213.60943508148193,5
0.0634450564221479,0.04951263348385691,0.037710938304662704,67545,1784920336,,False,6,62c7eb3d,2026-07-24_14-12-16,38.42153859138489,252.03097367286682,28193,Rohan-Laptop,172.22.123.235,252.03097367286682,6
0.06120521409995854,0.05187974627502263,0.037710938304662704,67545,1784920374,,False,7,62c7eb3d,2026-07-24_14-12-54,38.04921269416809,290.0801863670349,28193,Rohan-Laptop,172.22.123.235,290.0801863670349,7
0.055703962078318,0.04588207571208477,0.037710938304662704,67545,1784920412,,False,8,62c7eb3d,2026-07-24_14-13-32,37.302666902542114,327.382853269577,28193,Rohan-Laptop,172.22.123.235,327.382853269577,8
0.054388635689392686,0.053838717617094516,0.037710938304662704,67545,1784920450,,False,9,62c7eb3d,2026-07-24_14-14-10,38.16796326637268,365.5508165359497,28193,Rohan-Laptop,172.22.123.235,365.5508165359497,9
0.050113952586427334,0.04337783502787352,0.037710938304662704,67545,1784920488,,False,10,62c7eb3d,2026-07-24_14-14-48,37.897122859954834,403.44793939590454,28193,Rohan-Laptop,172.22.123.235,403.44793939590454,10
0.04832199476333335,0.050132014241069556,0.037710938304662704,67545,1784920527,,False,11,62c7eb3d,2026-07-24_14-15-27,38.810951709747314,442.25889110565186,28193,Rohan-Laptop,172.22.123.235,442.25889110565186,11
0.04680588100058958,0.03249404328875244,0.03249404328875244,67545,1784920565,,False,12,62c7eb3d,2026-07-24_14-16-05,38.40828061103821,480.66717171669006,28193,Rohan-Laptop,172.22.123.235,480.66717171669006,12
0.048074111027643085,0.04468650123849511,0.03249404328875244,67545,1784920603,,False,13,62c7eb3d,2026-07-24_14-16-43,38.175031900405884,518.842203617096,28193,Rohan-Laptop,172.22.123.235,518.842203617096,13
0.048278486710507426,0.03887120221555233,0.03249404328875244,67545,1784920641,,False,14,62c7eb3d,2026-07-24_14-17-21,37.9378867149353,556.7800903320312,28193,Rohan-Laptop,172.22.123.235,556.7800903320312,14
0.043736299295444044,0.03559781150892377,0.03249404328875244,67545,1784920679,,True,15,62c7eb3d,2026-07-24_14-17-59,38.042455434799194,594.8225457668304,28193,Rohan-Laptop,172.22.123.235,594.8225457668304,15
